ot;periodo;serviciousuariots;paradero;punto;toc;varianza;n;fecha;IC
OT23;6;G08VR;L-30-51-NS-60;0;10.05;564.2619;20;2019-10-09;10.410736081180811
OT23;6;G08VR;T-30-245-OP-5;0;14.1;396.1992;10;2019-10-09;12.337093850336068
OT23;6;G08VR;T-30-252-NS-20;0;11.6875;622.8353999999999;16;2019-10-09;12.2287685209918
OT23;6;G09I;L-23-22-SN-20;0;7.0;257.25;12;2019-10-11;9.074926996951547
OT23;6;G09I;L-29-24-SN-35;0;6.666666666666667;183.75;9;2019-10-04;8.856221918327625
OT23;6;G09I;L-30-17-SN-10;0;25.25;289.666299993;8;2019-10-09;11.793971225021647
OT23;6;G09I;T-30-245-OP-10;0;12.714285714285714;322.365;7;2019-10-09;13.300898916990533
OT23;6;G09R;L-30-16-PO-5;0;14.133333333333333;667.34940833;15;2019-10-09;13.073355822793493
OT23;6;G09R;T-29-239-SN-15;0;7.714285714285714;330.75;14;2019-10-04;9.526688826659555
OT23;6;G09R;T-30-251-PO-10;0;11.75;523.5225;12;2019-10-09;12.94592611596405
OT23;6;G11I;L-23-39-SN-25;0;10.916666666666666;505.8063;12;2019-10-11;12.724993392532667
OT23;6;G11I;L-23-9-SN-5;0;13.636363636363637;639.3525;11;2019-10-11;14.942728739484572
OT23;6;G11I;T-23-220-OP-45;0;6.0;72.0447;4;2019-10-15;8.318156639544606
OT23;6;G11R;L-23-16-OP-5;0;12.76923076923077;607.98;13;2019-10-15;13.403834032441269
OT23;6;G11R;L-23-22-NS-15;0;7.666666666666667;299.58;9;2019-10-11;11.308141256044983
OT23;6;G11R;L-24-30-NS-100;0;13.666666666666666;522.6525;9;2019-10-11;14.936241695955514
OT23;6;G11R;L-26-19-PO-5;0;12.181818181818182;547.41;11;2019-08-27;13.826622068248694
OT23;6;G11R;L-27-24-NS-15;0;12.833333333333334;571.23;12;2019-10-15;13.522934740654485
OT23;6;G12I;L-26-7-NS-25;0;10.4;477.75;15;2019-10-10;11.06141763066561
OT23;6;G12I;T-26-12-OP-35;0;12.0;220.5;6;2019-10-04;11.881868539922499
OT23;6;G12I;T-29-12-PO-25;0;10.285714285714286;220.5;7;2019-10-04;11.000472717115386
OT23;6;G12R;L-26-11-OP-2;0;9.23076923076923;367.5;13;2019-10-10;10.421088087290931
OT23;6;G12R;T-26-227-SN-20;0;10.0;367.5;12;2019-10-10;10.846612374377543
OT23;6;G13I;L-23-14-PO-40;0;12.590909090909092;1111.2525;22;2019-10-11;13.929999680219273
OT23;6;G13I;L-23-21-PO-55;0;12.4;1514.5725000000002;30;2019-10-11;13.926451708888377
OT23;6;G13I;L-26-35-PO-5;0;12.31578947368421;910.53;19;2019-10-11;13.568330091565585
OT23;6;G13I;L-27-18-NS-15;0;12.19047619047619;1063.9875;21;2019-10-10;13.951300297821707
OT23;6;G13R;L-23-36-NS-30;0;13.35;1050.5333332999999;20;2019-10-11;14.205155495814326
OT23;6;G13R;L-27-6-SN-5;0;23.541666666666668;1073.040968739;24;2019-10-10;13.105651111746512
OT23;6;G14I;L-30-16-OP-50;0;13.083333333333334;620.0325;12;2019-10-09;14.0887569004508
OT23;6;G14I;T-30-244-NS-10;0;13.153846153846153;686.3025;13;2019-10-09;14.241055719292724
OT23;6;G14I;T-30-245-OP-5;0;13.125;413.9925;8;2019-10-09;14.09961696288236
OT23;6;G14I;T-30-251-PO-10;0;12.076923076923077;620.0325;13;2019-10-09;13.53603979126721
OT23;6;G14R;L-30-36-SN-10;0;17.857142857142858;582.15414999;14;2019-10-09;12.638951647872382
OT23;6;G14R;L-30-39-SN-5;0;11.6;440.505;10;2019-10-09;13.00862793687328
OT23;6;G14R;T-30-244-SN-15;0;12.0;720.0450000000001;16;2019-10-09;13.14849057876987
OT23;6;G15I;I-26-228-SN-25;0;13.909090909090908;679.8299999999999;11;2019-10-10;15.408483283273181
OT23;6;G15I;L-23-23-NS-20;0;5.4;223.0725;10;2019-10-18;9.257188104386774
OT23;6;G15I;T-27-228-NS-5;0;13.583333333333334;687.06;12;2019-10-10;14.830738619502403
OT23;6;G15R;L-27-21-OP-0;0;18.166666666666668;646.8133166599999;12;2019-10-10;14.389805527065146
OT23;6;G15R;T-27-228-SN-50;0;16.0;777.7229083299999;13;2019-10-10;15.159917608464276
OT23;6;G16I;L-26-35-PO-5;0;13.1875;700.82083333;16;2019-10-11;12.97178022025246
OT23;6;G16I;L-27-18-NS-15;0;11.666666666666666;509.1225;12;2019-10-10;12.76663945601974
OT23;6;G16R;L-23-22-SN-20;0;5.230769230769231;288.6225;13;2019-10-11;9.235267669270714
OT23;6;G16R;L-26-28-OP-15;0;14.214285714285714;522.1949999999999;14;2019-10-10;11.970392976005423
OT23;6;G18I;L-22-19-OP-5;0;11.214285714285714;610.9875;14;2019-10-11;12.948164734818599
OT23;6;G18I;T-26-228-SN-28;0;15.181818181818182;560.82690833;11;2019-10-10;13.995040196247864
OT23;6;G18R;L-23-3-NS-15;0;5.6923076923076925;245.85750000000002;13;2019-10-18;8.523660156384608
OT23;6;G18R;L-23-45-PO-40;0;9.153846153846153;475.38;13;2019-10-11;11.852360388092777
OT23;6;G18R;L-26-18-OP-10;0;10.23076923076923;537.4875;13;2019-10-10;12.602844550704845
OT23;6;G18R;L-26-35-PO-5;0;11.818181818181818;497.73;11;2019-10-11;13.184286680466533
OT23;6;G22I;L-27-22-SN-22;0;18.0;1038.47524166;16;2019-10-09;15.790437154257827
OT23;6;G22I;T-30-245-OP-10;0;14.705882352941176;1183.8781333;17;2019-10-09;16.35630160426624
OT23;6;G22R;I-26-228-SN-25;0;14.333333333333334;1434.7563;21;2019-10-10;16.20076394741927
OT23;6;G22R;T-27-228-NS-5;0;24.476190476190474;1204.02013331;21;2019-10-10;14.84100456124324
OT23;6;G22R;T-30-251-PO-5;0;10.142857142857142;995.4663;21;2019-10-09;13.494590341318258
OT23;6;G23I;L-23-14-PO-40;0;14.0;687.3449999999999;11;2019-10-11;15.493413709174499
OT23;6;G23I;L-23-21-PO-55;0;14.0;496.86;8;2019-10-11;15.446429101899248
OT23;6;G23R;L-23-36-NS-30;0;13.071428571428571;830.1224999999998;14;2019-10-11;15.092568171123162
OT23;6;H02I;L-25-16-OP-10;0;10.25;165.5073;4;2019-08-27;12.607664768703204
OT23;6;H02I;T-21-134-NS-35;0;13.0;333.4842;8;2019-08-28;12.654608363754287
OT23;6;H02I;T-31-134-NS-40;0;9.75;123.87689999999999;4;2019-08-28;10.907399999999999
OT23;6;H02R;L-21-18-PO-45;0;13.0;289.0461;7;2019-08-27;12.594780652317848
OT23;6;H02R;L-25-29-PO-5;0;10.11111111111111;289.04609999999997;9;2019-08-27;11.107552474480293
OT23;6;H03I;L-12-6-SN-5;0;1.6666666666666667;72.03;9;2019-10-02;5.544871985297166
OT23;6;H03I;L-25-11-OP-10;0;22.625;397.16816666;8;2019-09-12;13.810146763526156
OT23;6;H03I;L-25-11-OP-15;0;16.375;433.49483333;8;2019-08-27;14.42789724682935
OT23;6;H03I;T-29-238-NS-20;0;12.222222222222221;425.69730000000004;9;2019-10-04;13.479856361252521
OT23;6;H03I;T-29-238-NS-25;0;14.0;456.435;8;2019-10-04;14.804731912466364
OT23;6;H03I;T-29-239-NS-5;0;13.8;539.0196;10;2019-10-04;14.389919024650553
OT23;6;H03R;L-26-19-PO-5;0;16.375;431.92193333;8;2019-08-27;14.401698246563354
OT23;6;H03R;L-29-1-OP-15;0;13.857142857142858;382.8321;7;2019-10-04;14.494766520368655
OT23;6;H03R;L-29-22-PO-35;0;14.0;228.21750000000003;4;2019-10-04;14.804731912466366
OT23;6;H03R;L-29-35-SN-15;0;12.375;413.5698;8;2019-10-04;14.092417037541855
OT23;6;H03R;T-26-212-PO-5;0;17.4;548.946675;10;2019-08-27;14.521823393362144
OT23;6;H03R;T-29-238-SN-10;0;14.11111111111111;526.8920999999999;9;2019-10-04;14.996698493557394
OT23;6;H04I;L-20-33-OP-13;0;12.875;473.4723;8;2019-09-04;15.078507832673626
OT23;6;H04I;L-21-13-SN-5;0;14.8;689.5622999999999;10;2019-08-28;16.275818049118143
OT23;6;H04R;L-21-1-PO-10;0;14.333333333333334;560.7755999999999;9;2019-08-27;15.471391322049868
OT23;6;H04R;L-28-21-SN-5;0;12.571428571428571;401.44229999999993;7;2019-10-04;14.842895076096172
OT23;6;H05CI;L-28-8-SN-110;0;12.333333333333334;344.21520000000004;9;2019-10-04;12.121317824945164
OT23;6;H05CI;T-28-89-PO-30;0;12.333333333333334;228.9525;6;2019-08-27;12.107462739979836
OT23;6;H05CR;L-25-38-NS-5;0;0.0;0.0;7;2019-08-27;0.0
OT23;6;H05CR;T-28-89-OP-8;0;12.5;313.11;8;2019-10-04;12.26195017115956
OT23;6;H05I;L-25-13-NS-10;0;11.11111111111111;435.57210000000003;9;2019-09-12;13.635304581856616
OT23;6;H05I;L-25-16-OP-5;0;16.8;188.60263333;5;2019-08-27;12.03773962337222
OT23;6;H05I;T-21-134-NS-35;0;22.428571428571427;346.27910833000004;7;2019-08-28;13.785426168657393
OT23;6;H05I;T-21-134-NS-40;0;11.0;401.44230000000005;8;2019-08-28;13.88425700064645
OT23;6;H05I;T-25-228-NS-45;0;10.75;372.27750000000003;8;2019-08-27;13.37040221908077
OT23;6;H05R;E-25-228-SN-16;0;12.142857142857142;198.52513333000002;7;2019-08-27;10.437940082770355
OT23;6;H05R;L-29-22-PO-35;0;13.571428571428571;350.5215;7;2019-10-04;13.86961424121089
OT23;6;H05R;T-26-212-PO-5;0;12.444444444444445;454.8621;9;2019-08-27;13.933964273433936
OT23;6;H05R;T-31-134-SN-25;0;12.285714285714286;370.7046;7;2019-08-27;14.26333356827919
OT23;6;H06I;L-28-8-SN-110;0;22.0;486.11756665999997;8;2019-10-04;15.278535777689298
OT23;6;H06I;T-20-200-SN-10;0;6.285714285714286;208.9275;7;2019-09-03;10.707913522250728
OT23;6;H06I;T-29-12-PO-10;0;14.25;504.5775;8;2019-10-04;15.565928032083406
OT23;6;H06I;T-29-238-SN-10;0;14.142857142857142;432.54749999999996;7;2019-10-04;15.407208312994275
OT23;6;H06R;L-28-8-NS-80;0;15.428571428571429;490.26;7;2019-10-04;16.40288657523425
OT23;6;H06R;T-20-200-NS-5;0;17.142857142857142;374.21263333;7;2019-08-27;14.330662691289053
OT23;6;H06R;T-20-201-NS-35;0;11.5;411.0675;8;2019-09-03;14.049719338833782
OT23;6;H06R;T-20-409-OP-35;0;15.285714285714286;483.0974999999999;7;2019-09-03;16.28262595529357
OT23;6;H06R;T-29-12-OP-15;0;15.142857142857142;459.5223;7;2019-10-04;15.880360142011892
OT23;6;H07I;L-20-33-OP-13;0;15.0;576.24;8;2019-09-04;16.634615955891494
OT23;6;H07I;L-26-19-PO-5;0;18.22222222222222;618.57763333;9;2019-08-27;16.249197710794927
OT23;6;H07I;L-29-22-PO-35;0;15.0;504.2099999999999;7;2019-10-04;16.634615955891498
OT23;6;H07I;T-20-188-SN-5;0;12.5;360.15;6;2019-09-04;15.185257324128559
OT23;6;H07I;T-20-409-OP-35;0;15.0;576.24;8;2019-09-03;16.634615955891494
OT23;6;H07I;T-26-212-PO-5;0;15.0;576.24;8;2019-08-27;16.634615955891494
OT23;6;H07R;L-20-21-NS-20;0;15.0;649.7475;9;2019-09-04;16.653561500972298
OT23;6;H07R;L-25-11-OP-10;0;15.0;432.17999999999995;6;2019-09-12;16.634615955891498
OT23;6;H07R;L-25-11-OP-15;0;25.0;376.97700833;6;2019-08-27;15.535952257052715
OT23;6;H07R;L-28-21-SN-5;0;15.0;648.27;9;2019-10-04;16.634615955891498
OT23;6;H07R;T-20-400-PO-35;0;13.125;504.21000000000004;8;2019-09-03;15.560258416877272
OT23;6;H08I;L-26-19-PO-5;0;29.0;417.36464166;8;2019-08-27;14.156924133622105
OT23;6;H08I;L-29-22-PO-35;0;15.0;432.17999999999995;6;2019-10-04;16.634615955891498
OT23;6;H08I;L-29-35-SN-15;0;15.0;792.3299999999999;11;2019-10-04;16.634615955891498
OT23;6;H08I;T-26-212-PO-5;0;17.22222222222222;588.24;9;2019-08-27;15.845724218223666
OT23;6;H08R;L-25-11-OP-10;0;17.77777777777778;557.10223333;9;2019-09-12;15.420635307421776
OT23;6;H08R;L-25-11-OP-15;0;24.625;481.05616666000003;8;2019-08-27;15.198788479024634
OT23;6;H08R;L-29-26-PO-10;0;14.88888888888889;474.51763332999997;9;2019-10-04;14.231838095546069
OT23;6;H08R;T-29-238-NS-25;0;13.333333333333334;577.7175;9;2019-10-04;15.703359682989285
OT23;6;H09I;L-21-18-PO-45;0;13.11111111111111;547.0752;9;2019-08-27;15.28123063805181
OT23;6;H09I;L-28-8-SN-110;0;14.5;514.7646;8;2019-10-04;15.72227594593098
OT23;6;H09R;L-25-15-OP-5;0;12.875;473.4723;8;2019-08-27;15.078507832673626
OT23;6;H09R;L-28-8-NS-80;0;12.857142857142858;432.17999999999995;7;2019-10-04;15.40066180396154
OT23;6;H09R;T-25-228-NS-20;0;15.0;432.17999999999995;6;2019-08-27;16.634615955891498
OT23;6;H09R;T-31-134-NS-40;0;12.0;288.12;5;2019-08-28;14.878452822790413
OT23;6;H12I;L-29-24-SN-35;0;13.285714285714286;418.23;7;2019-10-04;15.150070098847728
OT23;6;H12I;L-29-35-SN-15;0;11.625;418.23;8;2019-10-04;14.171592923874154
OT23;6;H12I;T-29-238-SN-10;0;15.375;562.29;8;2019-10-04;16.4320314629689
OT23;6;H12R;L-25-15-OP-5;0;27.666666666666668;498.76283332;9;2019-08-27;14.590892518897272
OT23;6;H12R;L-29-12-NS-2;0;15.0;504.2099999999999;7;2019-10-04;16.634615955891498
OT23;6;H12R;T-20-200-NS-5;0;18.857142857142858;443.77993332999995;7;2019-08-27;15.605974093644523
OT23;6;H12R;T-25-228-NS-20;0;25.625;456.42519999;8;2019-08-27;14.804572977131018
OT23;6;H12R;T-29-239-NS-5;0;12.5;360.15;6;2019-10-04;15.185257324128559
OT23;6;H13I;L-28-8-SN-110;0;20.8;660.91526666;10;2019-10-04;15.934152278678196
OT23;6;H13I;T-20-200-SN-10;0;14.818181818181818;763.1651999999999;11;2019-09-04;16.32559460790994
OT23;6;H13R;L-25-15-OP-5;0;15.0;720.3;10;2019-08-27;16.634615955891498
OT23;6;H13R;L-28-8-NS-80;0;17.9;690.60763333;10;2019-10-04;16.28814993853055
OT23;6;H13R;L-29-22-PO-35;0;15.0;360.15;5;2019-10-04;16.634615955891498
OT23;6;H13R;T-20-200-NS-5;0;22.25;516.85526666;8;2019-08-27;15.754170846164262
OT23;6;H13R;T-20-409-OP-35;0;14.875;569.0775;8;2019-09-03;16.53091090956575
OT23;6;H13R;T-25-228-NS-20;0;16.555555555555557;546.54763333;9;2019-08-27;15.273860707469145
OT23;6;H14I;E-25-228-SN-16;0;4.875;127.0227;8;2019-08-27;7.810012838657821
OT23;6;H14R;E-33-89-PO-2;0;10.4;169.8879;5;2019-10-18;11.424896994196489
OT23;6;H14R;T-20-200-NS-5;0;8.0;281.6373;10;2019-08-27;10.401624160101152
OT23;6;H14R;T-21-89-PO-30;0;13.0;293.76480000000004;7;2019-08-27;12.697169851585038
OT23;6;H14R;T-25-228-NS-20;0;13.0;336.63;8;2019-08-27;12.714154553095538
OT23;6;H14R;T-25-228-NS-30;0;13.777777777777779;340.60303333;9;2019-08-27;12.057550022199221
OT23;6;H14R;T-25-228-NS-45;0;13.0;379.4952;9;2019-08-27;12.72734920607325
OT23;6;I01I;T-13-278-PO-35;0;14.0;770.1750000000002;12;2019-10-02;15.702187427234463
OT23;6;I01I;T-13-278-PO-5;0;18.076923076923077;756.0355500000003;13;2019-09-26;14.94705056802435
OT23;6;I01I;T-20-400-PO-35;0;14.0;713.5425000000002;11;2019-09-03;15.785911060182752
OT23;6;I01R;L-20-33-OP-13;0;16.153846153846153;816.5376750000003;13;2019-09-04;15.533614003880055
OT23;6;I01R;T-12-90-OP-5;0;14.0;583.8075000000001;9;2019-10-02;15.78591106018275
OT23;6;I01R;T-13-278-OP-15;0;22.384615384615383;702.5559000000001;13;2019-09-27;14.408701285201033
OT23;6;I01R;T-13-278-OP-45;0;12.785714285714286;809.5152000000003;14;2019-09-27;14.904058872669555
OT23;6;I01R;T-20-188-SN-5;0;14.0;843.2775000000004;13;2019-09-04;15.785911060182752
OT23;6;I01R;T-20-409-OP-35;0;14.0;839.1600000000003;13;2019-09-03;15.74732469586257
OT23;6;I02I;L-13-15-PO-90;0;1.2727272727272727;60.75;11;2019-09-27;4.606094776587765
OT23;6;I02I;L-13-31-PO-85;0;12.6;575.5725;10;2019-10-02;14.8698329378645
OT23;6;I02I;T-13-364-SN-20;0;12.727272727272727;623.97;11;2019-09-25;14.761877042509932
OT23;6;I02R;L-13-31-OP-25;0;13.4375;916.0056000000001;16;2019-09-27;14.83013636349983
OT23;6;I03I;L-13-49-SN-5;0;16.0;873.1701750000004;14;2019-10-01;15.478950094240894
OT23;6;I03I;L-13-69-PO-5;0;11.2;778.4100000000003;15;2019-10-01;14.119348086933762
OT23;6;I03I;T-13-108-PO-15;0;18.0;842.3128500000003;14;2019-10-03;15.202981485221907
OT23;6;I03I;T-13-278-PO-35;0;16.8;850.5478500000002;15;2019-10-02;14.759098031519406
OT23;6;I03I;T-13-278-PO-5;0;12.133333333333333;835.0425000000002;15;2019-09-26;14.62395128547685
OT23;6;I03I;T-13-93-PO-10;0;17.733333333333334;911.2978500000004;15;2019-09-26;15.277089209139287
OT23;6;I03R;L-13-1-NS-20;0;12.923076923076923;778.4100000000003;13;2019-09-26;15.16661276519022
OT23;6;I03R;L-13-64-OP-15;0;7.0;389.20500000000004;12;2019-10-01;11.162324757862944
OT23;6;I03R;L-13-72-OP-55;0;14.0;510.70500000000004;8;2019-10-01;15.660157757826067
OT23;6;I03R;L-7-8-NS-20;0;12.923076923076923;778.4100000000003;13;2019-10-02;15.16661276519022
OT23;6;I03R;T-13-278-OP-15;0;30.933333333333334;719.7409500000001;15;2019-09-27;13.576835255979207
OT23;6;I03R;T-13-278-OP-45;0;19.384615384615383;698.190525;13;2019-09-27;14.363866848235757
OT23;6;I03R;T-13-94-OP-5;0;14.0;835.0425000000002;13;2019-10-01;15.708643549137086
OT23;6;I04I;L-12-25-SN-10;0;15.23076923076923;755.8801333300003;13;2019-10-03;14.945514171870405
OT23;6;I04I;L-12-25-SN-20;0;14.0;648.6750000000002;10;2019-10-02;15.785911060182748
OT23;6;I04I;L-13-14-PO-27;0;31.307692307692307;633.12481875;13;2019-10-01;13.678203614931988
OT23;6;I04I;T-13-278-PO-35;0;17.583333333333332;731.9937000000002;12;2019-10-02;15.308023489660581
OT23;6;I04I;T-13-92-SN-20;0;33.69230769230769;577.3928250000001;13;2019-09-26;13.062313013810735
OT23;6;I04I;T-7-48-PO-50;0;28.166666666666668;605.357925;12;2019-10-03;13.921036254173035
OT23;6;I04R;E-13-278-OP-30;0;14.0;1358.1000000000004;21;2019-09-27;15.76203540155903
OT23;6;I04R;L-13-14-OP-55;0;16.545454545454547;686.8026750000001;11;2019-10-02;15.487300240930544
OT23;6;I04R;T-13-278-OP-15;0;19.6;595.1953500000002;10;2019-09-27;15.121185325760678
OT23;6;I04R;T-13-375-NS-15;0;16.545454545454547;686.8026750000001;11;2019-10-02;15.487300240930544
OT23;6;I04R;T-7-51-NS-20;0;14.0;713.5425000000002;11;2019-10-03;15.785911060182752
OT23;6;I05I;L-13-15-PO-90;0;3.5;129.735;8;2019-09-27;7.892955530091373
OT23;6;I05I;L-26-19-PO-5;0;12.444444444444445;518.94;9;2019-08-27;14.88309967715059
OT23;6;I05I;L-29-22-PO-35;0;14.0;389.20500000000004;6;2019-10-04;15.78591106018275
OT23;6;I05I;T-13-12-PO-5;0;17.5;488.08267500000005;8;2019-10-02;15.309386027368962
OT23;6;I05I;T-13-278-PO-35;0;17.5;488.08267500000005;8;2019-10-02;15.309386027368962
OT23;6;I05I;T-13-278-PO-5;0;26.375;414.92655;8;2019-09-26;14.11551378129751
OT23;6;I05I;T-13-94-PO-30;0;20.0;335.72535000000005;7;2019-10-01;13.573727272934283
OT23;6;I05I;T-26-212-PO-5;0;14.0;518.94;8;2019-08-27;15.785911060182746
OT23;6;I05I;T-29-12-PO-5;0;14.0;518.94;8;2019-10-04;15.785911060182746
OT23;6;I05I;T-29-238-SN-10;0;14.0;454.07250000000005;7;2019-10-04;15.785911060182746
OT23;6;I05R;L-13-15-OP-105;0;3.5;129.735;8;2019-10-01;7.892955530091373
OT23;6;I05R;L-25-11-OP-10;0;14.0;454.07250000000005;7;2019-09-12;15.785911060182746
OT23;6;I05R;L-25-11-OP-15;0;10.0;324.33750000000003;7;2019-08-27;13.341529897279395
OT23;6;I05R;L-29-26-OP-15;0;22.0;400.59285000000006;7;2019-10-04;14.827183012291984
OT23;6;I05R;T-12-12-OP-18;0;21.125;480.860175;8;2019-10-02;15.19569202224762
OT23;6;I05R;T-13-278-OP-15;0;21.0;465.46035000000006;8;2019-09-27;14.950386619415566
OT23;6;I05R;T-13-278-OP-45;0;14.0;454.07250000000005;7;2019-09-27;15.785911060182746
OT23;6;I05R;T-13-94-OP-5;0;22.0;400.59285000000006;7;2019-10-01;14.827183012291984
OT23;6;I07I;L-13-15-PO-90;0;1.4;64.8675;10;2019-09-27;4.991943389102084
OT23;6;I07I;T-13-54-NS-20;0;1.75;103.2533333;12;2019-09-27;5.749333332405303
OT23;6;I07R;T-13-12-NS-25;0;12.444444444444445;518.94;9;2019-09-27;14.88309967715059
OT23;6;I08I;L-13-10-PO-5;0;29.08;1262.1714000000004;25;2019-09-27;13.926604252638189
OT23;6;I08I;L-13-31-OP-25;0;18.763636363636362;3487.7976;55;2019-09-27;15.608111679018933
OT23;6;I08I;L-13-46-PO-15;0;22.208333333333332;1470.1260000000002;24;2019-09-27;15.340083715547319
OT23;6;I08R;E-9-53-OP-5;0;16.272727272727273;1492.1471999999994;22;2019-09-24;16.14174807971834
OT23;6;I08R;I-13-54-NS-51;0;18.36;1535.7255;25;2019-10-01;15.361826819489929
OT23;6;I08R;L-13-31-PO-85;0;0.5384615384615384;60.75;26;2019-10-02;2.9960050323466008
OT23;6;I08R;L-7-31-NS-10;0;7.957446808510638;1719.6299999999997;47;2019-10-03;11.855630324153108
OT23;6;I08R;T-13-54-NS-10;0;16.84;1627.6577333;25;2019-09-27;15.814942236056734
OT23;6;I09I;L-13-15-PO-90;0;0.35135135135135137;56.7675;37;2019-09-27;2.427756321535742
OT23;6;I09I;T-13-94-PO-30;0;26.526315789473685;1666.08605625;38;2019-10-01;12.9781559326776
OT23;6;I09I;T-20-53-PO-80;0;3.391304347826087;340.60499999999996;23;2019-09-03;7.542540709059917
OT23;6;I09R;E-9-53-OP-6;0;14.264705882352942;1851.23085;34;2019-09-24;14.462617566109165
OT23;6;I09R;L-13-15-OP-105;0;1.8055555555555556;283.8375;36;2019-10-01;5.503509334960739
OT23;6;I09R;T-13-54-NS-10;0;18.032258064516128;1619.3875499999997;31;2019-09-27;14.16611041396491
OT23;6;I09R;T-13-94-OP-5;0;14.0;125.6175;2;2019-10-01;15.533386430524413
OT23;6;I10I;L-13-49-SN-5;0;13.76923076923077;805.3977000000002;13;2019-10-01;15.427288022103015
OT23;6;I10I;L-13-69-PO-5;0;12.352941176470589;968.8950000000001;17;2019-10-01;14.796873739766392
OT23;6;I10I;T-13-108-PO-15;0;18.88235294117647;1020.1078500000001;17;2019-10-03;15.182897337542428
OT23;6;I10I;T-13-278-PO-5;0;21.466666666666665;861.9357000000002;15;2019-09-26;14.857573119725847
OT23;6;I10I;T-13-93-PO-10;0;20.46153846153846;763.058025;13;2019-09-26;15.016308336758918
OT23;6;I10I;T-7-52-SN-25;0;24.6875;864.4763437500001;16;2019-10-03;14.406969498627218
OT23;6;I10R;L-13-1-NS-20;0;12.266666666666667;856.9800000000002;15;2019-09-26;14.814799735399733
OT23;6;I10R;L-13-64-OP-15;0;6.0;389.20500000000004;14;2019-10-01;10.33430462101829
OT23;6;I10R;L-13-72-OP-55;0;14.0;454.07250000000005;7;2019-10-01;15.785911060182746
OT23;6;I10R;L-7-33-OP-5;0;13.066666666666666;904.0275000000004;15;2019-10-03;15.216026734992287
OT23;6;I10R;T-13-278-OP-45;0;13.125;964.7775000000001;16;2019-09-27;15.219825155040382
OT23;6;I10R;T-7-48-OP-55;0;12.0;778.4100000000003;14;2019-10-02;14.61491375273902
OT23;6;I11I;L-13-14-PO-25;0;22.615384615384617;732.2007000000001;13;2019-10-01;14.70955264999847
OT23;6;I11I;L-13-86-NS-15;0;3.8181818181818183;190.485;11;2019-10-01;8.1562423166108
OT23;6;I11I;T-13-92-SN-20;0;23.692307692307693;711.0014437500001;13;2019-09-26;14.495047287608276
OT23;6;I11R;E-13-278-OP-30;0;18.72222222222222;934.6866187500002;18;2019-09-27;14.123841377436952
OT23;6;I11R;L-13-14-OP-25;0;14.071428571428571;908.2800000000004;14;2019-10-01;15.78708434132155
OT23;6;I11R;L-13-14-OP-55;0;23.533333333333335;825.082275;15;2019-10-02;14.536473821941824
OT23;6;I12I;L-12-6-SN-5;0;11.7;533.0475;10;2019-10-02;14.309979999986023
OT23;6;I12I;L-13-16-PO-10;0;11.470588235294118;898.5600000000001;17;2019-09-27;14.249681309129855
OT23;6;I12I;L-13-31-OP-20;0;13.444444444444445;959.0008333300002;18;2019-09-27;14.30636533023855
OT23;6;I12I;L-13-96-PO-15;0;14.6;653.1852;10;2019-09-27;15.840695263529312
OT23;6;I12R;T-13-278-OP-45;0;15.0;552.96;8;2019-09-27;16.295133997607998
OT23;6;I12R;T-13-92-SN-20;0;14.909090909090908;756.0675;11;2019-09-26;16.24950043427909
OT23;6;I12R;T-13-94-OP-5;0;18.11111111111111;593.5872;9;2019-10-01;15.917581431025674
OT23;6;I13I;L-12-33-PO-25;0;12.6;583.8075000000001;10;2019-10-02;14.975830167306254
OT23;6;I13I;T-7-52-SN-25;0;18.0;427.33267500000005;7;2019-10-03;15.314051457403425
OT23;6;I13R;L-12-8-OP-5;0;14.0;583.8075000000001;9;2019-10-02;15.78591106018275
OT23;6;I13R;L-13-72-NS-5;0;16.8;621.9351750000001;10;2019-10-03;15.45712188047956
OT23;6;I13R;T-7-48-OP-25;0;19.823529411764707;1002.8515500000001;17;2019-10-03;15.053931506186057
OT23;6;I13R;T-7-48-OP-45;0;10.88888888888889;454.07250000000005;9;2019-10-03;13.921864961275842
OT23;6;I13R;T-7-48-OP-55;0;14.0;648.6750000000002;10;2019-10-02;15.785911060182748
OT23;6;I13R;T-7-49-OP-10;0;14.0;648.6750000000002;10;2019-10-03;15.785911060182748
OT23;6;I14I;L-12-25-SN-10;0;17.636363636363637;762.63763333;11;2019-10-03;16.319950791482544
OT23;6;I14I;L-12-25-SN-20;0;13.636363636363637;720.3;11;2019-10-02;15.86048400041035
OT23;6;I14I;T-7-48-PO-50;0;27.333333333333332;701.8923333199999;12;2019-10-03;14.989967722008032
OT23;6;I14R;T-12-88-NS-55;0;19.46153846153846;877.00526666;13;2019-10-02;16.098503113407435
OT23;6;I14R;T-13-12-PO-5;0;11.538461538461538;720.2999999999998;13;2019-10-02;14.5895233222073
OT23;6;I14R;T-13-375-NS-15;0;14.916666666666666;857.1974999999999;12;2019-10-02;16.565551394384674
OT23;6;I14R;T-20-176-SN-40;0;13.571428571428571;1368.57;21;2019-09-04;15.822675879888331
OT23;6;I14R;T-7-48-OP-25;0;15.0;864.3599999999999;12;2019-10-03;16.634615955891498
OT23;6;I14R;T-7-48-OP-45;0;13.76923076923077;854.4374999999999;13;2019-10-03;15.890023720754915
OT23;6;I14R;T-7-49-OP-10;0;13.666666666666666;785.1674999999999;12;2019-10-03;15.854282985994667
