periodo;serviciosentido;paradero;correlativo;zp;metro;subidascorregidas;bajadascorregidas;cargacorregida;toc;edit;subidasTOC;bajadasTOC;subidasTOCcorregidas;bajadasTOCcorregidas;cargaTOCcorregida
4;T323 00I;L-33-52-PO-125;20;0;0;0.0;1.87169820257615;8.680527999040287;;False;0.0;0.08798669053755581;0.0;1.9596848931137059;10.107407952588243
4;T323 00I;L-33-29-SN-5;21;0;0;0.0;0.33402747051944043;8.346500528520846;;False;0.0;0.0;0.0;0.33402747051944043;9.773380482068802
4;T323 00I;L-33-4-SN-15;22;0;0;0.091713892400125;0.5098858738081141;7.928328547112859;;False;0.0;0.04406734584954961;0.091713892400125;0.5539532196576638;9.31114115481126
4;T323 00I;L-33-4-SN-5;23;0;0;0.02691204511905;0.5099582890223592;7.445282303209549;;False;0.0;0.017584954336851404;0.02691204511905;0.5275432433592105;8.810509956571096
4;T323 00I;L-33-23-PO-65;24;0;0;0.025990001494425003;0.2336415186042225;7.23763078609975;;False;0.0;0.0;0.025990001494425003;0.2336415186042225;8.6028584394613
4;T323 00I;L-33-23-PO-70;25;0;0;0.07816652170694999;0.9690616639011712;6.346735643905529;;False;0.0;0.008804558895898637;0.07816652170694999;0.9778662227970698;7.7031587383711795
4;T323 00I;L-33-26-NS-30;26;0;0;0.0;0.5192286797561425;5.827506964149388;;False;0.0;0.0;0.0;0.5192286797561425;7.1839300586150365
4;T323 00I;L-33-3-NS-0;27;0;0;0.026482486293525002;0.15259923032929704;5.701390220113613;;False;0.0;0.017788078379990066;0.026482486293525002;0.1703873087092871;7.0400252361992735
4;T323 00I;L-33-30-PO-0;28;0;0;0.0;0.16601668404925907;5.535373536064352;;False;0.0;0.01774277190196657;0.0;0.18375945595122564;6.856265780248048
4;T323 00I;L-33-52-PO-135;29;0;0;0.025702247025;1.965818530556452;3.5952572525329;;False;0.0;0.5541057773069792;0.025702247025;2.5199243078634312;4.36204371940962
4;T323 00I;L-33-52-PO-145;30;0;0;0.0;0.6249926952749293;2.97026455725797;;False;0.0;0.12382260443820395;0.0;0.7488152997131332;3.613228419696487
4;T323 00I;L-33-52-PO-150;31;0;0;0.0;0.7272565318017371;2.243008025456234;9.6;False;0.0;0.3257316788578637;0.0;1.052988210659601;2.560240209036884
4;T323 00I;L-33-52-PO-155;32;0;0;0.0;2.189608936181234;0.053399089275000484;;False;0.0;0.3172321835806565;0.0;2.5068411197618907;0.05339908927498982
4;T324 00I;E-20-53-OP-40;1;1;1;3.5067319634521668;0.481066026773585;3.0256659366785823;;False;0.0;0.0;3.5067319634521668;0.481066026773585;3.025665936678582
4;T324 00I;T-20-53-OP-50;2;1;1;1.6238903071620203;0.0817933982264151;4.5677628456141885;14.0;True;9.432237154385811;0.0;11.056127461547831;0.0817933982264151;13.999999999999996
4;T324 00I;E-20-53-OP-70;3;0;1;1.0689018551460947;0.15718374242314748;5.479480958337136;;False;0.0;0.0;1.0689018551460947;0.15718374242314748;14.911718112722944
4;T324 00I;E-20-188-NS-25;4;1;1;0.7204169062132074;0.1463271562536321;6.0535707082967125;;False;0.0;0.19306042744443613;0.7204169062132074;0.3393875836980682;15.292747435238084
4;T324 00I;T-20-188-NS-30;5;0;0;0.2349716874446796;0.0;6.28854239574139;12.0;False;0.0;0.0;0.2349716874446796;0.0;15.527719122682765
4;T324 00I;T-20-188-NS-35;6;0;1;2.70772832992962;0.13082298539077922;8.86544774028023;12.0;False;0.0;0.0;2.70772832992962;0.13082298539077922;18.104624467221605
4;T324 00I;T-20-188-NS-37;7;0;0;0.08528865294494338;0.0;8.950736393225174;;False;0.0;0.0;0.08528865294494338;0.0;18.189913120166548
4;T324 00I;T-20-188-NS-40;8;0;0;0.2925511553977365;0.1335333853316833;9.109754163291226;;False;0.0;0.0;0.2925511553977365;0.1335333853316833;18.348930890232598
4;T324 00I;T-20-188-NS-50;9;0;1;2.4028541352226402;1.6414666387316084;9.871141659782259;;False;0.0;0.3834538773569655;2.4028541352226402;2.024920516088574;18.726864509366663
4;T324 00I;T-20-188-NS-55;10;0;0;0.0577466746415094;0.3839964973887385;9.54489183703503;;False;0.0;0.0;0.0577466746415094;0.3839964973887385;18.400614686619438
4;T324 00I;L-28-3-OP-55;11;0;0;1.048105229129246;0.5228224881556698;10.070174578008606;;False;0.0;0.0;1.048105229129246;0.5228224881556698;18.925897427593014
4;T324 00I;L-28-3-OP-45;12;0;0;0.2452617163014152;0.9906569204276324;9.32477937388239;;False;0.0;1.3466958942101883;0.2452617163014152;2.337352814637821;16.833806329256603
4;T324 00I;L-28-3-OP-40;13;0;0;0.2439444821344521;0.1604416395164249;9.408282216500416;;False;0.0;0.19306042744443613;0.2439444821344521;0.35350206696086106;16.7242487444302
4;T324 00I;L-28-3-OP-30;14;0;1;2.642115829269728;1.2529514481424184;10.797446597627726;18.625;False;0.0;0.0;2.642115829269728;1.2529514481424184;18.113413125557507
4;T324 00I;L-28-3-OP-15;15;0;0;0.2154460670425284;0.3490263241221617;10.663866340548092;18.625;False;0.0;0.0;0.2154460670425284;0.3490263241221617;17.97983286847787
4;T324 00I;L-20-33-OP-13;16;0;0;0.1360526401009437;0.5805549693203564;10.219364011328675;18.33333333;False;0.0;0.19084060782207068;0.1360526401009437;0.7713955771424271;17.344489931436385
4;T324 00I;L-20-33-OP-12;17;0;0;0.19123096657533936;0.10760127876153584;10.302993699142482;;False;0.0;0.19306042744443613;0.19123096657533936;0.300661706205972;17.235059191805753
4;T324 00I;L-20-33-OP-11;18;0;0;0.512575983953434;0.04563361942126526;10.769936063674647;;False;0.0;0.0;0.512575983953434;0.04563361942126526;17.702001556337922
4;T324 00I;L-28-3-OP-10;19;0;1;4.984677084261005;0.8878170850968293;14.866796062838823;;False;0.0;0.0;4.984677084261005;0.8878170850968293;21.7988615555021
4;T324 00I;T-12-51-NS-5;20;0;0;0.4657843464679999;1.1076976001283672;14.224882809178455;;False;0.0;0.38168121564414137;0.4657843464679999;1.4893788157725085;20.775267086197587
4;T324 00I;L-28-30-NS-5;21;0;0;1.4685327976220757;0.31986180458008023;15.373553802220455;;False;0.0;0.0;1.4685327976220757;0.31986180458008023;21.923938079239583
4;T324 00I;T-28-233-NS-5;22;0;0;0.3879237450141518;0.29544887805976205;15.46602866917484;;False;0.0;0.0;0.3879237450141518;0.29544887805976205;22.016412946193967
4;T324 00I;T-28-233-NS-10;23;0;0;0.30825436860135863;0.5913417961561074;15.18294124162009;;False;0.0;0.0;0.30825436860135863;0.5913417961561074;21.73332551863922
4;T324 00I;T-28-233-NS-20;24;0;0;0.39735090469313183;0.7044090648568913;14.87588308145633;31.57142857142857;False;0.0;0.0;0.39735090469313183;0.7044090648568913;21.426267358475464
4;T324 00I;T-28-233-NS-25;25;0;0;0.3078755706985664;1.1706809820256414;14.013077670129256;;False;0.0;1.5419921112023305;0.3078755706985664;2.7126730932279717;19.021469835946057
4;T324 00I;T-28-233-NS-30;26;0;0;0.3398390272788297;1.7883283900805913;12.564588307327494;;False;0.0;1.349378841667436;0.3398390272788297;3.1377072317480272;16.223601631476857
4;T324 00I;T-28-233-NS-35;27;0;0;0.691891842380528;1.948241961657795;11.308238188050227;;False;0.0;0.0;0.691891842380528;1.948241961657795;14.967251512199589
4;T324 00I;T-29-233-NS-5;28;0;0;0.6501725581513579;0.3984124208026579;11.559998325398928;;False;0.0;0.0;0.6501725581513579;0.3984124208026579;15.219011649548293
4;T324 00I;T-29-237-PO-5;29;0;0;0.133238598119151;0.3688484769115167;11.32438844660656;;False;0.0;0.0;0.133238598119151;0.3688484769115167;14.983401770755925
4;T324 00I;T-29-238-NS-3;30;0;0;0.5228479668533397;0.10391225768139792;11.7433241557785;;False;0.0;0.0;0.5228479668533397;0.10391225768139792;15.40233747992787
4;T324 00I;T-29-238-NS-5;31;0;0;0.2399407739110949;0.12440183557376724;11.85886309411583;;False;0.0;0.0;0.2399407739110949;0.12440183557376724;15.517876418265196
4;T324 00I;T-29-238-NS-7;32;0;0;0.42782518985958506;0.5176673160126362;11.769020967962778;;False;0.0;0.1936513146820442;0.42782518985958506;0.7113186306946804;15.234382977430098
4;T324 00I;T-29-238-NS-10;33;0;0;0.9442850135270184;0.6461606879614219;12.067145293528373;;False;0.0;0.7701815894087866;0.9442850135270184;1.4163422773702083;14.762325713586911
4;T324 00I;T-29-238-NS-15;34;0;0;0.3266132347524908;0.3902259570325858;12.003532571248277;;False;0.0;0.0;0.3266132347524908;0.3902259570325858;14.698712991306817
4;T324 00I;T-29-238-NS-17;35;0;0;0.38826523346;0.3460314742088542;12.045766330499422;;False;0.0;0.0;0.38826523346;0.3460314742088542;14.74094675055796
4;T324 00I;T-29-238-NS-20;36;0;0;0.04384142408301876;0.19569041618290456;11.893917338399534;;False;0.0;0.0;0.04384142408301876;0.19569041618290456;14.589097758458074
4;T324 00I;T-29-238-NS-25;37;0;0;1.5013440584515088;5.210907222442624;8.184354174408423;;False;0.0;0.9595210242488259;1.5013440584515088;6.17042824669145;9.920013570218131
4;T324 00I;L-29-7-NS-10;38;0;0;0.8645830720495091;1.07012724841613;7.978809998041798;21.0;False;0.0;0.1930763973697769;0.8645830720495091;1.2632036457859068;9.52139299648173
4;T324 00I;T-29-239-NS-5;39;0;0;0.0;1.0414812085358718;6.937328789505926;;False;0.0;0.0;0.0;1.0414812085358718;8.47991178794586
4;T324 00I;T-29-239-NS-10;40;0;0;0.0;0.4305747302627521;6.506754059243175;;False;0.0;0.19261326953489488;0.0;0.623187999797647;7.856723788148216
4;T324 00I;L-29-33-NS-10;41;0;0;0.0;0.4186853049426359;6.088068754300539;;False;0.0;0.19084060782207068;0.0;0.6095259127647066;7.247197875383506
4;T324 00I;L-29-33-NS-17;42;0;0;0.0;1.1550241137723536;4.9330446405281885;;False;0.0;0.1930763973697769;0.0;1.3481005111421305;5.899097364241378
4;T324 00I;T-30-232-PO-5;43;0;0;0.0;0.8145477207825492;4.118496919745638;27.75;False;0.0;0.0;0.0;0.8145477207825492;5.084549643458828
4;T324 00I;T-30-470-NS-5;44;0;0;0.0;4.092487092368294;0.026009827377343697;;False;0.0;0.9660527237131964;0.0;5.05853981608149;0.026009827377336592
