periodo;serviciosentido;serviciousuariots;capacidad;nexpediciones;count_zp;count_metro;fmax;fmin;sum_subidaspromedio;sum_subidasevasion;sum_subidascorregidas;sum_subidascorregidas_OT14;sum_difsubidas_O18_A19;max_difsubidas_O18_A19;varporc_subidastotal;sum_cargacorregida;sum_cargacorregida_OT14;sum_difcarga_O18_A19;max_difcarga_O18_A19;varporc_cargatotal;count_TOC;in_TOC;porc_TOC;avg_IC;estado50;estado60;estado70;hay_perfil;hay_P_OCT2018;hay_P_OT03;hay_P_OT05;hay_P_OT07;hay_P_OT09
4;T226 00R;226R;120.33333333333329;75.0;3.0;7.0;1.1813971655401267;0.8094012544997422;122.6461251229733;26.719406132506187;149.3655312554795;174.4882206253596;45.077272619637576;3.4765037842091107;-0.14397928570674423;1608.4985474201821;2008.5446036272829;400.04605620710055;9.25307140872292;-0.19917210475916103;11.0;4.0;0.36363636363636365;12.471998255509163;NO VALIDO;NO VALIDO;NO VALIDO;1;1.0;0.0;0.0;1.0;0.0
4;T227 00I;227I;91.0;47.0;2.0;7.0;1.1847136810052974;0.7076957023274322;85.62695631340424;17.59124507328376;103.21820138668798;136.6515548700536;49.327751777716585;7.97529704489185;-0.24466134699424735;901.8094847688179;1267.4291949970716;395.08631116295845;20.949953246873598;-0.28847347975844795;15.0;12.0;0.8;13.032307609805155;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T227 01R;227RPM;91.0;49.0;1.0;1.0;1.1905238837823466;0.7687674868717038;95.74193577636734;33.07471191044595;128.81664768681327;153.94426865159969;70.1038638925682;9.140591437069673;-0.163225439861319;1914.285327735958;2301.9575590188165;470.6422331063592;17.399873304142517;-0.16840980832335561;3.0;0.0;0.0;10.200709359;NO VALIDO;NO VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T228 00I;228I;96.84033613445378;119.0;1.0;0.0;1.3974297637336774;0.7710664734964382;32.5078382312017;28.897132469559704;61.40497070076141;61.628439592100065;12.781993098784719;5.3385183015119395;-0.003626067653468512;605.9430107635295;621.7466502830952;40.68588498807969;2.6770843382385188;-0.025418133756522687;3.0;3.0;1.0;15.909270153399257;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T228 00R;228R;98.5185185185185;135.0;4.0;0.0;1.2092928457208794;0.6282487849452124;33.8030290293926;23.467172437732234;57.27020146712484;79.72197045665969;37.60127778615818;5.894735169694415;-0.2816258662565372;1092.71290496428;1748.069939288598;655.3570343243184;25.289007433460263;-0.37490321159062145;4.0;4.0;1.0;12.987725763572996;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T229 00I;229I;91.0;46.0;2.0;6.0;1.604797425900679;0.4938026390803764;40.01603714795652;12.404799153081301;52.42083630103781;78.0872393715784;35.30368653231177;16.179731238750286;-0.3286888264599409;353.5301839568581;551.5068517824244;197.98789701452975;15.88807044150887;-0.3589740856087683;9.0;7.0;0.7777777777777778;14.251245050196259;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T229 00R;229R;91.0;70.0;2.0;5.0;1.3308639110239713;0.7170048259188171;86.18775602584286;27.819573492533024;114.00732951837587;146.10545485551435;41.67595901720901;5.570202256542625;-0.21969149179871994;1601.1397572222445;1959.7992114456806;358.6594542234361;11.468645330989386;-0.183008265402283;8.0;4.0;0.5;13.244468322935035;VALIDO;NO VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T230 00I;230I;156.10309278350516;97.0;5.0;5.0;1.3968775638765232;0.6579308419727813;90.64900962578352;24.384189008410047;115.03319863419355;185.95557870769022;89.22047708634122;18.74392733713679;-0.3813942048223351;1208.1553215399383;2648.6018259634698;1441.9980020361595;57.99558163754335;-0.5438516617723568;13.0;5.0;0.38461538461538464;15.97432174900865;NO VALIDO;NO VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T230 00R;230R;153.98484848484847;66.0;8.0;6.0;1.155068524481537;0.7953527390877059;111.707953700697;52.05554988826374;163.76350358896073;146.82007468261853;82.90278252111774;9.186308491765967;0.11540267189598485;2933.432655697928;2386.900799483428;835.8097137853977;30.84737598419541;0.22897133233722178;19.0;5.0;0.2631578947368421;17.011522140330356;NO VALIDO;NO VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T231 00I;G01I;54.5;34.0;1.0;2.0;1.083556472322104;0.9209789826635733;39.150891995176465;24.578912648399413;63.729804643575896;75.58935599296157;34.71884900102429;6.518125424780624;-0.1568944621050875;707.7439948136101;828.7306332585117;125.20585215954489;6.363782827522218;-0.14599030564272797;11.0;11.0;1.0;10.013245831353219;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T231 00R;G01R;50.0;27.0;2.0;2.0;1.1143144536361045;0.755412996987593;47.074554214185184;21.228037584329005;68.30259179851419;99.31862168689564;38.83814900698896;8.02286770376589;-0.3122881626988364;747.2904249468883;1112.1050444916602;364.81461954477163;14.361579394762472;-0.3280397129315492;8.0;3.0;0.375;8.266932801003911;NO VALIDO;NO VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T231 C0 00I;G01cI;62.13513513513515;37.0;0.0;1.0;1.198956359188862;0.5602859206125501;31.95250873594594;21.713112526059835;53.66562126200577;46.31646184624404;19.459862192767766;4.824585580923905;0.15867272936690657;611.5273596816048;487.7160921168027;124.70009233869412;10.364684053643678;0.25385930373433463;0.0;0.0;;;SIN INFO;SIN INFO;SIN INFO;1;1.0;0.0;0.0;0.0;0.0
4;T231 C0 00R;G01cR;61.05555555555557;36.0;0.0;1.0;1.4451038081373782;0.5742295081311142;22.243253227638903;5.238732848035669;27.48198607567457;38.30715318574764;12.505887344300088;2.2969348755647303;-0.282588660597745;179.05082703706012;266.34625905650796;87.29543201944784;9.823413303432162;-0.3277516730615213;0.0;0.0;;;SIN INFO;SIN INFO;SIN INFO;1;1.0;0.0;0.0;0.0;0.0
4;T232 00I;G02I;53.03703703703704;54.0;1.0;0.0;1.309231000390863;0.4765722950996879;16.547249700629635;8.807303853715023;25.354553554344662;30.670396664487875;13.026893958206847;3.086904240190904;-0.17332162894059444;267.3482493167531;384.12782441104497;121.87807493265292;6.622558761157106;-0.3040122783954572;4.0;3.0;0.75;10.918424553504357;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T232 00R;G02R;53.644444444444446;45.0;0.0;0.0;1.1920771753012152;0.7544595804423118;30.111270785199967;6.338580832627445;36.449851617827406;38.427761303294425;16.10673683923473;3.16707619449602;-0.05147085384069594;400.5301064596516;393.0967932602918;28.734688389105496;3.0152529696086248;0.01890962563624332;2.0;2.0;1.0;11.303642955;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T234 00I;G04I;84.10227272727272;88.0;1.0;0.0;1.396712245567538;0.5956837209803543;10.98523266328409;8.198832294838791;19.18406495812288;57.41347705093613;39.667061794595135;34.054906042773595;-0.6658612934885803;177.8973357938635;397.6820743613309;219.80359268296743;16.898083211228165;-0.5526644340719583;6.0;6.0;1.0;13.79367453038742;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T234 00R;G04R;87.50495049504948;101.0;1.0;0.0;1.1698980386597615;0.7264329052935383;35.76263962384157;19.554819142943703;55.31745876678527;71.49217740477715;23.315661158742106;3.66095031869785;-0.22624459381637296;883.6598016952581;1238.1119246236372;354.45212292837925;15.493360000994961;-0.28628439471344713;2.0;1.0;0.5;8.69155141670645;VALIDO;NO VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T235 00I;G05I;74.86666666666666;105.0;1.0;0.0;1.1646477997756837;0.6681066630358262;37.19697149925713;17.2984219878432;54.49539348710034;97.10830225041275;46.16406183005867;5.718445897714287;-0.4388183891159655;955.9377087277029;1709.4657951718655;755.5421263313087;36.44570343507602;-0.44079740499774356;6.0;3.0;0.5;12.23605018196698;VALIDO;NO VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T235 00R;G05R;74.4561403508772;57.0;1.0;0.0;1.3948942630541508;0.7507673859546544;16.197079618982457;11.590934196050016;27.788013815032468;42.503045826569334;17.779220800534382;2.9477630388645295;-0.3462112355801632;309.5609419267999;504.4539566094488;194.89301468264887;7.273476920490985;-0.38634450603295833;7.0;5.0;0.7142857142857143;13.238442304744325;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T237 00I;G07I;50.0;32.0;1.0;0.0;1.17115620555824;0.7062747349242875;36.493255730968755;16.707445849123282;53.20070158009203;56.97439636233344;23.09592948417628;3.0643667372504564;-0.06623492346004478;765.1987802343663;855.3961024473022;108.5934616523142;3.8986677040260327;-0.10544509374648758;6.0;3.0;0.5;8.243220687506453;VALIDO;NO VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T237 00R;G07R;50.0;33.0;3.0;0.0;1.1421091488808648;0.7930461076355833;27.76340738909092;4.129701342146485;31.893108731237398;40.75728551830406;14.65324965652449;2.808053131346737;-0.21748692716755558;449.7896853700122;607.5002653657216;159.06927644809215;6.032328906498037;-0.25960577959709363;4.0;3.0;0.75;10.784819448255222;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T238 00I;G08I;90.10989010989012;91.0;4.0;0.0;1.3303887520278368;0.6108133592300692;54.290091795011;21.273717776168876;75.56380957117989;107.1619868371253;40.294385641874484;6.316020030190067;-0.29486367506391276;1089.791041942324;1739.6455064775923;649.8544645352686;26.54357902693159;-0.3735556825316002;3.0;2.0;0.6666666666666666;13.49987351206945;VALIDO;VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T238 00R;G08R;91.24050632911388;79.0;1.0;0.0;1.7999613303627418;0.5580421075059425;42.08452903660761;24.454891158172238;66.53942019477984;100.40571207664415;37.20876229780447;13.292721866935253;-0.3372944744021402;702.978244817062;1114.0096161488977;411.0313713318358;13.985462603604601;-0.36896573007400113;6.0;4.0;0.6666666666666666;13.898419710372197;VALIDO;VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T238 E0 00I;G08vI;50.434210526315795;76.0;4.0;0.0;1.3537596475447933;0.5834907488597805;32.221678608368414;13.704840008680101;45.926518617048515;67.06147239979298;26.96364840625936;3.7565198433605396;-0.31515791446907904;870.2418912577544;1262.2313366606263;391.98944540287164;15.084390794015818;-0.31055277588015173;0.0;0.0;;;SIN INFO;SIN INFO;SIN INFO;1;1.0;0.0;0.0;0.0;0.0
4;T238 E0 00R;G08vR;50.720588235294116;68.0;2.0;0.0;1.2116645729755495;0.7255067782618324;32.25580780182352;20.399999224056472;52.65580702588001;52.01782335278731;38.19588386084724;17.31825253548701;0.012264712976663095;742.0190476901969;914.0417954200194;325.9856723493788;11.336101546143038;-0.18820008952738843;0.0;0.0;;;SIN INFO;SIN INFO;SIN INFO;1;1.0;0.0;0.0;0.0;0.0
4;T239 00I;G09I;53.578947368421076;57.0;0.0;0.0;1.1778540179310892;0.8040270196350094;24.60053558294737;8.980924883934952;33.58146046688232;61.99985725052553;32.187739272486006;10.042417213991676;-0.4583622937841898;558.0612955467561;973.1468627603298;417.28147630100614;22.47409541114863;-0.426539490695355;5.0;4.0;0.8;9.074465673728081;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T239 00R;G09R;54.04761904761905;63.0;3.0;0.0;1.3085966757780196;0.6140220490738804;33.91407078582539;13.816639419285124;47.730710205110505;76.99771941877589;32.852331013700386;6.126106672036341;-0.3801022865948498;490.5570545470193;804.2322335837382;314.5710609278724;13.467258678107026;-0.39003059805120144;8.0;5.0;0.625;9.964435536908596;VALIDO;VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T241 00I;G11I;55.793814432989684;97.0;1.0;1.0;1.3655605893083331;0.7025598956374276;30.995775665453614;10.04640370117466;41.042179366628275;53.081794826899994;21.74156942538866;2.603856683357118;-0.22681251641043731;520.8213440995546;736.5196155968589;215.6982714973043;7.8707629967505035;-0.2928615435754651;3.0;3.0;1.0;12.029267957278586;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T241 00R;G11R;57.040540540540526;74.0;1.0;2.0;1.4189082912975537;0.5855702441543488;22.876771676081074;9.67399418694966;32.55076586303073;50.20314677006921;19.442820027579636;6.213044991381626;-0.35161901280584096;314.7645750736618;511.4717561404347;196.70718106677282;10.217626643551235;-0.38459050515540705;8.0;8.0;1.0;10.68321777002131;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T242 00I;G12I;50.0;46.0;1.0;1.0;1.2096279459682069;0.6793322955606849;21.259779378043476;8.010139630751368;29.269919008794844;39.26652243860326;15.698494835437906;4.160557746523541;-0.2545833653957772;202.88620765353141;292.9304215191404;90.04421386560895;8.8015922944536;-0.307391131991818;5.0;4.0;0.8;8.667482187536217;VALIDO;VALIDO;VALIDO;1;1.0;1.0;0.0;0.0;0.0
4;T242 00R;G12R;50.0;52.0;1.0;0.0;1.5875986900679335;0.622583551940281;22.9822311190577;10.099110277802867;33.081341396860566;41.78230887381868;14.277881608523657;6.645261189855768;-0.20824525287089268;265.6602179542559;355.58578618544385;91.95556648205644;14.20686420329265;-0.2528941586666522;3.0;2.0;0.6666666666666666;9.215291026986522;VALIDO;VALIDO;NO VALIDO;1;1.0;1.0;0.0;0.0;0.0
4;T243 00I;G13I;73.42307692307693;26.0;1.0;0.0;1.183843148242103;0.8193558891373919;29.6851528008077;30.408765719073926;60.09391851988165;64.91871954216461;17.886442414516303;2.9528846836923086;-0.07432064366502578;648.5520040220742;724.2816452820105;124.36110312774538;7.2713345089049675;-0.10455827750605184;8.0;7.0;0.875;13.397189610069878;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T243 00R;G13R;70.27777777777779;54.0;1.0;0.0;1.255665240024831;0.6242294042580024;37.524344082481456;19.42045242790305;56.944796510384506;60.14365536475589;17.26313548048146;1.5204918566826615;-0.053186971010842576;1207.272223555063;1290.5572565653638;107.96317661277169;6.139458602274274;-0.06453416350697383;3.0;3.0;1.0;14.525869684749187;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T244 00I;G14I;59.268656716417894;67.0;1.0;0.0;1.068422284382014;0.9693404255264192;28.344312850716417;10.93676841234031;39.281081263056734;43.11606600630461;23.2915669851889;13.553493353814186;-0.08894560887551994;284.5611177554997;331.1751804939875;57.09653263486443;4.006971224306392;-0.14075349085326183;4.0;3.0;0.75;11.157893669265706;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T244 00R;G14R;59.015625;64.0;4.0;0.0;1.20133430999151;0.6215722322940497;36.218480311265616;14.152439094550672;50.370919405816295;56.4273728829072;17.45690809677779;4.108425722739254;-0.10733183502373378;447.6319917893007;456.02469345109375;62.873249392708985;7.707771239135864;-0.01840405088215502;3.0;3.0;1.0;11.734343107668872;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T245 00I;G15I;78.02985074626865;67.0;1.0;0.0;1.2056392252459096;0.7928888801221082;14.75195545726866;15.949876786735327;30.701832244003988;62.97613586340194;39.08430857663636;29.465401975386598;-0.5124846606880162;208.6675958252814;339.8303972307258;131.24504438478252;13.917891671045155;-0.3859654771153158;4.0;4.0;1.0;13.657908208146115;VALIDO;VALIDO;VALIDO;1;1.0;1.0;0.0;0.0;0.0
4;T245 00R;G15R;79.53571428571428;56.0;1.0;0.0;1.219675677997842;0.7321185441877441;37.00441530971428;32.25373490740868;69.25815021712296;78.97362099929407;28.662403895682264;3.5590961403095687;-0.12302172116760302;977.7227202232576;1060.2676325010254;93.20261343517743;8.694790176534916;-0.0778529021800427;2.0;2.0;1.0;11.728540515320645;VALIDO;VALIDO;VALIDO;1;1.0;1.0;0.0;0.0;0.0
4;T246 00I;G16I;59.5625;32.0;1.0;0.0;1.5388632162872118;0.5435820975342776;6.5070042463125;9.107425110840941;15.614429357153439;50.07194628606818;47.35730052749115;39.755858846864754;-0.688160127270748;215.75743126058018;368.29128564390743;152.53385438332728;19.600279090700404;-0.4141663415050466;6.0;4.0;0.6666666666666666;8.53876020222621;VALIDO;VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T246 00R;G16R;60.2;20.0;3.0;0.0;1.1136862168112582;0.6991543381178011;31.526351363;11.3748532834723;42.9012046464723;50.20444716968218;22.092590469774436;3.235478131765012;-0.14547003173894557;838.3836314348011;981.8212403736476;154.80403567589534;9.202612184980218;-0.14609340584672925;3.0;3.0;1.0;9.960926038611417;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T248 00I;G18I;58.17142857142856;35.0;2.0;4.0;1.1172401111544468;0.8186127054861957;50.696621729600025;23.878972162080952;74.57559389168097;82.65703894725957;30.983919777204743;2.7734567310739746;-0.09777080280767225;957.9125213645764;1203.1796738450325;266.46519748885197;12.093754468737067;-0.2038491488944868;6.0;4.0;0.6666666666666666;11.668018936153649;VALIDO;VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T248 00R;G18R;64.95121951219512;41.0;2.0;4.0;1.3063187344056442;0.8292530020420529;39.404817066831704;19.560614971587178;58.96543203841888;77.96254509243485;25.19549635007879;5.721031735787291;-0.24366973950750825;562.8633150513692;838.2159806782263;275.98494390683516;13.458820078190469;-0.3284984681442852;12.0;12.0;1.0;11.866628507166554;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T252 00I;G22I;86.52892561983472;121.0;1.0;0.0;1.4762915994312984;0.555271230825549;33.13025184218183;13.977632049852648;47.107883892034465;72.27391184815744;26.500363473651845;4.185797551362848;-0.3482034846680927;589.2887810611406;977.1017401704127;387.8129591092721;19.954500423457127;-0.3969013083956181;3.0;2.0;0.6666666666666666;12.178956563178401;VALIDO;VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T252 00R;G22R;85.71134020618555;97.0;1.0;0.0;1.1497836731846134;0.8430579515383946;39.04317738212369;32.05575542296978;71.09893280509347;54.05377941225389;36.36452417092628;24.647951169030144;0.315336939954572;655.0830179244309;579.6125411307207;110.4132578740823;9.399237199574944;0.13020849522420752;3.0;3.0;1.0;15.07620345238675;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T252 C2 00I;G22I;48.375;16.0;1.0;0.0;1.0543183688859543;0.981893877038014;27.484581039187503;14.45671514375588;41.941296182943375;51.31526603073865;15.071825423463522;4.815773062709745;-0.18267409628511166;516.2695978508227;611.4262899445641;95.15669209374133;10.145809134116881;-0.15563068461182616;3.0;2.0;0.6666666666666666;12.178956563178401;VALIDO;VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T253 00I;G23I;91.38333333333331;60.0;0.0;0.0;1.2157584517908042;0.5342687164889919;35.54407819658329;14.141392484639269;49.68547068122256;19.603904074892167;12.825349824120371;6.566573964041308;1.5344681595773344;379.5728267132011;213.09167599361808;148.91679941281382;10.800032026784255;0.7812653870373096;4.0;4.0;1.0;14.58417352920062;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T253 00R;G23R;91.3225806451613;62.0;0.0;0.0;1.0936812403579883;0.5591849368804637;30.76512136051614;15.509402635371812;46.274523995887954;55.05720323468452;26.364412346660508;5.098176755557946;-0.15951916775285313;547.3860515779736;564.2808903449667;160.81161751956722;18.492157905890675;-0.029940476553555806;4.0;4.0;1.0;14.919781322260071;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T271 00I;271I;153.89130434782604;46.0;2.0;7.0;1.2968087270468855;0.6613631637198452;50.33498862973913;21.780919689533587;72.11590831927273;;;;;796.2989545733367;;;;;4.0;4.0;1.0;18.25396594592531;VALIDO;VALIDO;VALIDO;0;0.0;0.0;0.0;0.0;0.0
4;T271 00R;271R;155.76470588235293;51.0;3.0;5.0;1.350585561892621;0.5729719162442071;83.15144085405879;26.60004713496883;109.7514879890276;;;;;1314.7069125437815;;;;;4.0;4.0;1.0;18.068245731958612;VALIDO;VALIDO;VALIDO;0;0.0;0.0;0.0;0.0;0.0
4;T301 00I;301I;97.22797927461137;193.0;7.0;8.0;1.2927127226313169;0.7936788966106861;85.76720439558035;28.033249665236895;113.80045406081726;123.98382117205429;74.79477819926822;15.227247507006268;-0.08213464478647914;1074.7922435673865;1329.4244268291345;282.6889083810539;23.582810590213654;-0.1915356586828194;13.0;10.0;0.7692307692307693;13.372146379895923;VALIDO;VALIDO;VALIDO;1;1.0;0.0;0.0;0.0;0.0
4;T301 00R;301R;97.36170212765957;235.0;19.0;9.0;1.3945194118384074;0.6941546942688772;109.54885046462554;36.466532096114705;146.01538256074025;199.02318922365131;84.3961553745626;7.561485999981176;-0.2663398515001375;1296.966070615039;3230.137048279171;1903.132892555896;79.52228274642316;-0.5984795532728288;16.0;1.0;0.0625;11.247735015751275;NO VALIDO;NO VALIDO;NO VALIDO;1;1.0;0.0;0.0;0.0;0.0
