periodo;serviciousuariots;servicio;sentido;id_punto;paradero;observacion
6;B23R;B23;R;306_FP_SP;T-2-9-OP-35;
6;B24I;B24;I;297_FP_SO;L-5-13-40-NS;
6;B24I;B24;I;298_FP_NP;L-5-13-40-NS;
6;B24I;B24;I;308_FP_NO;L-1-13-10-PO;
6;B24R;B24;R;314_FP_NP;T-4-22-SN-20;
6;B24R;B24;R;324_FP_NP;L-5-21-5-SN;
6;B25I;B25;I;312_FP_NP;L-4-34-10-OP;
6;B25I;B25;I;115_FP_SO;T-1-3-NS-15;
6;B25I;B25;I;116_FP_SO;T-1-3-NS-25;
6;B25R;B25;R;313_FP_NO;L-4-30-5-OP;
6;B25R;B25;R;300_FP_NP;L-4-30-5-OP;
6;B25R;B25;R;315_FP_SP;L-4-30-5-OP;
6;B25R;B25;R;316_FP_SO;L-4-9-2-SN;
6;B26I;B26;I;304_FP_SO;L-2-18-5-OP;
6;B26I;B26;I;306_FP_SP;L-2-4-115-NS;
6;B26I;B26;I;198_FP_SO;E-5-8-NS-27;
6;B26I;B26;I;430_FP_SP;T-20-68-NS-10;
6;B26I;B26;I;203_FP_SO;T-20-180-NS-5;
6;B26R;B26;R;207_FP_NP;T-20-176-SN-40;
6;B26R;B26;R;201_FP_NP;T-20-176-SN-40;
6;B26R;B26;R;270_FP_NO;T-20-66-PO-3;
6;B26R;B26;R;194_FP_NP;T-1-4-SN-30;
6;B26R;B26;R;305_FP_NP;E-1-4-SN-50;
6;B27I;B27;I;114_FP_SO;L-2-37-10-PO;
6;B27I;B27;I;115_FP_SO;T-1-3-NS-15;
6;B27I;B27;I;116_FP_SO;T-1-3-NS-25;
6;B27I;B27;I;117_FP_SO;T-1-3-NS-45;
6;B27I;B27;I;296_FP_SO;L-1-15-5-NS;
6;B27R;B27;R;313_FP_NO;T-4-22-SN-15;
6;B27R;B27;R;300_FP_NP;T-4-22-SN-15;
6;B27R;B27;R;315_FP_SP;T-4-22-SN-15;
6;B28I;B28;I;297_FP_SO;L-5-13-40-NS;
6;B28I;B28;I;298_FP_NP;L-5-13-40-NS;
6;B28I;B28;I;9_FP_SP;E-5-38-NS-5;
6;B28I;B28;I;279_FP_NP;L-8-32-5-NS;
6;B28I;B28;I;269_FP_SO;L-8-13-15-NS;
6;B28I;B28;I;205_FP_NP;E-20-53-OP-130;
6;B28I;B28;I;17_FP_NO;T-8-59-OP-15;
6;B28I;B28;I;279_FP_NP;L-8-32-5-NS;
6;C06I;C06;I;275_FP_NP;T-14-170-SN-7;
6;C06R;C06;R;106_FP_SO;E-14-170-NS-5;
6;C18R;C18;R;335_FP_SP;T-3-13-NS-5;
6;D02I;D02;I;365_FP_SO;T-18-157-PO-10;
6;D03I;D03;I;365_FP_SO;T-18-157-PO-10;
6;D03I;D03;I;31_FP_SO;T-18-157-PO-30;
6;D03I;D03;I;366_FP_NO;T-18-157-PO-85;
6;D03R;D03;R;369_FP_NP;E-18-157-OP-5;
6;D03R;D03;R;370_FP_SP;T-18-157-OP-15;
6;D03R;D03;R;243_FP_SP;T-18-157-OP-20;
6;D03R;D03;R;8_FP_NP;T-18-157-OP-40;
6;D05I;D05;I;165_FP_NO;T-20-200-SN-10;
6;D07I;D07;I;240_FP_NO;L-31-16-5-OP;
6;D07I;D07;I;44_FP_NP;L-21-31-5-OP;
6;D07R;D07;R;165_FP_NO;T-20-200-SN-10;
6;D07R;D07;R;428_FP_NO;L-31-8-25-PO;
6;D07R;D07;R;429_FP_NP;L-31-8-25-PO;
6;D09I;D09;I;369_FP_NP;E-18-157-OP-5;
6;D09I;D09;I;370_FP_SP;T-18-157-OP-15;
6;D09R;D09;R;366_FP_NO;T-18-157-PO-85;
6;D10I;D10;I;428_FP_NO;L-31-8-25-PO;
6;D10R;D10;R;389_FP_SP;L-32-28-2-OP;
6;D10R;D10;R;5_FP_NP;L-31-30-5-OP;
6;D13I;D13;I;420_FP_NP;L-33-22-1-SN;
6;D13I;D13;I;429_FP_NP;L-31-18-95-SN;
6;D13R;D13;R;428_FP_NO;L-31-18-50-NS;
6;D13R;D13;R;213_FP_SP;T-33-12-NS-25;
6;D14I;D14;I;424_FP_NP;T-31-134-SN-25;
6;D14I;D14;I;428_FP_NO;L-31-8-25-PO;
6;D14I;D14;I;429_FP_NP;L-31-8-25-PO;
6;D14R;D14;R;389_FP_SP;L-32-28-2-OP;
6;D15I;D15;I;369_FP_NP;E-18-12-NS-5;
6;D15I;D15;I;366_FP_NO;E-18-12-NS-5;
6;D16I;D16;I;411_FP_NP;L-33-41-30-PO;
6;D16I;D16;I;3_FP_NP;L-32-30-5-OP;
6;D16I;D16;I;389_FP_SP;L-32-28-2-OP;
6;D16R;D16;R;370_FP_SP;L-18-11-40-NS;
6;D16R;D16;R;243_FP_SP;T-18-157-OP-20;
6;D16R;D16;R;4_FP_SO;T-31-254-NS-52;
6;D17I;D17;I;411_FP_NP;L-33-84-3-OP;
6;D17R;D17;R;389_FP_SP;L-32-28-2-OP;
6;E01I;E01;I;2_FP_NP;L-33-14-85-PO;
6;E01I;E01;I;159_FP_NP;L-22-38-10-OP;
6;E01R;E01;R;209_FP_SO;L-22-3-15-NS;
6;E01R;E01;R;37_FP_SO;L-33-57-145-PO;
6;E02I;E02;I;158_FP_NO;L-33-60-15-NS;
6;E02R;E02;R;157_FP_SP;L-33-14-65-OP;
6;E02R;E02;R;159_FP_NP;L-22-38-10-OP;
6;E03R;E03;R;43_FP_NP;L-33-23-5-OP;
6;E04I;E04;I;2_FP_NP;L-33-14-85-PO;
6;E04I;E04;I;423_FP_NP;L-33-71-5-OP;
6;E04I;E04;I;427_FP_SO;L-21-22-5-SN;
6;E04I;E04;I;44_FP_NP;L-21-1-20-PO;
6;E04R;E04;R;413_FP_SO;T-21-89-PO-30;
6;E04R;E04;R;37_FP_SO;T-33-264-NS-65;
6;E05I;E05;I;135_FP_NO;L-26-23-25-OP;
6;E05I;E05;I;213_FP_SP;T-33-12-NS-25;
6;E05R;E05;R;423_FP_NP;I-33-134-SN-67;
6;E05R;E05;R;108_FP_SP;L-26-18-10-OP;
6;E06R;E06;R;213_FP_SP;T-33-12-NS-25;
6;E07I;E07;I;213_FP_SP;L-33-80-10-PO;
6;E07I;E07;I;417_FP_SO;T-33-134-NS-27;
6;E07R;E07;R;414_FP_NP;T-33-134-SN-55;
6;E08I;E08;I;157_FP_SP;L-33-14-65-OP;
6;E08I;E08;I;414_FP_NP;L-33-49-5-OP;
6;E08R;E08;R;213_FP_SP;L-33-80-10-PO;
6;E08R;E08;R;417_FP_SO;T-33-134-NS-27;
6;E08R;E08;R;158_FP_NO;L-33-60-15-NS;
6;E08R;E08;R;38_FP_SO;L-33-14-85-PO;
6;E09I;E09;I;157_FP_SP;L-33-14-65-OP;
6;E09I;E09;I;110_FP_NP;L-33-24-5-OP;
6;E09R;E09;R;209_FP_SO;L-22-27-30-PO;
6;E09R;E09;R;158_FP_NO;L-33-14-30-PO;
6;E10I;E10;I;43_FP_NP;L-33-61-5-OP;
6;E10R;E10;R;134_FP_SO;T-33-267-NS-15;
6;E11I;E11;I;157_FP_SP;L-33-14-65-OP;
6;E11I;E11;I;77_FP_NP;L-33-58-5-OP;
6;E11I;E11;I;110_FP_NP;L-33-58-5-OP;
6;E11R;E11;R;109_FP_SO;L-23-3-10-NS;
6;E11R;E11;R;158_FP_NO;L-33-60-15-NS;
6;E12I;E12;I;159_FP_NP;L-22-38-10-OP;
6;E12I;E12;I;37_FP_SO;T-33-264-NS-65;
6;E13I;E13;I;77_FP_NP;L-33-6-50-SN;
6;E13I;E13;I;110_FP_NP;L-33-6-50-SN;
6;E13R;E13;R;213_FP_SP;L-33-80-10-PO;
6;E13R;E13;R;109_FP_SO;L-23-3-10-NS;
6;E13R;E13;R;76_FP_SO;L-23-3-15-NS;
6;E14I;E14;I;2_FP_NP;L-33-14-85-PO;
6;E14R;E14;R;213_FP_SP;L-33-80-10-PO;
6;E14R;E14;R;37_FP_SO;L-33-57-145-PO;
6;E15cI;E15c;I;77_FP_NP;L-33-6-50-SN;
6;E15cR;E15c;R;213_FP_SP;L-33-80-10-PO;
6;E15cR;E15c;R;417_FP_SO;T-33-134-NS-27;
6;E15cR;E15c;R;134_FP_SO;L-33-15-30-OP;
6;E15cR;E15c;R;109_FP_SO;L-33-24-5-OP;
6;E15cR;E15c;R;76_FP_SO;L-23-3-15-NS;
6;E16I;E16;I;228_FP_NO;T-34-217-PO-25;
6;E16I;E16;I;86_FP_NP;L-34-22-47-SN;
6;E16I;E16;I;77_FP_NP;L-33-6-50-SN;
6;E16I;E16;I;110_FP_NP;L-33-6-50-SN;
6;E16R;E16;R;109_FP_SO;L-23-3-10-NS;
6;E16R;E16;R;76_FP_SO;L-23-3-15-NS;
6;E16R;E16;R;87_FP_SP;T-34-270-NS-10;
6;E17I;E17;I;423_FP_NP;I-33-134-SN-67;
6;E17I;E17;I;215_FP_SO;L-33-46-5-SN;
6;E17R;E17;R;213_FP_SP;T-33-12-NS-25;
6;E18I;E18;I;159_FP_NP;L-33-6-5-SN;
6;E18R;E18;R;213_FP_SP;L-33-80-10-PO;
6;E18R;E18;R;43_FP_NP;L-33-23-5-OP;
6;E18R;E18;R;209_FP_SO;L-22-3-15-NS;
6;F01I;F01;I;341_FP_NP;L-34-24-25-SN;
6;F01I;F01;I;228_FP_NO;L-34-85-5-SN;
6;F01I;F01;I;448_FP_SO;T-34-270-NS-45;
6;F01I;F01;I;449_FP_SO;T-34-270-NS-50;
6;F01I;F01;I;353_FP_SO;E-34-270-NS-70;
6;F01I;F01;I;82_FP_NO;T-34-270-NS-75;
6;F01I;F01;I;356_FP_NO;L-34-40-220-PO;
6;F01I;F01;I;343_FP_NO;L-34-2-10-PO;
6;F01R;F01;R;342_FP_SP;L-34-2-50-OP;
6;F01R;F01;R;344_FP_SP;L-34-2-5-OP;
6;F01R;F01;R;345_FP_NP;L-34-76-15-SN;
6;F01R;F01;R;346_FP_SP;L-34-76-10-SN;
6;F01R;F01;R;84_FP_NP;L-34-31-5-OP;
6;F01R;F01;R;87_FP_SP;T-34-270-SN-37;
6;F01R;F01;R;340_FP_SO;L-34-53-10-OP;
6;F02I;F02;I;348_FP_NP;L-34-31-55-OP;
6;F02I;F02;I;351_FP_SO;L-34-32-40-NS;
6;F02R;F02;R;350_FP_NO;L-34-57-15-SN;
6;F02R;F02;R;349_FP_NO;L-34-30-80-PO;
6;F03I;F03;I;346_FP_SP;L-34-31-10-OP;
6;F03I;F03;I;353_FP_SO;E-34-270-NS-70;
6;F03I;F03;I;354_FP_SP;L-34-40-105-OP;
6;F03I;F03;I;137_FP_NP;L-30-10-5-OP;
6;F03I;F03;I;132_FP_NP;L-30-16-65-OP;
6;F03I;F03;I;410_FP_NP;T-30-245-OP-10;
6;F03R;F03;R;130_FP_SO;L-30-16-5-PO;
6;F03R;F03;R;355_FP_NO;L-34-40-90-PO;
6;F03cI;F03c;I;346_FP_SP;L-34-31-10-OP;
6;F03cI;F03c;I;353_FP_SO;E-34-270-NS-70;
6;F03cI;F03c;I;354_FP_SP;L-34-40-105-OP;
6;F03cR;F03c;R;355_FP_NO;L-34-40-90-PO;
6;F05I;F05;I;53_FP_SO;L-26-35-5-PO;
6;F05I;F05;I;109_FP_SO;L-23-3-10-NS;
6;F05I;F05;I;76_FP_SO;L-23-3-15-NS;
6;F05I;F05;I;228_FP_NO;T-34-217-PO-25;
6;F05I;F05;I;86_FP_NP;T-34-217-PO-35;
6;F05I;F05;I;339_FP_SO;L-34-49-89-OP;
6;F05R;F05;R;348_FP_NP;L-34-31-55-OP;
6;F05R;F05;R;349_FP_NO;L-34-80-5-SN;
6;F05R;F05;R;357_FP_NP;T-34-443-SN-5;
6;F05R;F05;R;338_FP_NP;L-34-41-20-OP;
6;F05R;F05;R;87_FP_SP;L-34-22-20-NS;
6;F05R;F05;R;77_FP_NP;L-33-6-50-SN;
6;F05R;F05;R;110_FP_NP;L-33-6-50-SN;
6;F05R;F05;R;52_FP_NP;L-26-28-15-OP;
6;F06I;F06;I;55_FP_SP;I-26-228-SN-25;
6;F06I;F06;I;124_FP_SP;T-27-228-NS-5;
6;F06I;F06;I;51_FP_SP;L-27-18-15-NS;
6;F06I;F06;I;228_FP_NO;L-34-85-5-SN;
6;F06I;F06;I;86_FP_NP;T-34-217-PO-35;
6;F06I;F06;I;339_FP_SO;L-34-54-95-NS;
6;F06R;F06;R;348_FP_NP;L-34-31-55-OP;
6;F06R;F06;R;349_FP_NO;L-34-80-5-SN;
6;F06R;F06;R;357_FP_NP;T-34-443-SN-5;
6;F06R;F06;R;338_FP_NP;L-34-41-20-OP;
6;F06R;F06;R;87_FP_SP;L-34-22-20-NS;
6;F06R;F06;R;95_FP_NO;L-27-1-10-OP;
6;F07R;F07;R;341_FP_NP;L-34-24-25-SN;
6;F07R;F07;R;39_FP_SO;L-34-52-60-PO;
6;F07R;F07;R;347_FP_SP;L-34-56-10-NS;
6;F07R;F07;R;340_FP_SO;L-34-24-16-SN;
6;F08I;F08;I;341_FP_NP;L-34-24-25-SN;
6;F08I;F08;I;228_FP_NO;T-34-217-PO-25;
6;F08I;F08;I;86_FP_NP;T-34-217-PO-35;
6;F08I;F08;I;1_FP_NP;L-34-41-120-PO;
6;F08R;F08;R;38_FP_SO;L-34-29-2-OP;
6;F08R;F08;R;39_FP_SO;T-34-269-NS-15;
6;F08R;F08;R;338_FP_NP;L-34-41-20-OP;
6;F08R;F08;R;87_FP_SP;L-34-22-20-NS;
6;F08R;F08;R;340_FP_SO;L-34-24-15-NS;
6;F09I;F09;I;348_FP_NP;L-34-31-55-OP;
6;F09I;F09;I;349_FP_NO;L-34-80-5-SN;
6;F09I;F09;I;357_FP_NP;T-34-443-SN-5;
6;F09R;F09;R;352_FP_NO;L-34-52-5-PO;
6;F09R;F09;R;339_FP_SO;L-34-54-95-NS;
6;F10I;F10;I;388_FP_NP;L-34-46-16-SN;
6;F10I;F10;I;355_FP_NO;L-34-40-90-PO;
6;F10I;F10;I;345_FP_NP;L-34-76-15-SN;
6;F10I;F10;I;346_FP_SP;L-34-76-10-SN;
6;F10I;F10;I;84_FP_NP;L-34-31-5-OP;
6;F10I;F10;I;85_FP_NP;T-34-270-SN-10;
6;F10R;F10;R;347_FP_SP;L-34-70-65-OP;
6;F10R;F10;R;448_FP_SO;L-34-70-25-OP;
6;F10R;F10;R;449_FP_SO;T-34-270-NS-50;
6;F10R;F10;R;353_FP_SO;E-34-270-NS-70;
6;F10R;F10;R;354_FP_SP;L-34-40-105-OP;
6;F10R;F10;R;387_FP_SO;L-34-84-5-OP;
6;F11I;F11;I;344_FP_SP;L-34-40-260-OP;
6;F11I;F11;I;345_FP_NP;L-34-76-15-SN;
6;F11I;F11;I;349_FP_NO;L-34-30-80-PO;
6;F11R;F11;R;348_FP_NP;L-34-31-55-OP;
6;F11R;F11;R;346_FP_SP;L-34-76-5-NS;
6;F11R;F11;R;353_FP_SO;E-34-270-NS-70;
6;F11R;F11;R;82_FP_NO;T-34-270-NS-75;
6;F11R;F11;R;356_FP_NO;L-34-40-220-PO;
6;F12I;F12;I;388_FP_NP;L-34-46-16-SN;
6;F12I;F12;I;355_FP_NO;L-34-40-90-PO;
6;F12R;F12;R;345_FP_NP;L-34-76-15-SN;
6;F12R;F12;R;346_FP_SP;L-34-76-10-SN;
6;F12R;F12;R;353_FP_SO;L-34-31-5-OP;
6;F12R;F12;R;354_FP_SP;L-34-40-103-OP;
6;F12R;F12;R;387_FP_SO;L-34-46-15-NS;
6;F13I;F13;I;388_FP_NP;L-34-46-16-SN;
6;F13I;F13;I;355_FP_NO;L-34-40-90-PO;
6;F13I;F13;I;345_FP_NP;L-34-76-15-SN;
6;F13I;F13;I;346_FP_SP;L-34-76-10-SN;
6;F13I;F13;I;84_FP_NP;L-34-31-5-OP;
6;F13I;F13;I;86_FP_NP;L-34-22-47-SN;
6;F13I;F13;I;352_FP_NO;L-34-52-5-PO;
6;F13R;F13;R;448_FP_SO;T-34-270-NS-45;
6;F13R;F13;R;449_FP_SO;T-34-270-NS-50;
6;F13R;F13;R;353_FP_SO;E-34-270-NS-70;
6;F13R;F13;R;354_FP_SP;L-34-40-105-OP;
6;F13R;F13;R;387_FP_SO;L-34-39-20-PO;
6;F14I;F14;I;228_FP_NO;T-34-217-PO-25;
6;F14I;F14;I;86_FP_NP;T-34-217-PO-35;
6;F14I;F14;I;339_FP_SO;L-34-54-95-NS;
6;F14I;F14;I;346_FP_SP;L-34-31-10-OP;
6;F14R;F14;R;82_FP_NO;T-34-236-SN-3;
6;F14R;F14;R;357_FP_NP;L-34-70-100-PO;
6;F14R;F14;R;338_FP_NP;L-34-41-20-OP;
6;F14R;F14;R;87_FP_SP;L-34-22-20-NS;
6;F15I;F15;I;388_FP_NP;L-34-46-16-SN;
6;F15I;F15;I;355_FP_NO;L-34-40-90-PO;
6;F15I;F15;I;350_FP_NO;L-34-102-20-PO;
6;F15I;F15;I;84_FP_NP;L-34-38-25-PO;
6;F15I;F15;I;86_FP_NP;L-34-22-47-SN;
6;F15R;F15;R;352_FP_NO;L-34-52-5-PO;
6;F15R;F15;R;338_FP_NP;L-34-56-5-NS;
6;F15R;F15;R;448_FP_SO;T-34-270-NS-45;
6;F15R;F15;R;449_FP_SO;T-34-270-NS-50;
6;F15R;F15;R;351_FP_SO;L-34-32-40-NS;
6;F15R;F15;R;354_FP_SP;L-34-40-105-OP;
6;F15R;F15;R;387_FP_SO;L-34-46-15-NS;
6;F16I;F16;I;341_FP_NP;L-34-24-25-SN;
6;F16I;F16;I;448_FP_SO;T-34-270-NS-45;
6;F16I;F16;I;449_FP_SO;T-34-270-NS-50;
6;F16I;F16;I;353_FP_SO;E-34-270-NS-65;
6;F16R;F16;R;84_FP_NP;T-34-236-SN-25;
6;F16R;F16;R;85_FP_NP;T-34-270-SN-10;
6;F16R;F16;R;340_FP_SO;L-34-53-10-OP;
6;F18I;F18;I;388_FP_NP;L-34-46-16-SN;
6;F18I;F18;I;355_FP_NO;L-34-40-90-PO;
6;F18R;F18;R;345_FP_NP;L-34-44-6-PO;
6;F18R;F18;R;346_FP_SP;L-34-76-10-SN;
6;F18R;F18;R;354_FP_SP;L-34-40-103-OP;
6;F18R;F18;R;387_FP_SO;L-34-11-25-PO;
6;F19I;F19;I;348_FP_NP;L-34-31-55-OP;
6;F19I;F19;I;85_FP_NP;T-34-270-SN-10;
6;F19I;F19;I;357_FP_NP;L-34-70-100-PO;
6;F19I;F19;I;1_FP_NP;T-34-269-SN-10;
6;F19I;F19;I;39_FP_SO;L-34-52-60-PO;
6;F19I;F19;I;40_FP_SO;T-34-269-NS-30;
6;F19I;F19;I;339_FP_SO;L-34-54-95-NS;
6;F19I;F19;I;347_FP_SP;L-34-70-65-OP;
6;F19I;F19;I;448_FP_SO;L-34-70-25-OP;
6;F19I;F19;I;449_FP_SO;T-34-270-NS-50;
6;F19I;F19;I;349_FP_NO;L-34-80-5-SN;
6;F20I;F20;I;55_FP_SP;I-26-228-SN-25;
6;F20I;F20;I;124_FP_SP;T-27-228-NS-5;
6;F20I;F20;I;73_FP_SP;L-27-21-20-PO;
6;F20I;F20;I;228_FP_NO;T-34-217-PO-25;
6;F20I;F20;I;86_FP_NP;T-34-217-PO-35;
6;F20R;F20;R;348_FP_NP;L-34-31-55-OP;
6;F20R;F20;R;349_FP_NO;L-34-80-5-SN;
6;F20R;F20;R;338_FP_NP;L-34-41-20-OP;
6;F20R;F20;R;87_FP_SP;T-34-270-NS-10;
6;F20R;F20;R;50_FP_NO;T-23-220-OP-45;
6;F20R;F20;R;136_FP_NO;L-27-21-0-OP;
6;F20R;F20;R;95_FP_NO;T-27-228-SN-50;
6;F23I;F23;I;341_FP_NP;L-34-24-25-SN;
6;F23I;F23;I;228_FP_NO;T-34-217-PO-25;
6;F23I;F23;I;86_FP_NP;T-34-217-PO-35;
6;F23I;F23;I;1_FP_NP;L-34-41-120-PO;
6;F23I;F23;I;39_FP_SO;L-34-52-60-PO;
6;F23I;F23;I;338_FP_NP;L-34-41-15-PO;
6;F23I;F23;I;87_FP_SP;L-34-22-20-NS;
6;F23I;F23;I;340_FP_SO;L-34-24-16-SN;
6;F24I;F24;I;342_FP_SP;L-34-37-25-OP;
6;F24I;F24;I;338_FP_NP;L-34-41-20-OP;
6;F24R;F24;R;352_FP_NO;L-34-52-5-PO;
6;F24R;F24;R;40_FP_SO;L-34-41-120-PO;
6;F24R;F24;R;343_FP_NO;L-34-90-5-NS;
6;F25I;F25;I;388_FP_NP;L-34-46-16-SN;
6;F25I;F25;I;355_FP_NO;L-34-40-90-PO;
6;F25I;F25;I;84_FP_NP;L-34-38-25-PO;
6;F25I;F25;I;85_FP_NP;T-34-270-SN-10;
6;F25I;F25;I;414_FP_NP;T-33-134-SN-55;
6;F25R;F25;R;347_FP_SP;L-34-70-65-OP;
6;F25R;F25;R;448_FP_SO;L-34-70-25-OP;
6;F25R;F25;R;449_FP_SO;T-34-270-NS-50;
6;F25R;F25;R;351_FP_SO;L-34-103-10-OP;
6;F25R;F25;R;354_FP_SP;L-34-40-105-OP;
6;F25R;F25;R;387_FP_SO;L-34-11-25-PO;
6;F26I;F26;I;341_FP_NP;L-34-24-25-SN;
6;F26I;F26;I;85_FP_NP;L-34-118-5-PO;
6;F26R;F26;R;347_FP_SP;L-34-70-65-OP;
6;F26R;F26;R;448_FP_SO;L-34-70-25-OP;
6;F26R;F26;R;340_FP_SO;L-34-53-10-OP;
6;F29I;F29;I;348_FP_NP;L-34-31-55-OP;
6;F29I;F29;I;349_FP_NO;L-34-80-5-SN;
6;F29I;F29;I;357_FP_NP;T-34-443-SN-5;
6;F29I;F29;I;347_FP_SP;L-34-70-65-OP;
6;F29I;F29;I;448_FP_SO;L-34-70-25-OP;
6;F29I;F29;I;449_FP_SO;T-34-270-NS-50;
6;F29I;F29;I;355_FP_NO;L-34-64-2-OP;
6;F29I;F29;I;353_FP_SO;E-34-270-NS-70;
6;F29I;F29;I;82_FP_NO;T-34-270-NS-75;
6;F29I;F29;I;356_FP_NO;L-34-78-5-SN;
6;F29I;F29;I;343_FP_NO;L-34-2-10-PO;
6;F29R;F29;R;342_FP_SP;L-34-2-50-OP;
6;F29R;F29;R;344_FP_SP;L-34-2-5-OP;
6;F29R;F29;R;345_FP_NP;L-34-76-20-SN;
6;F29R;F29;R;346_FP_SP;L-34-76-20-SN;
6;F29R;F29;R;351_FP_SO;L-34-103-10-OP;
6;F29R;F29;R;354_FP_SP;L-34-40-105-OP;
6;F29R;F29;R;350_FP_NO;L-34-57-15-SN;
6;F29R;F29;R;84_FP_NP;L-34-38-25-PO;
6;F29R;F29;R;85_FP_NP;T-34-270-SN-10;
6;G01I;G01;I;79_FP_SO;L-27-17-5-SN;
6;G01I;G01;I;76_FP_SO;L-33-58-3-PO;
6;G01R;G01;R;80_FP_NP;L-26-10-25-OP;
6;G02I;G02;I;130_FP_SO;T-30-245-PO-5;
6;G02I;G02;I;129_FP_SP;L-30-51-60-NS;
6;G02I;G02;I;131_FP_SP;L-30-51-120-NS;
6;G02R;G02;R;127_FP_NO;L-30-13-10-OP;
6;G02R;G02;R;128_FP_NO;L-30-51-85-SN;
6;G04I;G04;I;53_FP_SO;L-26-35-5-PO;
6;G04I;G04;I;65_FP_SO;L-23-45-40-PO;
6;G04R;G04;R;71_FP_SP;L-22-19-5-OP;
6;G04R;G04;R;52_FP_NP;L-26-28-15-OP;
6;G05I;G05;I;46_FP_SP;L-23-36-30-NS;
6;G05I;G05;I;63_FP_NO;T-23-224-SN-3;
6;G05I;G05;I;95_FP_NO;T-27-228-SN-50;
6;G05R;G05;R;55_FP_SP;I-26-228-SN-25;
6;G05R;G05;R;124_FP_SP;T-27-228-NS-5;
6;G05R;G05;R;45_FP_NO;L-23-26-70-PO;
6;G07I;G07;I;125_FP_SP;T-30-252-NS-10;
6;G07I;G07;I;129_FP_SP;L-30-51-60-NS;
6;G07R;G07;R;127_FP_NO;L-30-11-5-PO;
6;G07R;G07;R;128_FP_NO;L-30-51-85-SN;
6;G07R;G07;R;93_FP_NO;T-30-271-OP-10;
6;G08I;G08;I;93_FP_NO;T-30-248-SN-15;
6;G08I;G08;I;62_FP_NO;T-30-244-SN-15;
6;G08I;G08;I;63_FP_NO;T-23-224-SN-3;
6;G08I;G08;I;50_FP_NO;T-23-224-SN-20;
6;G08I;G08;I;64_FP_NO;L-23-39-25-SN;
6;G08I;G08;I;52_FP_NP;L-26-28-15-OP;
6;G08R;G08;R;53_FP_SO;L-26-35-5-PO;
6;G08R;G08;R;72_FP_SP;L-27-24-10-NS;
6;G08R;G08;R;73_FP_SP;L-27-24-15-NS;
6;G08R;G08;R;75_FP_SP;L-30-64-5-OP;
6;G08R;G08;R;125_FP_SP;T-30-252-NS-10;
6;G08R;G08;R;126_FP_SP;T-30-252-NS-20;
6;G08vI;G08v;I;128_FP_NO;L-30-51-85-SN;
6;G08vI;G08v;I;93_FP_NO;T-30-248-SN-15;
6;G08vI;G08v;I;63_FP_NO;T-23-224-SN-3;
6;G08vI;G08v;I;50_FP_NO;T-23-224-SN-20;
6;G08vI;G08v;I;64_FP_NO;L-23-39-25-SN;
6;G08vI;G08v;I;52_FP_NP;L-26-28-15-OP;
6;G08vR;G08v;R;53_FP_SO;L-26-35-5-PO;
6;G08vR;G08v;R;72_FP_SP;L-27-24-10-NS;
6;G08vR;G08v;R;73_FP_SP;L-27-24-15-NS;
6;G08vR;G08v;R;132_FP_NP;L-30-16-50-OP;
6;G08vR;G08v;R;125_FP_SP;T-30-245-OP-5;
6;G08vR;G08v;R;126_FP_SP;T-30-252-NS-20;
6;G08vR;G08v;R;129_FP_SP;L-30-51-60-NS;
6;G09I;G09;I;49_FP_NP;L-23-22-20-SN;
6;G09I;G09;I;132_FP_NP;L-30-17-10-SN;
6;G09I;G09;I;410_FP_NP;T-30-245-OP-10;
6;G09I;G09;I;30_FP_NP;L-29-24-35-SN;
6;G09R;G09;R;29_FP_SO;T-29-239-SN-15;
6;G09R;G09;R;130_FP_SO;L-30-16-5-PO;
6;G11I;G11;I;50_FP_NO;T-23-220-OP-45;
6;G11I;G11;I;64_FP_NO;L-23-39-25-SN;
6;G11I;G11;I;65_FP_SO;L-23-9-5-SN;
6;G11R;G11;R;67_FP_SO;L-26-19-5-PO;
6;G11R;G11;R;71_FP_SP;L-24-30-100-NS;
6;G11R;G11;R;72_FP_SP;L-23-16-5-OP;
6;G11R;G11;R;73_FP_SP;L-27-24-15-NS;
6;G11R;G11;R;49_FP_NP;L-23-22-15-NS;
6;G12I;G12;I;80_FP_NP;L-26-7-25-NS;
6;G12I;G12;I;11_FP_NP;T-26-12-OP-35;
6;G12I;G12;I;23_FP_SO;T-29-12-PO-25;
6;G12R;G12;R;24_FP_NO;L-26-11-2-OP;
6;G12R;G12;R;88_FP_NO;T-26-227-SN-20;
6;G13I;G13;I;53_FP_SO;L-26-35-5-PO;
6;G13I;G13;I;51_FP_SP;L-27-18-15-NS;
6;G13I;G13;I;48_FP_SO;L-23-21-55-PO;
6;G13I;G13;I;45_FP_NO;L-23-14-40-PO;
6;G13R;G13;R;46_FP_SP;L-23-36-30-NS;
6;G13R;G13;R;52_FP_NP;L-27-6-5-SN;
6;G14I;G14;I;75_FP_SP;T-30-244-NS-10;
6;G14I;G14;I;132_FP_NP;L-30-16-50-OP;
6;G14I;G14;I;125_FP_SP;T-30-245-OP-5;
6;G14R;G14;R;137_FP_NP;L-30-36-10-SN;
6;G14R;G14;R;130_FP_SO;L-30-39-5-SN;
6;G14R;G14;R;62_FP_NO;T-30-244-SN-15;
6;G15I;G15;I;55_FP_SP;I-26-228-SN-25;
6;G15I;G15;I;124_FP_SP;T-27-228-NS-5;
