ot;fecha;periodo;serviciousuariots;paradero;toc;varianza;n;IC
OT12;07/11/2018;5;405I;T-14-110-PO-70;81.28571429;433.1904;7;15.41865401
OT12;07/11/2018;5;405I;T-14-110-PO-35;56.42857143;497.0504353;7;16.51609151
OT12;07/11/2018;5;405I;T-14-110-PO-30;56.42857143;497.0504353;7;16.51609151
OT12;07/11/2018;5;405I;T-14-110-PO-23;78.83333333;373.8396874;6;15.47116966
OT12;06/11/2018;5;405I;T-7-53-PO-80;48.5;278.0652;4;16.34178136
OT12;06/11/2018;5;405I;T-7-53-PO-75;48.5;278.0652;4;16.34178136
OT12;06/11/2018;5;405I;E-20-53-PO-55;42.75;203.2533333;4;13.97156045
OT12;06/11/2018;5;405I;E-20-53-PO-35;42.75;203.2533333;4;13.97156045
OT12;13/11/2018;5;405I;E-20-53-PO-25;26.8;446.3466665;5;18.51856017
OT12;13/11/2018;5;405I;E-20-53-PO-20;26.8;446.3466665;5;18.51856017
OT12;06/11/2018;5;405I;T-7-54-PO-20;69.22222222;400.7318666;9;13.07861503
OT12;13/11/2018;5;405I;T-7-53-PO-40;37.2;451.2385332;5;18.61976342
OT12;13/11/2018;5;405I;E-7-53-PO-25;26.8;446.3466665;5;18.51856017
OT12;13/11/2018;5;405I;E-7-53-PO-20;26.8;446.3466665;5;18.51856017
OT12;26/10/2018;5;405I;T-13-54-SN-65;43.25;408.3733332;4;19.80408416
OT12;30/10/2018;5;405I;T-13-54-SN-35;63.5;223.113352;4;14.63823976
OT12;30/10/2018;5;405I;T-13-54-SN-30;43.25;408.3733332;4;19.80408416
OT12;30/10/2018;5;405I;E-13-54-SN-10;40.66666667;173.8283;3;14.91954867
OT12;24/10/2018;5;405R;E-9-53-OP-6;21;103.2533333;1;19.91627488
OT12;24/10/2018;5;405R;T-7-53-OP-48;21;103.2533333;1;19.91627488
OT12;31/10/2018;5;405R;T-15-136-OP-20;19.83333333;578.3741665;6;19.24353657
OT12;31/10/2018;5;405R;T-15-136-OP-25;21.28571429;730.5899331;7;20.02367986
OT12;31/10/2018;5;405R;T-15-136-OP-20;21.28571429;730.5899331;7;20.02367986
OT12;31/10/2018;5;405R;T-15-135-OP-65;17;416.9216332;5;17.89774369
OT12;07/11/2018;5;405R;T-14-128-OP-10;60;77.01333333;1;17.20041922
OT12;07/11/2018;5;405R;T-14-135-OP-10;60;77.01333333;1;17.20041922
OT12;06/11/2018;5;405R;E-20-53-OP-130;21;103.2533333;1;19.91627488
OT12;06/11/2018;5;405R;T-20-53-OP-112;21;103.2533333;1;19.91627488
OT12;06/11/2018;5;405R;T-7-53-OP-40;22;107.1616333;1;20.28970504
OT12;07/11/2018;5;405R;T-20-53-OP-26;10.5;103.2533333;2;14.08293303
OT12;07/11/2018;5;405R;T-20-53-OP-20;10.5;103.2533333;2;14.08293303
OT12;07/11/2018;5;405R;T-20-53-OP-60;19.33333333;280.0141666;3;18.93587796
OT12;07/11/2018;5;405R;T-20-53-OP-50;19.33333333;280.0141666;3;18.93587796
OT12;13/11/2018;5;405R;E-20-53-OP-105;21;103.2533333;1;19.91627488
OT12;13/11/2018;5;405R;E-20-53-OP-100;21;103.2533333;1;19.91627488
OT12;26/10/2018;5;405R;T-13-54-NS-20;50;33.33333333;1;11.31606528
OT12;30/10/2018;5;405R;T-13-54-NS-45;21;103.2533333;1;19.91627488
OT12;30/10/2018;5;405R;T-13-54-NS-60;40.5;180.2666666;2;18.60796102
OT12;26/10/2018;5;406CI;T-17-136-PO-80;36.33333333;423.6941666;6;16.4704964
OT12;26/10/2018;5;406CI;T-17-140-PO-35;95;329.1733333;4;17.78027191
OT12;26/10/2018;5;406CI;T-17-136-PO-40;52.4;415.4666666;5;17.86648676
OT12;26/10/2018;5;406CR;E-17-140-OP-65;15.75;309.7599999;4;17.248
OT12;26/10/2018;5;406CR;T-17-136-OP-20;21;619.5199998;6;19.91627488
OT12;31/10/2018;5;406CR;T-15-136-OP-20;21;309.7599999;3;19.91627488
OT12;31/10/2018;5;406CR;T-15-136-OP-25;21.14285714;726.6816331;7;19.97004958
OT12;26/10/2018;5;406CR;E-17-12-NS-20;0;0;2;0
OT12;24/10/2018;5;406I;T-20-53-PO-12;25.76923077;1053.114535;13;17.64095933
OT12;24/10/2018;5;406I;E-20-53-PO-90;33.78571429;1023.629531;14;16.75959258
OT12;24/10/2018;5;406I;T-20-53-PO-85;33.78571429;1023.629531;14;16.75959258
OT12;26/10/2018;5;406I;T-17-136-PO-80;36.1875;1059.51616;16;15.94960282
OT12;26/10/2018;5;406I;T-17-140-PO-35;83.30769231;320.7847229;13;9.736239171
OT12;26/10/2018;5;406I;T-17-136-PO-40;73.9375;560.589325;16;11.60161613
OT12;07/11/2018;5;406I;T-14-128-PO-40;56.88888889;410.3405479;9;13.23448462
OT12;07/11/2018;5;406I;E-14-128-PO-35;56.88888889;410.3405479;9;13.23448462
OT12;07/11/2018;5;406I;T-14-110-PO-35;50.09090909;628.3110936;11;14.81313882
OT12;07/11/2018;5;406I;T-14-110-PO-23;50.09090909;628.3110936;11;14.81313882
OT12;07/11/2018;5;406I;T-14-110-PO-23;37.8;663.3566811;10;15.96355545
OT12;26/10/2018;5;406I;T-17-140-PO-6;33.61538462;755.0029583;13;14.93683976
OT12;25/10/2018;5;406I;T-10-71-PO-25;19.75;586.5768749;8;16.78315272
OT12;25/10/2018;5;406I;E-10-71-PO-51;34.71428571;465.2818041;7;15.9795699
OT12;25/10/2018;5;406I;T-10-71-PO-50;34.71428571;465.2818041;7;15.9795699
OT12;25/10/2018;5;406I;T-9-71-PO-13;42.3;516.4197353;10;14.08502061
OT12;09/11/2018;5;406I;T-20-68-NS-7;72.4;562.7715188;10;14.70354742
OT12;09/11/2018;5;406I;T-20-68-NS-5;72.4;562.7715188;10;14.70354742
OT12;06/11/2018;5;406I;E-20-53-PO-55;21.33333333;1103.186508;15;16.80873045
OT12;06/11/2018;5;406I;E-20-53-PO-35;21.33333333;1103.186508;15;16.80873045
OT12;13/11/2018;5;406I;E-20-53-PO-25;22.5;699.0102082;8;18.32115449
OT12;13/11/2018;5;406I;E-20-53-PO-20;22.5;699.0102082;8;18.32115449
OT12;26/10/2018;5;406R;E-17-140-OP-65;17.38461538;1086.7416;13;17.92039347
OT12;26/10/2018;5;406R;T-17-136-OP-20;41.25;1036.100321;16;15.772371
OT12;31/10/2018;5;406R;T-15-136-OP-20;20.28571429;507.7976749;7;16.69369234
OT12;09/11/2018;5;406R;T-20-68-SN-27;22.5;651.473352;8;17.687213
OT12;25/10/2018;5;406R;T-9-71-OP-75;29.2;437.8304332;5;18.34104355
OT12;25/10/2018;5;406R;T-9-71-OP-60;29.2;437.8304332;5;18.34104355
OT12;31/10/2018;5;406R;T-15-136-OP-25;23.77777778;687.9112165;9;17.13566693
OT12;07/11/2018;5;406R;E-14-110-SN-75;24.66666667;1513.411008;18;17.97207669
OT12;07/11/2018;5;406R;T-14-128-OP-10;20.66666667;1008.334341;12;17.96667565
OT12;07/11/2018;5;406R;T-14-128-OP-60;18.2;867.1466332;10;18.25165885
OT12;07/11/2018;5;406R;T-14-128-OP-55;18.2;867.1466332;10;18.25165885
OT12;25/10/2018;5;406R;T-10-71-OP-75;24.6;303.5341666;5;15.27125964
OT12;25/10/2018;5;406R;E-9-71-OP-33;53.5;273.4299666;4;16.20500355
OT12;28/11/2018;5;406R;T-10-71-OP-30;34.75;547.2420436;8;16.21066406
OT12;25/10/2018;5;406R;E-10-71-OP-21;36;381.8445999;5;17.12830532
OT12;09/11/2018;5;406R;T-20-68-SN-15;29.14285714;495.6213187;7;16.49233094
OT12;06/11/2018;5;406R;E-20-53-OP-130;22.55555556;762.5432853;9;18.04126839
OT12;06/11/2018;5;406R;T-20-53-OP-116;22.55555556;762.5432853;9;18.04126839
OT12;07/11/2018;5;406R;T-20-53-OP-26;29.5;1267.160725;18;16.44506789
OT12;07/11/2018;5;406R;T-20-53-OP-25;29.5;1267.160725;18;16.44506789
OT12;07/11/2018;5;406R;T-20-53-OP-60;21.3;815.5866332;10;17.7007277
OT12;13/11/2018;5;406R;E-20-53-OP-105;13.85714286;464.5915999;7;15.96771336
OT12;26/10/2018;5;407I;T-17-141-SN-2;44.16666667;376.2171166;6;15.52028605
OT12;26/10/2018;5;407I;T-17-140-PO-60;44.16666667;376.2171166;6;15.52028605
OT12;24/10/2018;5;407I;T-20-53-PO-12;15;428.7174666;6;16.56784546
OT12;24/10/2018;5;407I;E-20-53-PO-90;40.89473684;1300.10871;19;16.21321362
OT12;26/10/2018;5;407I;T-17-140-PO-35;37.42857143;620.0541186;7;18.44683442
OT12;25/10/2018;5;407I;L-10-38-PO-10;12.44444444;534.1907999;9;15.1002111
OT12;07/11/2018;5;407I;T-14-128-PO-40;37.28571429;388.2638708;7;14.59723304
OT12;07/11/2018;5;407I;E-14-128-PO-35;37.28571429;388.2638708;7;14.59723304
OT12;07/11/2018;5;407I;T-14-110-PO-35;33.75;783.4458957;12;15.83689193
OT12;07/11/2018;5;407I;T-14-110-PO-23;33.75;783.4458957;12;15.83689193
OT12;07/11/2018;5;407I;T-14-110-PO-23;41.41666667;588.5868791;12;13.72684522
OT12;26/10/2018;5;407I;T-17-140-PO-6;30.45454545;815.3078603;11;16.87409708
OT12;26/10/2018;5;407I;L-17-34-NS-15;2.444444444;107.1616333;9;6.763235012
OT12;25/10/2018;5;407I;T-10-71-PO-25;38.54545455;790.1166916;11;16.61136599
OT12;25/10/2018;5;407I;E-10-71-PO-51;73.6;516.7165083;10;14.08906717
OT12;25/10/2018;5;407I;T-10-71-PO-50;73.6;516.7165083;10;14.08906717
OT12;25/10/2018;5;407I;T-9-71-PO-13;49.16666667;520.1632958;12;12.90432523
OT12;06/11/2018;5;407I;T-7-53-PO-80;35.71428571;384.22195;7;14.52105389
OT12;06/11/2018;5;407I;T-7-53-PO-75;35.71428571;384.22195;7;14.52105389
OT12;06/11/2018;5;407I;E-20-53-PO-55;33.5;657.254952;10;15.88996735
OT12;06/11/2018;5;407I;E-20-53-PO-35;33.5;657.254952;10;15.88996735
OT12;13/11/2018;5;407I;E-20-53-PO-25;34.5;848.0969583;14;15.25509113
OT12;13/11/2018;5;407I;E-20-53-PO-20;34.5;848.0969583;14;15.25509113
OT12;26/10/2018;5;407R;E-17-140-OP-65;17.11111111;742.3857665;9;17.80121457
OT12;25/10/2018;5;407R;T-9-71-OP-75;16.8;395.0633333;5;17.42225761
OT12;25/10/2018;5;407R;T-9-71-OP-70;16.8;395.0633333;5;17.42225761
OT12;26/10/2018;5;407R;L-17-46-NS-5;24.375;725.3115998;8;18.66265335
OT12;26/10/2018;5;407R;T-17-141-OP-10;24.375;725.3115998;8;18.66265335
OT12;07/11/2018;5;407R;E-14-110-SN-75;19.5;753.7857665;8;19.02545466
OT12;07/11/2018;5;407R;T-14-128-OP-10;19.14285714;646.6241332;7;18.8379225
OT12;07/11/2018;5;407R;T-14-128-OP-60;20.2;490.4291332;5;19.41150462
OT12;07/11/2018;5;407R;T-14-128-OP-55;20.2;490.4291332;5;19.41150462
OT12;14/11/2018;5;407R;L-10-21-SN-35;18;259.4483333;3;18.22723893
OT12;25/10/2018;5;407R;E-9-71-OP-33;46.66666667;277.8585604;6;13.33804987
OT12;28/11/2018;5;407R;T-10-71-OP-30;8;73.5075;2;11.88247474
OT12;25/10/2018;5;407R;E-10-71-OP-21;22.85714286;404.1837833;7;14.89349053
OT12;06/11/2018;5;407R;E-20-53-OP-130;27.5;321.1640999;4;17.56263083
OT12;06/11/2018;5;407R;E-7-53-OP-5;16;73.5075;1;16.80435694
OT12;06/11/2018;5;407R;E-20-53-OP-130;16;73.5075;1;16.80435694
OT12;07/11/2018;5;407R;T-20-53-OP-26;24.57142857;546.4595999;7;17.31753529
OT12;07/11/2018;5;407R;T-20-53-OP-25;24.57142857;546.4595999;7;17.31753529
OT12;07/11/2018;5;407R;T-20-53-OP-60;30.4;383.7821354;5;17.1717061
OT12;13/11/2018;5;407R;E-20-53-OP-105;16;607.6982999;8;17.08264393
OT12;09/11/2018;5;408EI;E-20-291-PO-10;121;86.95568749;3;10.55223466
OT12;31/10/2018;5;408EI;T-5-34-PO-25;82;9.126352083;1;5.921131156
OT12;09/11/2018;5;408I;E-20-291-PO-10;85.38461538;944.7526833;13;16.70873081
OT12;09/11/2018;5;408I;E-5-30-PO-7;85.38461538;944.7526833;13;16.70873081
OT12;31/10/2018;5;408I;T-5-34-PO-25;43.57142857;406.3985125;7;14.93423931
OT12;31/10/2018;5;408I;E-5-30-PO-7;111;489.1744292;8;15.32649865
OT12;31/10/2018;5;408I;E-5-38-NS-5;135.7777778;534.646775;9;15.10665435
OT12;31/10/2018;5;408I;E-5-30-PO-7;135.7777778;534.646775;9;15.10665435
OT12;31/10/2018;5;408R;T-5-33-OP-15;20.33333333;1180.198133;12;19.43761205
OT12;31/10/2018;5;408R;E-5-38-SN-5;30.75;970.6362581;12;17.62762096
OT12;31/10/2018;5;408R;T-20-203-NS-15;30.75;970.6362581;12;17.62762096
OT12;09/11/2018;5;408R;T-20-194-OP-3;27.875;655.3808707;8;17.7401774
OT12;09/11/2018;5;408R;E-20-290-OP-15;27.875;655.3808707;8;17.7401774
OT12;24/10/2018;5;408R;T-20-73-OP-50;31.2;324.938427;5;15.80052823
OT12;24/10/2018;5;408R;T-20-203-NS-15;31.2;324.938427;5;15.80052823
OT12;09/11/2018;5;408R;T-20-188-SN-75;39;327.5850083;4;17.73732342
OT12;09/11/2018;5;408R;T-20-203-NS-15;39;327.5850083;4;17.73732342
OT12;26/10/2018;5;409I;T-17-136-PO-80;42.85714286;411.1773791;7;15.02178903
OT12;31/10/2018;5;409I;T-16-138-PO-4;27.63636364;858.0730437;11;17.31098812
OT12;09/11/2018;5;409I;T-20-194-OP-3;22.875;534.0350083;8;16.01385684
OT12;09/11/2018;5;409I;T-20-188-SN-80;22.875;534.0350083;8;16.01385684
OT12;07/11/2018;5;409I;T-14-131-PO-20;84.09090909;400.4778166;11;11.82630189
OT12;07/11/2018;5;409I;T-20-188-SN-80;84.09090909;400.4778166;11;11.82630189
OT12;24/10/2018;5;409I;T-20-73-OP-50;44.28571429;419.5227583;7;15.17346664
OT12;24/10/2018;5;409I;T-20-203-NS-15;44.28571429;419.5227583;7;15.17346664
OT12;09/11/2018;5;409I;T-20-188-SN-75;29.5;326.671;6;14.46224575
OT12;09/11/2018;5;409I;T-20-203-NS-15;29.5;326.671;6;14.46224575
OT12;31/10/2018;5;409R;T-15-136-OP-20;24.6;308.9146333;5;15.40601477
OT12;31/10/2018;5;409R;T-16-136-OP-40;16.44444444;704.8216333;9;17.345005
OT12;31/10/2018;5;409R;T-15-136-OP-25;16.44444444;704.8216333;9;17.345005
OT12;31/10/2018;5;409R;T-15-306-OP-10;19.77777778;673.2835416;9;16.95250245
OT12;25/10/2018;5;409R;T-4-21-OP-13;16.5;307.8841333;4;17.19569486
OT12;25/10/2018;5;409R;T-4-19-NS-100;18.6;282.2820416;5;14.72694599
OT12;25/10/2018;5;409R;T-4-21-OP-13;18.6;282.2820416;5;14.72694599
OT12;07/11/2018;5;409R;T-14-121-OP-20;33.57142857;259.5180833;7;11.93413273
OT12;31/10/2018;5;409R;T-16-136-OP-5;15.77777778;674.1675;9;16.96362732
OT12;31/10/2018;5;410EI;L-5-30-NS-15;67;205.5993354;2;19.87247351
OT12;31/10/2018;5;410EI;L-5-5-PO-10;21.5;210.4149666;2;20.10385704
OT12;31/10/2018;5;410EI;T-5-34-PO-25;24;137.8483854;3;13.28606234
OT12;07/11/2018;5;410EI;T-14-131-PO-20;102.75;547.5233979;8;16.21483073
OT12;31/10/2018;5;410I;T-5-34-PO-25;41.5;479.7230499;10;13.57536028
OT12;31/10/2018;5;410I;E-5-30-PO-7;94.6;711.8191521;10;16.5363976
OT12;31/10/2018;5;410I;E-5-38-NS-5;94.125;360.1586833;8;13.15097714
OT12;31/10/2018;5;410I;E-5-30-PO-7;94.125;360.1586833;8;13.15097714
OT12;07/11/2018;5;410I;T-14-131-PO-20;123.1111111;565.7824813;9;15.54030595
OT12;31/10/2018;5;410R;T-5-33-OP-15;19.33333333;829.2922998;9;18.81432462
OT12;07/11/2018;5;410R;T-14-128-OP-60;34;283.5199999;3;19.05404972
OT12;07/11/2018;5;410R;T-14-128-OP-55;34;283.5199999;3;19.05404972
OT12;26/10/2018;5;411I;T-17-136-PO-80;47.55555556;413.3079604;9;13.28225157
OT12;07/11/2018;5;411I;T-14-110-PO-35;64.4;509.1445583;10;13.98545579
OT12;07/11/2018;5;411I;T-14-110-PO-30;64.4;509.1445583;10;13.98545579
OT12;31/10/2018;5;411I;L-16-15-PO-5;15.88888889;672.1133333;9;16.93776379
OT12;31/10/2018;5;411R;T-15-136-OP-20;21.5;402.7325521;6;16.05790237
OT12;31/10/2018;5;411R;T-15-136-OP-25;16.90909091;882.5282999;11;17.55593843
OT12;31/10/2018;5;411R;T-15-306-OP-10;17.125;655.0599666;8;17.73583367
OT12;07/11/2018;5;411R;T-14-121-OP-20;17.9;854.9832332;10;18.12319947
OT12;23/10/2018;5;412I;E-7-53-PO-10;51;378.0290187;5;17.04251318
OT12;23/10/2018;5;412I;L-9-7-PO-65;51;378.0290187;5;17.04251318
OT12;24/10/2018;5;412I;T-20-53-PO-12;21;309.7599999;3;19.91627488
OT12;24/10/2018;5;412I;E-20-53-PO-90;47.42857143;734.062429;14;14.19248852
OT12;07/11/2018;5;412I;T-14-128-PO-40;46.5;194.2163;4;13.65742781
OT12;07/11/2018;5;412I;T-14-170-NS-10;56;227.3875;4;14.77778586
OT12;07/11/2018;5;412I;T-14-110-PO-35;41;352.7208333;5;16.46215267
OT12;07/11/2018;5;412I;T-14-110-PO-23;42.5;386.0541666;6;15.7218833
OT12;06/11/2018;5;412I;T-7-53-PO-80;41.16666667;547.4941666;6;18.72277397
OT12;06/11/2018;5;412I;T-7-53-PO-75;41.16666667;547.4941666;6;18.72277397
OT12;06/11/2018;5;412I;E-20-53-PO-55;40.33333333;339.8399999;6;14.75087197
OT12;06/11/2018;5;412I;E-20-53-PO-40;40.33333333;339.8399999;6;14.75087197
OT12;13/11/2018;5;412I;E-20-53-PO-25;30.75;386.7733332;4;19.2732226
OT12;07/11/2018;5;412I;T-19-170-NS-5;87.2;215.5054083;5;12.86767715
OT12;20/11/2018;5;412I;L-19-28-PO-100;23.16666667;511.6262415;6;18.09909468
OT12;26/10/2018;5;412I;L-9-7-PO-50;6;206.5066666;7;10.64569672
OT12;29/11/2018;5;412I;L-9-7-PO-63;45.66666667;197.9328;3;15.92041294
OT12;29/11/2018;5;412I;L-9-7-PO-55;45.66666667;197.9328;3;15.92041294
OT12;13/11/2018;5;412I;T-7-53-PO-40;19;352.6251999;4;18.40275094
OT12;13/11/2018;5;412I;E-7-53-PO-25;21;413.0133332;4;19.91627488
OT12;13/11/2018;5;412I;E-7-53-PO-20;21;413.0133332;4;19.91627488
OT12;24/10/2018;5;412R;E-9-53-OP-6;12.25;227.4683333;4;14.78041228
OT12;24/10/2018;5;412R;T-7-53-OP-50;12.25;227.4683333;4;14.78041228
OT12;07/11/2018;5;412R;E-14-110-SN-75;17;558.1899999;7;17.50241903
OT12;07/11/2018;5;412R;T-14-128-OP-10;31.66666667;330.6404083;6;14.54984646
OT12;07/11/2018;5;412R;T-14-135-OP-10;31.66666667;330.6404083;6;14.54984646
OT12;07/11/2018;5;412R;T-14-128-OP-60;29;345.6274999;4;18.21923848
OT12;06/11/2018;5;412R;E-20-53-OP-130;28;441.7062416;6;16.81694928
OT12;06/11/2018;5;412R;E-7-53-OP-5;14;206.5066666;3;16.26157035
OT12;06/11/2018;5;412R;E-20-53-OP-130;14;206.5066666;3;16.26157035
OT12;06/11/2018;5;412R;T-7-53-OP-40;18.2;433.9749999;5;18.2601115
OT12;06/11/2018;5;412R;E-7-53-OP-35;18.2;433.9749999;5;18.2601115
OT12;07/11/2018;5;412R;T-20-53-OP-26;28.125;496.0012416;8;15.43307475
OT12;07/11/2018;5;412R;T-20-53-OP-25;28.125;496.0012416;8;15.43307475
OT12;07/11/2018;5;412R;T-20-53-OP-60;18.2;433.9749999;5;18.2601115
OT12;07/11/2018;5;412R;T-20-53-OP-55;18.2;433.9749999;5;18.2601115
OT12;13/11/2018;5;412R;E-20-53-OP-105;24.25;305.1195749;4;17.11831884
OT12;07/11/2018;5;412R;T-19-167-OP-5;34.875;451.1993416;8;14.71957621
OT12;07/11/2018;5;412R;L-19-33-SN-10;25.5;407.6407833;6;16.15545745
OT12;23/10/2018;5;413CI;E-7-53-PO-10;94;118.5713667;4;10.67126705
OT12;26/10/2018;5;413CI;T-13-279-PO-5;15.75;265.4912333;4;15.96802369
OT12;26/10/2018;5;413CI;T-13-54-SN-40;34.28571429;501.9901999;7;16.59795836
OT12;06/11/2018;5;413CI;T-7-54-PO-20;33.25;152.8032333;4;12.11413329
OT12;13/11/2018;5;413CI;T-7-53-PO-40;35.5;136.5866666;2;16.19739699
OT12;13/11/2018;5;413CI;E-7-53-PO-25;0;0;4;0
OT12;26/10/2018;5;413CI;T-13-54-SN-65;23;326.3851999;5;15.83566471
OT12;30/10/2018;5;413CI;T-13-54-SN-35;29.57142857;374.7867999;7;14.34165248
OT12;30/10/2018;5;413CI;T-13-54-SN-30;25;33.33333333;2;8.001666493
OT12;30/10/2018;5;413CI;E-13-54-SN-10;45.83333333;243.3474666;6;12.48227829
OT12;24/10/2018;5;413CR;E-9-53-OP-6;11.66666667;165.3608333;3;14.55163424
OT12;30/10/2018;5;413VI;E-13-54-SN-10;0;0;1;0
OT12;25/10/2018;5;414EI;T-9-71-OP-75;10.66666667;147.015;3;13.72069998
OT12;31/10/2018;5;414EI;T-11-64-PO-5;21.2;305.8699666;5;15.32990583
OT12;31/10/2018;5;414EI;L-16-10-SN-45;0;0;4;0
OT12;31/10/2018;5;414ER;L-16-10-NS-95;0;0;1;0
OT12;25/10/2018;5;415EI;T-9-71-OP-75;19;185.9408333;2;18.89854895
OT12;31/10/2018;5;415EI;T-11-64-PO-5;81.33333333;304.2126687;3;19.73713411
OT12;07/11/2018;5;415EI;E-14-110-SN-75;0;0;1;0
OT12;26/10/2018;5;415ER;E-17-140-OP-65;17;82.6875;1;17.82280281
OT12;07/11/2018;5;415ER;T-14-128-OP-60;21;206.5066666;2;19.91627488
OT12;07/11/2018;5;415ER;T-20-53-OP-26;0;0;3;0
OT12;07/11/2018;5;415ER;T-20-53-OP-60;110;98.61333333;1;19.46363227
OT12;26/10/2018;5;417EI;T-13-54-SN-40;25.5;143.5824333;6;9.588067896
OT12;30/10/2018;5;417EI;T-13-54-SN-35;35;310.3342999;8;12.20747848
OT12;30/10/2018;5;417EI;T-13-54-SN-30;41;305.2821333;4;17.12287829
OT12;14/11/2018;5;417EI;T-29-238-SN-10;30.25;126.5437333;4;11.02418258
OT12;26/10/2018;5;417ER;E-17-140-OP-65;0;0;1;0
OT12;24/10/2018;5;417ER;E-9-53-OP-6;0;0;2;0
OT12;07/11/2018;5;417ER;T-14-128-OP-10;0;0;1;0
OT12;07/11/2018;5;417ER;T-14-128-OP-60;0;0;1;0
OT12;06/11/2018;5;417ER;T-7-53-OP-40;0;0;1;0
OT12;07/11/2018;5;417ER;T-20-53-OP-60;0;0;1;0
OT12;23/10/2018;5;418I;E-7-53-PO-10;47.71428571;245.1951666;7;11.60013394
OT12;23/10/2018;5;418I;L-9-7-PO-65;47.71428571;245.1951666;7;11.60013394
OT12;24/10/2018;5;418I;T-20-53-PO-12;16.14285714;503.3408333;7;16.62027224
OT12;24/10/2018;5;418I;E-20-53-PO-90;29.05882353;829.2692291;17;13.68924153
OT12;25/10/2018;5;418I;L-10-38-PO-10;2.142857143;63.48;7;5.902357495
OT12;07/11/2018;5;418I;T-14-128-PO-40;46.25;133.6783;4;11.33069456
OT12;07/11/2018;5;418I;T-14-170-NS-10;47.71428571;288.055075;7;12.57317085
OT12;07/11/2018;5;418I;T-14-110-PO-35;34;322.822;6;14.37679261
OT12;07/11/2018;5;418I;T-14-110-PO-23;37.85714286;341.4091333;7;13.68814569
OT12;25/10/2018;5;418I;T-10-71-PO-25;16.5;447.6166333;6;16.92908768
OT12;25/10/2018;5;418I;T-10-310-NS-7;16.5;447.6166333;6;16.92908768
OT12;06/11/2018;5;418I;T-7-53-PO-80;51;128.7938667;5;9.947607935
OT12;06/11/2018;5;418I;T-7-53-PO-75;51;128.7938667;5;9.947607935
OT12;06/11/2018;5;418I;E-20-53-PO-55;31.33333333;286.8061667;6;13.55110432
OT12;06/11/2018;5;418I;E-20-53-PO-40;31.33333333;286.8061667;6;13.55110432
OT12;13/11/2018;5;418I;E-20-53-PO-25;25.44444444;548.2859166;9;15.29813052
OT12;07/11/2018;5;418I;T-19-170-NS-5;23.5;277.5529666;4;16.32672255
OT12;26/10/2018;5;418I;L-9-7-PO-50;34.2;219.6408;5;12.99055116
OT12;29/11/2018;5;418I;L-9-7-PO-63;77.375;372.2113771;8;13.36921476
OT12;29/11/2018;5;418I;L-9-7-PO-55;77.375;372.2113771;8;13.36921476
OT12;13/11/2018;5;418I;T-7-53-PO-40;32;199.7680333;4;13.85125334
OT12;13/11/2018;5;418I;E-7-53-PO-25;15;190.44;3;15.61617008
OT12;13/11/2018;5;418I;E-7-53-PO-20;15;190.44;3;15.61617008
OT12;20/11/2018;5;418I;T-33-398-PO-5;16.375;597.7508333;8;16.9422534
OT12;20/11/2018;5;418R;L-33-41-OP-5;15.85714286;504.525;7;16.6398113
OT12;24/10/2018;5;418R;E-9-53-OP-6;11;189.0675;4;13.47517818
OT12;24/10/2018;5;418R;T-7-53-OP-50;11;189.0675;4;13.47517818
OT12;07/11/2018;5;418R;E-14-110-SN-75;36.28571429;340.011875;7;13.66010677
OT12;07/11/2018;5;418R;T-14-128-OP-10;25.85714286;409.6609417;7;14.99406298
OT12;07/11/2018;5;418R;T-14-135-OP-10;25.85714286;409.6609417;7;14.99406298
OT12;07/11/2018;5;418R;T-14-128-OP-60;15.66666667;210.495;3;16.41785199
OT12;06/11/2018;5;418R;E-20-53-OP-130;15;126.96;2;15.61617008
OT12;06/11/2018;5;418R;E-7-53-OP-5;15;63.48;1;15.61617008
OT12;06/11/2018;5;418R;E-20-53-OP-130;15;63.48;1;15.61617008
OT12;06/11/2018;5;418R;T-7-53-OP-40;15;63.48;1;15.61617008
OT12;06/11/2018;5;418R;E-7-53-OP-35;15;63.48;1;15.61617008
OT12;07/11/2018;5;418R;T-20-53-OP-26;33.25;198.2501083;4;13.79852905
OT12;07/11/2018;5;418R;T-20-53-OP-25;33.25;198.2501083;4;13.79852905
OT12;07/11/2018;5;418R;T-20-53-OP-60;16;73.5075;1;16.80435694
OT12;07/11/2018;5;418R;T-20-53-OP-55;16;73.5075;1;16.80435694
OT12;13/11/2018;5;418R;E-20-53-OP-105;15;253.92;4;15.61617008
OT12;07/11/2018;5;418R;T-19-167-OP-5;36.5;448.7089999;8;14.67889852
OT12;24/10/2018;5;418R;T-32-170-SN-7;29.625;422.2494167;8;14.23952843
OT12;24/10/2018;5;418R;L-32-33-SN-95;19.42857143;458.3021333;7;15.85926262
OT12;23/10/2018;5;419I;E-7-53-PO-10;96.83333333;71.70555207;6;6.775741642
OT12;23/10/2018;5;419I;T-7-53-PO-5;96.83333333;71.70555207;6;6.775741642
OT12;24/10/2018;5;419I;T-20-53-PO-12;14;368.7445666;6;15.36537844
OT12;24/10/2018;5;419I;T-7-53-PO-89;14;368.7445666;6;15.36537844
OT12;24/10/2018;5;419I;E-20-53-PO-90;29.5;357.0274999;4;18.51726791
OT12;24/10/2018;5;419I;T-20-53-PO-75;29.5;357.0274999;4;18.51726791
