ot;periodo;serviciousuariots;paradero;punto;toc;varianza;n;fecha;IC;match
23;6;106I;T-18-125-NS-15;631;16.142857142857142;1098.3022997999997;14;2019-08-29;17.36013107856965;True
23;6;106IPM;T-18-156-PO-30;632;22.58823529411765;1143.75548524;17;2019-08-28;16.07674804711667;True
23;6;106I;T-18-156-PO-30;632;22.58823529411765;1143.75548524;17;2019-08-28;16.07674804711667;True
23;6;106IPM;T-20-53-PO-75;799;23.214285714285715;1242.45766011;14;2019-09-03;18.46430020158316;True
23;6;106I;T-20-53-PO-75;799;23.214285714285715;1242.45766011;14;2019-09-03;18.46430020158316;True
23;6;106IPM;T-31-254-NS-30;606;16.294117647058822;1350.2589331;17;2019-08-28;17.46787760668634;True
23;6;106I;T-31-254-NS-30;606;16.294117647058822;1350.2589331;17;2019-08-28;17.46787760668634;True
23;6;106IPM;T-31-254-NS-52;604;17.0;1073.8281664999997;13;2019-08-28;17.81360388628352;True
23;6;106I;T-31-254-NS-52;604;17.0;1073.8281664999997;13;2019-08-28;17.81360388628352;True
23;6;106R;E-13-54-NS-85;1036;17.363636363636363;941.4007330999999;11;2019-09-27;18.132053627552807;True
23;6;106R;E-13-54-NS-85;1040;20.3;1007.0206996999998;10;2019-09-27;19.668682518073037;True
23;6;106R;E-32-254-SN-5;603;18.77777777777778;426.69209371000005;9;2019-08-28;13.49559741873185;True
23;6;106R;T-13-54-NS-10;819;20.375;813.2774330999999;8;2019-09-27;19.761979237278332;True
23;6;106R;T-18-159-SN-15;607;43.4;780.7439040699999;10;2019-08-28;17.31850392463307;True
23;6;106R;T-31-254-SN-30;605;27.1;741.2445456899999;10;2019-08-28;16.87472976590352;True
23;6;107I;E-33-89-PO-3;1025;18.0;802.8006664999999;9;2019-10-18;18.511375002733377;True
23;6;107I;E-5-38-NS-5;609;21.9375;1286.1319414299999;16;2019-09-13;17.572714051544313;True
23;6;107I;T-2-9-OP-35;906;23.714285714285715;1125.1738581599998;14;2019-09-12;17.571218133046553;True
23;6;107I;T-21-89-PO-30;1013;20.142857142857142;1239.7193747299996;14;2019-08-27;18.44394199800877;True
23;6;107I;T-28-89-PO-30;771;16.636363636363637;897.9831997999997;11;2019-08-27;17.708991707737006;True
23;6;107I;T-3-13-NS-5;935;10.461538461538462;675.2223998999999;13;2019-09-10;14.125629656369684;True
23;6;107I;T-33-89-PO-25;815;18.9375;1518.1154663;16;2019-10-18;19.091870611824028;True
23;6;107I;T-4-16-NS-5;901;22.0;481.18932698;8;2019-09-06;15.200891908562339;True
23;6;107I;T-5-38-OP-10;924;19.0625;1339.05684143;16;2019-09-13;17.930631545691384;True
23;6;107R;E-31-89-OP-35;1021;31.2;321.42596041;5;2019-10-18;15.71489719667969;True
23;6;107R;T-1-1-PO-15;982;20.785714285714285;947.54531871;14;2019-09-10;16.124715050320237;True
23;6;107R;T-12-89-OP-10;1022;19.53846153846154;994.8385332299998;13;2019-10-02;17.14591610773734;True
23;6;107R;T-25-89-OP-20;772;18.928571428571427;1025.34546663;14;2019-08-27;16.773633954610787;True
23;6;107R;T-31-89-OP-10;1020;37.61538461538461;722.6757936999999;13;2019-10-18;14.613564112936889;True
23;6;107R;T-4-16-SN-15;1003;17.76923076923077;760.1676269099999;13;2019-09-06;14.987841111887628;True
23;6;107R;T-7-52-SN-25;802;24.53846153846154;919.1433373899998;13;2019-10-03;16.48071377495858;True
23;6;107R;T-7-52-SN-40;995;12.928571428571429;860.3041333;14;2019-09-25;15.364486785360583;True
23;6;108I;E-33-89-PO-3;1025;14.4;682.7924999999999;10;2019-10-18;16.195726806784556;True
23;6;108I;L-13-69-PO-5;1045;16.133333333333333;1175.3524998;15;2019-10-01;17.349801465207374;True
23;6;108I;T-13-278-PO-35;1041;25.916666666666668;721.7549166200001;12;2019-10-02;15.200585755400438;True
23;6;108I;T-13-278-PO-5;1035;30.071428571428573;821.09261661;14;2019-09-26;15.010256959752024;True
23;6;108I;T-13-93-PO-10;832;24.46153846153846;794.8814833199999;13;2019-09-26;15.326238703413457;True
23;6;108I;T-13-97-SN-40;1033;31.357142857142858;942.8264832799998;14;2019-10-01;16.084513887961673;True
23;6;108I;T-21-89-PO-30;1013;19.833333333333332;930.95083323;12;2019-08-27;17.263498875122735;True
23;6;108I;T-28-89-PO-30;771;22.5;799.4343332599998;12;2019-08-27;15.997674139937802;True
23;6;108I;T-33-89-PO-25;815;18.923076923076923;854.6090416599998;13;2019-10-18;15.89161872580119;True
23;6;108R;E-31-89-OP-35;1021;14.2;326.31000000000006;5;2019-10-18;15.833840317497208;True
23;6;108R;L-13-64-OP-15;1034;10.25;615.7899998999999;12;2019-10-01;14.040473827521634;True
23;6;108R;T-12-88-NS-55;792;22.833333333333332;815.02089159;12;2019-10-02;16.15287450458933;True
23;6;108R;T-13-278-OP-15;821;28.142857142857142;857.8543249499999;14;2019-09-27;15.342595177031816;True
23;6;108R;T-13-278-OP-45;1043;15.23076923076923;979.5158332999999;13;2019-09-27;17.013361322129416;True
23;6;108R;T-13-94-OP-5;1042;19.357142857142858;984.33131656;14;2019-10-01;16.43473496178335;True
23;6;108R;T-13-97-NS-40;833;10.538461538461538;661.8308333;13;2019-09-26;13.984852600101298;True
23;6;108R;T-25-89-OP-20;772;28.23076923076923;829.48001034;13;2019-08-27;15.65623593559238;True
23;6;108R;T-31-89-OP-10;1020;24.153846153846153;722.96785832;13;2019-10-18;14.616516802055742;True
23;6;109I;L-5-38-NS-15;1005;9.8;437.6025;10;2019-09-13;12.965699996529304;True
23;6;109I;T-12-88-NS-55;792;20.384615384615383;757.1451750000001;13;2019-10-02;14.958015356528884;True
23;6;109I;T-13-278-OP-15;821;18.46153846153846;779.420175;13;2019-09-27;15.176450746215588;True
23;6;109I;T-13-278-OP-45;1043;16.444444444444443;931.3501333300001;18;2019-09-27;14.098610396853005;True
23;6;109I;T-13-94-OP-5;1042;14.25;775.1924999999999;12;2019-10-01;15.753252330868062;True
23;6;109I;T-20-180-NS-5;803;24.8;507.33000000000004;10;2019-09-04;13.960511910384948;True
23;6;109I;T-20-68-NS-10;1030;28.416666666666668;643.2759666300001;12;2019-10-03;14.3504034595019;True
23;6;109I;T-5-30-PO-6;621;32.0;594.36144375;13;2019-09-13;13.252863035556913;True
23;6;109I;T-5-33-PO-20;620;20.23076923076923;739.3275000000001;13;2019-09-13;14.780966253415757;True
23;6;109R;E-20-53-OP-130;805;10.5;376.8525;8;2019-09-03;13.452307255634626;True
23;6;109R;L-5-23-OP-8;1004;15.3;399.279375;10;2019-09-13;12.384957194112541;True
23;6;109R;T-13-278-PO-35;1041;22.428571428571427;797.97039999;14;2019-10-02;14.79740104738856;True
23;6;109R;T-13-278-PO-5;1035;33.166666666666664;534.01219999;12;2019-09-26;13.074980138549556;True
23;6;109R;T-13-94-PO-30;1033;24.166666666666668;338.95526666;6;2019-10-01;14.73165838368204;True
23;6;109R;T-20-176-SN-40;801;16.0;865.5600000000002;14;2019-09-04;15.411348545795725;True
23;6;109R;T-20-176-SN-40;807;29.166666666666668;513.05570833;12;2019-09-04;12.815858695123683;True
23;6;109R;T-5-30-OP-15;619;16.076923076923077;710.2350000000001;13;2019-09-13;14.4872325116343;True
23;6;109R;T-8-62-SN-10;617;23.90909090909091;586.970175;11;2019-09-24;14.317518272382262;True
23;6;110I;E-13-54-NS-80;1036;20.142857142857142;440.33666663;7;2019-09-27;15.545313205160713;True
23;6;110I;E-13-54-NS-80;1040;6.416666666666667;354.4883333;12;2019-09-27;10.652864955827923;True
23;6;110I;E-13-54-NS-80;778;6.5;411.1208333;14;2019-09-26;10.621278485075138;True
23;6;110I;L-8-6-PO-4;619;13.363636363636363;686.6124999;11;2019-09-13;15.485155882081042;True
23;6;110I;T-10-75-NS-35;847;23.0;653.9173083300001;12;2019-09-25;14.468611807635314;True
23;6;110I;T-10-80-NS-10;848;19.166666666666668;727.9560083;12;2019-10-02;15.265745427495727;True
23;6;110I;T-11-84-NS-10;855;28.307692307692307;806.3550582299999;13;2019-09-24;15.436454335053181;True
23;6;110I;T-13-12-NS-25;808;21.09090909090909;598.87960205;11;2019-09-27;14.462037701373017;True
23;6;110I;T-13-278-PO-35;1041;10.88888888888889;433.485;9;2019-10-02;13.602597693087892;True
23;6;110R;E-5-30-PO-7;609;0.0;0.0;11;2019-09-13;0.0;True
23;6;110R;T-10-75-SN-15;830;19.5;764.8233332;10;2019-09-25;17.14101898027395;True
23;6;110R;T-11-84-SN-25;856;16.333333333333332;461.85916660000004;6;2019-09-24;17.196308588427538;True
23;6;110R;T-13-12-SN-35;822;14.7;662.3558333;10;2019-10-02;15.951508296099398;True
23;6;110R;T-13-12-SN-50;787;18.1;515.5551750000001;10;2019-09-27;14.07322550192386;True
23;6;110R;T-13-278-OP-20;821;14.0;623.97;10;2019-09-27;15.482387257784243;True
23;6;110R;T-5-30-PO-5;621;17.09090909090909;722.3199999000001;11;2019-09-13;15.88270789717215;True
23;6;110R;T-5-33-PO-20;620;16.1;747.3624999;10;2019-09-13;16.944225504920073;True
23;6;111I;E-13-54-NS-80;1036;10.5;194.60250000000002;4;2019-09-27;13.671000000000001;True
23;6;111I;E-13-54-NS-80;1040;14.0;129.735;2;2019-09-27;15.785911060182746;True
23;6;111I;L-10-50-NS-2;848;14.0;64.8675;1;2019-10-02;15.785911060182748;True
23;6;111I;L-13-14-OP-25;1038;14.0;129.735;2;2019-10-01;15.785911060182746;True
23;6;111I;L-13-14-OP-55;793;42.0;38.127675;1;2019-10-02;12.102531812806772;True
23;6;111I;L-9-7-OP-20;847;14.0;60.75;1;2019-09-25;15.276688122757498;True
23;6;111I;L-9-7-OP-40;880;14.0;125.6175;2;2019-09-25;15.533386430524413;True
23;6;111I;L-9-7-PO-65;983;19.6;293.48017500000003;5;2019-09-25;15.016214171887666;True
23;6;111I;T-10-79-OP-5;788;14.0;255.35250000000002;4;2019-10-01;15.66015775782607;True
23;6;111I;T-13-12-NS-25;808;23.333333333333332;163.74517500000002;3;2019-09-27;14.480371361260044;True
23;6;111R;L-13-14-PO-25;791;25.2;270.85785000000004;5;2019-10-01;14.42586230739778;True
23;6;111R;L-13-86-NS-15;1039;2.8;64.8675;5;2019-10-01;7.059674043466879;True
23;6;111R;L-9-7-PO-10;831;14.0;129.735;2;2019-09-24;15.785911060182746;True
23;6;111R;T-10-75-SN-15;830;19.4;295.1775;5;2019-09-25;15.059574256930372;True
23;6;111R;T-13-12-SN-50;787;16.166666666666668;286.9425;6;2019-09-27;13.554324697306024;True
23;6;111R;T-13-92-SN-20;778;14.0;129.735;2;2019-09-26;15.785911060182746;True
23;6;113I;L-13-14-PO-25;791;30.6;483.39570000000003;10;2019-10-01;13.627226134177123;True
23;6;113I;L-13-86-NS-15;1039;4.0;125.6175;7;2019-10-01;8.302944297055111;True
23;6;113I;L-28-3-PO-14;763;14.125;513.75;8;2019-10-04;15.706774016328112;True
23;6;113I;T-20-188-SN-10;764;14.0;445.83750000000003;7;2019-09-03;15.642110471416572;True
23;6;113I;T-20-188-SN-5;817;14.25;529.1475;8;2019-09-04;15.940408699277443;True
23;6;113RPM;L-13-14-OP-25;1038;14.0;194.60250000000002;3;2019-10-01;15.78591106018275;True
23;6;113R;L-13-14-OP-25;1038;14.0;194.60250000000002;3;2019-10-01;15.78591106018275;True
23;6;113RPM;L-13-14-OP-55;793;14.0;316.1025;5;2019-10-02;15.584218709964256;True
23;6;113R;L-13-14-OP-55;793;14.0;316.1025;5;2019-10-02;15.584218709964256;True
23;6;113RPM;L-20-33-OP-13;804;14.142857142857142;461.23500000000007;7;2019-09-04;15.909926712590478;True
23;6;113R;L-20-33-OP-13;804;14.142857142857142;461.23500000000007;7;2019-09-04;15.909926712590478;True
23;6;113RPM;T-12-88-NS-55;792;25.333333333333332;308.34000000000003;6;2019-10-02;14.05061649892986;True
23;6;113R;T-12-88-NS-55;792;25.333333333333332;308.34000000000003;6;2019-10-02;14.05061649892986;True
23;6;115I;L-13-14-PO-27;791;20.0;1035.90943326;16;2019-10-01;15.77091801150859;True
23;6;115I;L-28-3-PO-14;763;17.615384615384617;926.64096663;13;2019-10-04;16.547795431615675;True
23;6;115I;T-20-188-SN-10;764;13.857142857142858;929.2275;14;2019-09-03;15.96809400022432;True
23;6;115I;T-20-188-SN-5;817;15.666666666666666;1128.5716665999998;15;2019-09-04;17.001021370122757;True
23;6;115RPM;L-13-14-OP-55;793;14.266666666666667;1025.3183333;15;2019-10-02;16.204655522833097;True
23;6;115R;L-13-14-OP-55;793;14.266666666666667;1025.3183333;15;2019-10-02;16.204655522833097;True
23;6;115RPM;L-20-33-OP-13;804;15.733333333333333;1135.7341666;15;2019-09-04;17.054884685255736;True
23;6;115R;L-20-33-OP-13;804;15.733333333333333;1135.7341666;15;2019-09-04;17.054884685255736;True
23;6;115RPM;T-12-88-NS-55;792;18.76923076923077;901.7468666299999;13;2019-10-02;16.324004888614915;True
23;6;115R;T-12-88-NS-55;792;18.76923076923077;901.7468666299999;13;2019-10-02;16.324004888614915;True
23;6;116I;L-4-10-NS-15;910;23.285714285714285;889.6505333199999;14;2019-09-06;15.624343389179845;True
23;6;116I;L-4-10-NS-35;911;19.916666666666668;711.09616666;12;2019-09-06;15.08792849112897;True
23;6;116I;T-3-13-NS-5;935;15.0;936.3899999999999;13;2019-09-10;16.634615955891498;True
23;6;116I;T-3-434-OP-20;690;5.0;288.12;12;2019-09-10;9.604000000000001;True
23;6;116I;T-4-16-NS-5;901;12.857142857142858;432.17999999999995;7;2019-09-06;15.40066180396154;True
23;6;116I;T-4-16-SN-15;1003;18.583333333333332;732.94526666;12;2019-09-06;15.317970210401725;True
23;6;117I;E-31-89-OP-35;1021;11.454545454545455;558.9675;11;2019-10-18;13.971820822316218;True
23;6;117I;I-4-12-PO-11;936;13.11111111111111;558.6;9;2019-09-06;15.44135054542402;True
23;6;117I;T-18-127-NS-15;839;16.357142857142858;905.6429083299998;14;2019-08-28;15.764149645501083;True
23;6;117I;T-3-13-NS-20;705;24.266666666666666;800.7926749899999;15;2019-08-29;14.320905791281927;True
23;6;117I;T-3-13-NS-5;935;18.615384615384617;817.93331666;13;2019-09-10;15.546883509815514;True
23;6;117I;T-31-89-OP-20;1020;12.923076923076923;745.2899999999998;13;2019-10-18;14.840449049809779;True
23;6;117R;E-14-128-PO-35;875;24.444444444444443;448.22831666;9;2019-08-29;13.831983473421525;True
23;6;117R;E-33-89-PO-3;1025;12.444444444444445;496.86;9;2019-10-18;14.563033017426923;True
23;6;117R;T-21-89-PO-30;1013;11.384615384615385;703.395;13;2019-08-27;14.41730325791787;True
23;6;117R;T-3-12-OP-40;979;18.125;532.9979083300001;8;2019-09-06;15.998299771540285;True
23;6;117R;T-3-19-NS-50;978;14.666666666666666;620.7075;9;2019-09-06;16.277148030290807;True
23;6;117R;T-3-434-OP-20;690;14.2;641.655;10;2019-09-10;15.700260660256566;True
23;6;117R;T-3-434-OP-20;691;24.545454545454547;613.45059999;11;2019-09-10;14.63691418336027;True
23;6;117R;T-31-127-SN-30;840;14.5;807.0299999999999;12;2019-08-28;16.073493833015895;True
23;6;118I;L-13-69-PO-5;1045;12.636363636363637;665.1683333;11;2019-10-01;15.241422831473205;True
23;6;118I;T-13-12-PO-5;762;33.875;526.31067489;8;2019-10-02;15.897622026019421;True
23;6;118I;T-13-278-PO-35;1041;38.333333333333336;480.54073325;9;2019-10-02;14.321876354619958;True
23;6;118I;T-13-278-PO-5;1035;35.77777777777778;467.74811662;9;2019-09-26;14.129957005546729;True
23;6;118I;T-13-93-PO-10;832;24.90909090909091;733.36596659;11;2019-09-26;16.003689055544616;True
23;6;118I;T-13-97-SN-40;1033;19.11111111111111;612.14666663;9;2019-10-01;16.164510627798197;True
23;6;118I;T-29-12-PO-25;623;36.5;526.05050829;10;2019-10-04;14.215750534695182;True
23;6;118I;T-33-89-PO-25;815;14.444444444444445;624.3616666;9;2019-10-18;16.32499031277766;True
23;6;118R;L-13-64-OP-15;1034;7.375;280.9575;8;2019-10-01;11.61532571648337;True
23;6;118R;T-12-12-OP-18;792;26.583333333333332;780.5722082599999;12;2019-10-02;15.807820309506138;True
23;6;118R;T-13-278-OP-15;821;22.23076923076923;843.8344749600001;13;2019-09-27;15.79112340478355;True
23;6;118R;T-13-278-OP-45;1043;21.785714285714285;807.7528332899999;14;2019-09-27;14.887826485245451;True
23;6;118R;T-13-94-OP-5;1042;23.928571428571427;943.83044156;14;2019-10-01;16.093075317168687;True
23;6;118R;T-13-97-NS-40;833;16.666666666666668;948.3285331999999;12;2019-09-26;17.423879431068922;True
23;6;118R;T-26-12-OP-35;611;37.8;539.13671034;10;2019-10-04;14.391482155921759;True
23;6;118R;T-33-12-NS-25;813;19.23076923076923;989.81916653;13;2019-10-17;17.102607336403526;True
23;6;119I;E-20-290-OP-10;626;8.75;504.2099999999999;12;2019-09-03;12.704897795732165;True
23;6;119I;T-29-12-OP-15;613;12.857142857142858;864.3599999999999;14;2019-10-04;15.400661803961542;True
23;6;119I;T-29-227-NS-40;611;15.23076923076923;928.5260332999999;13;2019-10-04;16.564618478796863;True
23;6;119I;T-29-239-NS-5;629;12.692307692307692;792.3299999999999;13;2019-10-04;15.301621150915803;True
23;6;119R;T-20-174-SN-30;625;1.875;144.06;16;2019-09-03;5.88122487242241;True
23;6;119R;T-29-12-PO-25;623;16.428571428571427;897.6933333299999;14;2019-10-04;15.694809672810688;True
23;6;119R;T-29-12-PO-25;624;10.0;576.24;12;2019-10-10;13.582107053031205;True
23;6;121I;E-20-290-OP-10;626;13.5;648.27;10;2019-09-03;15.780982326838846;True
23;6;121I;L-28-8-NS-80;769;17.636363636363637;762.63763333;11;2019-10-04;16.319950791482544;True
23;6;121I;L-29-12-NS-2;613;13.76923076923077;690.6076333299999;13;2019-10-04;14.285652523263515;True
23;6;121R;L-28-8-SN-110;770;29.5;686.20579998;12;2019-10-04;14.82151645751082;True
23;6;121R;L-29-35-SN-15;614;13.846153846153847;864.3599999999999;13;2019-10-04;15.9820220536413;True
23;6;121R;T-20-174-SN-30;625;1.3636363636363635;72.03;11;2019-09-03;5.015525423395566;True
23;6;121R;T-29-238-SN-10;612;13.636363636363637;720.3;11;2019-10-04;15.86048400041035;True
23;6;125I;E-20-188-NS-25;740;15.0;720.3;10;2019-09-04;16.634615955891498;True
23;6;125I;L-20-33-OP-13;804;15.0;720.3;10;2019-09-04;16.634615955891498;True
23;6;125I;T-29-238-NS-20;615;10.818181818181818;569.0775;11;2019-10-04;14.097608191720775;True
23;6;125I;T-29-238-NS-25;613;13.545454545454545;713.1374999999999;11;2019-10-04;15.781430457114059;True
23;6;125R;L-28-3-PO-14;763;35.3;512.45343331;10;2019-10-04;14.030827165223354;True
23;6;125R;L-29-35-SN-15;614;16.4;618.57763333;10;2019-10-04;15.41534247495179;True
23;6;125R;T-20-188-SN-5;817;19.5;668.75853333;10;2019-09-04;16.028420950425925;True
23;6;125R;T-29-238-SN-10;612;17.9;690.60763333;10;2019-10-04;16.28814993853055;True
23;6;126IPM;T-31-254-NS-30;606;14.0;60.75;1;2019-08-28;15.276688122757498;True
23;6;126I;T-31-254-NS-30;606;14.0;60.75;1;2019-08-28;15.276688122757498;True
23;6;201I;T-1-3-NS-15;715;30.58823529411765;822.736125;17;2019-09-05;13.635211980491581;True
23;6;201I;T-1-3-NS-25;716;29.0625;791.6718000000001;16;2019-09-05;13.786964828416732;True
23;6;201I;T-1-3-NS-45;717;30.0;771.9953250000001;16;2019-09-05;13.614553886650125;True
23;6;201I;T-2-3-NS-38;713;22.76923076923077;723.7050750000001;13;2019-09-10;14.623967198561934;True
23;6;201I;T-2-3-NS-70;714;23.071428571428573;781.509225;14;2019-09-10;14.643979354669959;True
23;6;201I;T-20-200-NS-5;719;15.166666666666666;686.8026750000001;12;2019-08-27;14.827961076628169;True
23;6;201I;T-25-228-NS-20;720;16.333333333333332;751.6701750000002;12;2019-08-27;15.512404026778057;True
23;6;201I;T-25-228-NS-30;721;13.142857142857142;439.23083330000003;7;2019-08-27;15.525781182118985;True
23;6;201I;T-25-228-NS-45;723;18.88888888888889;540.2112;9;2019-08-27;15.185063369860089;True
23;6;201I;T-26-228-NS-30;708;21.0;802.7385583000002;13;2019-10-10;15.401799209496174;True
23;6;201I;T-27-228-NS-5;724;23.76923076923077;716.6417250000002;13;2019-10-10;14.552427370241498;True
23;6;201I;T-30-251-PO-10;694;11.0;713.5425000000002;14;2019-10-09;13.992714604393248;True
23;6;201I;T-30-252-NS-10;725;14.0;518.94;8;2019-10-09;15.785911060182746;True
23;6;201R;E-25-228-SN-16;722;11.733333333333333;671.7482083000002;15;2019-08-27;13.116371238533114;True
23;6;201R;T-2-3-SN-25;909;24.4;823.4028187500003;15;2019-09-10;14.521671778207908;True
23;6;201R;T-2-3-SN-70;1009;20.58823529411765;995.7882000000002;17;2019-09-10;15.000823407047088;True
23;6;201R;T-20-200-SN-10;773;18.72222222222222;1091.1614437500002;18;2019-09-03;15.260344037023984;True
23;6;201R;T-26-228-SN-30;735;15.866666666666667;946.2726750000004;15;2019-10-10;15.567489860346788;True
23;6;201R;T-27-228-SN-50;695;20.0625;904.5438750000001;16;2019-10-10;14.737061592715829;True
23;6;201R;T-30-271-OP-10;693;12.0;778.4100000000003;14;2019-10-09;14.61491375273902;True
23;6;201R;T-4-22-SN-15;900;16.071428571428573;796.8612000000003;14;2019-09-06;14.787113081328622;True
23;6;201R;T-4-22-SN-15;915;26.6;1056.691575;20;2019-09-05;14.246730071353216;True
23;6;203I;E-20-199-NS-25;799;22.925925925925927;2396.78981814;27;2019-09-03;18.466694509973617;True
23;6;203I;L-23-16-OP-5;672;19.25;3051.8383323999997;32;2019-10-15;19.14087750874081;True
23;6;203I;L-27-18-NS-15;651;17.033333333333335;2514.3711993;30;2019-10-10;17.94362319342713;True
23;6;203I;T-20-201-NS-35;806;28.82758620689655;2233.00909322;29;2019-09-03;17.198965217984675;True
23;6;203I;T-25-205-NS-40;1007;19.764705882352942;3327.204399;34;2019-08-27;19.38904209871739;True
23;6;203I;T-3-19-NS-30;690;32.19047619047619;1591.3681767599996;21;2019-09-10;17.062071537046606;True
23;6;203I;T-3-19-NS-30;691;31.545454545454547;1519.82250384;22;2019-09-10;16.290753276226898;True
23;6;203I;T-4-19-NS-40;1008;35.76190476190476;1653.90023919;21;2019-09-06;17.394064612844925;True
23;6;203R;E-20-205-SN-60;659;33.793103448275865;2271.28007651;29;2019-09-03;17.34572345378539;True
23;6;203R;L-23-45-PO-40;665;33.851851851851855;1940.9822683099999;27;2019-10-11;16.618237953057275;True
23;6;203R;L-27-21-PO-20;664;20.041666666666668;2358.0467993;24;2019-10-11;19.427935840123453;True
23;6;203R;T-21-205-SN-25;657;26.346153846153847;2370.3795889000003;26;2019-09-12;18.714505099108226;True
23;6;203R;T-23-224-SN-3;663;14.724137931034482;2110.9060327;29;2019-10-15;16.722127210850694;True
23;6;204I;E-20-205-SN-65;733;32.88235294117647;916.3518582099999;17;2019-09-04;14.390064584124241;True
23;6;204I;T-33-267-NS-15;734;17.92;1764.80401011;25;2019-10-18;16.467751619742845;True
23;6;204R;L-33-61-OP-5;643;21.0;209.0960666;2;2019-10-15;20.040751600807788;True
23;6;204R;T-21-211-SN-50;644;28.807692307692307;1492.7845727899999;26;2019-08-28;14.851419531777044;True
23;6;205I;E-20-205-SN-55;733;13.76;1433.2655684800002;25;2019-09-04;14.84052965075407;True
23;6;205I;E-34-270-NS-65;953;1.0769230769230769;62.1075;13;2019-10-15;4.284068626901301;True
23;6;205I;T-20-201-NS-37;806;17.833333333333332;1630.63527476;24;2019-09-03;16.1558148349106;True
23;6;205I;T-25-205-NS-45;1007;17.08;2027.8583663;25;2019-08-27;17.652445382980886;True
23;6;205I;T-34-217-PO-25;828;25.45;1388.7138539500002;20;2019-10-17;16.33230409546418;True
23;6;205I;T-34-270-NS-45;1048;21.9;1636.35209129;20;2019-10-15;17.728804519622386;True
23;6;205I;T-34-270-NS-48;1049;17.5;1837.3733663000003;22;2019-10-15;17.91197355247205;True
23;6;205I;T-34-270-NS-75;682;0.7;62.1075;20;2019-10-15;3.453926548147774;True
23;6;205R;T-21-205-SN-20;657;17.285714285714285;1568.55967473;21;2019-09-12;16.939358011170555;True
23;6;205R;T-23-205-SN-50;656;28.055555555555557;1253.49556648;18;2019-10-11;16.356155090480918;True
23;6;205R;T-34-236-SN-25;684;23.5;945.02997694;14;2019-10-15;16.103298596012433;True
23;6;205R;T-34-270-SN-37;687;27.181818181818183;1263.21764362;22;2019-10-17;14.851961761651971;True
23;6;206I;E-20-199-NS-25;799;19.352941176470587;1607.5544329;17;2019-09-03;19.05962950912777;True
23;6;206I;L-23-22-NS-15;649;12.352941176470589;1026.8692664;17;2019-10-11;15.233131410731096;True
23;6;206I;T-20-201-NS-35;806;23.3;1406.14197472;20;2019-09-03;16.434468366948092;True
23;6;206I;T-25-205-NS-40;1007;17.31578947368421;1609.1275329;19;2019-08-27;18.037423567899687;True
23;6;206R;T-20-205-SN-50;659;36.0625;970.43339977;16;2019-09-03;15.264372220460853;True
23;6;206R;T-21-205-SN-25;657;23.818181818181817;853.07277066;11;2019-09-12;17.260476017262558;True
23;6;206R;T-23-205-SN-60;656;35.54545454545455;628.82302283;11;2019-10-11;14.819172239500263;True
23;6;208I;E-20-199-NS-25;799;8.473684210526315;792.6490331;19;2019-09-03;12.659592837796458;True
23;6;208I;E-20-205-SN-60;659;21.444444444444443;1702.6357348800002;18;2019-09-03;19.062536614340075;True
23;6;208I;T-3-19-NS-30;690;31.27777777777778;1349.22621215;18;2019-09-10;16.969232642565913;True
23;6;208I;T-3-19-NS-30;691;30.647058823529413;1108.8966601299999;17;2019-09-10;15.829862712710405;True
23;6;208I;T-4-19-NS-40;1008;31.833333333333332;1161.4847184100001;12;2019-09-06;19.282893312994332;True
23;6;209I;E-20-205-SN-55;733;25.357142857142858;1055.88017684;14;2019-09-04;17.02156046092414;True
23;6;209I;L-34-46-NS-15;987;0.0;0.0;26;2019-10-17;0.0;True
23;6;209I;T-20-201-NS-37;806;28.35;1762.3779265700002;20;2019-09-03;18.398846489265722;True
23;6;209I;T-25-205-NS-45;1007;18.846153846153847;2405.660666;26;2019-08-27;18.853265392035492;True
23;6;209R;L-34-16-SN-55;988;16.0;1631.3838996000002;21;2019-10-17;17.275256718791766;True
23;6;209R;T-21-205-SN-20;657;22.0;1531.49073498;16;2019-09-12;19.17579008720887;True
23;6;209R;T-23-205-SN-50;656;26.714285714285715;1208.8417392400002;14;2019-10-11;18.21280245452237;True
23;6;210I;E-20-185-NS-5;750;31.9375;1045.6454289800001;16;2019-09-03;15.844856184203694;True
23;6;210I;E-34-270-NS-65;953;1.6111111111111112;134.1375;18;2019-10-15;5.350506829575432;True
23;6;210I;L-7-6-SN-10;780;6.631578947368421;612.8396332;19;2019-10-03;11.131474425678416;True
23;6;210I;T-20-53-PO-103;800;21.857142857142858;1039.26994361;14;2019-09-04;16.88714518580876;True
23;6;210I;T-20-53-PO-80;799;19.470588235294116;1379.8880684800001;17;2019-09-03;17.658489049800593;True
23;6;210I;T-21-134-NS-35;1019;30.076923076923077;811.3462936000001;13;2019-08-28;15.484155478557279;True
23;6;210I;T-31-134-NS-40;1018;17.0625;1321.9022997;16;2019-08-28;17.815407437327107;True
23;6;210I;T-34-270-NS-45;1048;19.125;1973.2973746300001;24;2019-10-15;17.772426201819176;True
23;6;210I;T-34-270-NS-48;1049;17.5;1833.2108663000004;22;2019-10-15;17.89167259824078;True
23;6;210I;T-34-270-NS-75;682;2.210526315789474;209.0960666;19;2019-10-15;6.5020784104232865;True
23;6;210R;T-14-134-SN-20;751;50.0;206.01294582000003;5;2019-09-05;12.58109162721671;True
