OT;Medición;Folio;Punto;COD TSTGO;SIMPT;POE;Comuna;Nombre_Parada;Eje;Sentido;x;y;Fecha;Medidor;Hora;MH;Periodo;PPU;Plazas;Tipo_Bus;UN;Servicio;Sentido_Servicio;TOC_Antes;%_TOC_Antes;Pasajeros_Antes;Bus_Detiene;TOC_Después;%_TOC_Después;Pasajeros_Después;id_punto
OT25;Paradero;7;24;T-7-51-NS-20;PI68;;;;;NS;-33.4578936;-70.689707;07/10/2019;Marjorie Cerda Acevedo;17:53:58;17:30;9;BJFW72;98;B2;U3;I14;R;3;0.61;60.00;0;3;0.61;60.00;24_PT_NS
OT25;Paradero;201;24;T-7-51-NS-20;PI68;;;;;NS;-33.45777606;-70.6898815;07/10/2019;Nicolas  Martinez Del Campo;20:12:03;20:00;9;CJRW18;98;B2;U3;I14;R;3;0.61;60.00;0;3;0.61;60.00;24_PT_NS
OT25;Paradero;40;24;T-7-51-NS-20;PI68;;;;;NS;-33.4578709;-70.6896389;07/10/2019;Marjorie Cerda Acevedo;19:43:03;19:30;9;CJRW19;98;B2;U3;I14;R;2;0.45;44.10;1;3;0.61;60.00;24_PT_NS
OT25;Paradero;148;24;T-7-51-NS-20;PI68;;;;;NS;-33.45786342;-70.689714;07/10/2019;Nicolas  Martinez Del Campo;17:46:13;17:30;9;CJRW19;98;B2;U3;I14;R;2;0.45;44.10;0;2;0.45;44.10;24_PT_NS
OT25;Paradero;53;24;T-7-51-NS-20;PI68;;;;;NS;-33.4578465;-70.6897051;07/10/2019;Marjorie Cerda Acevedo;20:17:20;20:00;9;CJRW22;98;B2;U3;I14;R;1B;0.15;15.00;0;1B;0.15;15.00;24_PT_NS
OT25;Paradero;140;24;T-7-51-NS-20;PI68;;;;;NS;-33.45787821;-70.68970547;07/10/2019;Nicolas  Martinez Del Campo;17:30:23;17:30;9;CJRW22;98;B2;U3;I14;R;1B;0.15;15.00;0;1B;0.15;15.00;24_PT_NS
OT25;Paradero;192;24;T-7-51-NS-20;PI68;;;;;NS;-33.45798171;-70.68945714;07/10/2019;Nicolas  Martinez Del Campo;19:48:31;19:30;9;CJRW24;98;B2;U3;I14;R;3;0.61;60.00;0;3;0.61;60.00;24_PT_NS
OT25;Paradero;8;24;T-7-51-NS-20;PI68;;;;;NS;-33.4578432;-70.6897806;07/10/2019;Marjorie Cerda Acevedo;18:05:51;18:00;9;CJRW28;98;B2;U3;I14;R;3;0.61;60.00;0;3;0.61;60.00;24_PT_NS
OT25;Paradero;169;24;T-7-51-NS-20;PI68;;;;;NS;-33.45791227;-70.68972558;07/10/2019;Nicolas  Martinez Del Campo;18:42:27;18:30;9;CJRW47;98;B2;U3;I14;R;2;0.45;44.10;1;2;0.45;44.10;24_PT_NS
OT25;Paradero;161;24;T-7-51-NS-20;PI68;;;;;NS;-33.45787105;-70.68970674;07/10/2019;Nicolas  Martinez Del Campo;18:23:23;18:00;9;CJRW50;98;B2;U3;I14;R;3;0.61;60.00;0;3;0.61;60.00;24_PT_NS
OT25;Paradero;152;24;T-7-51-NS-20;PI68;;;;;NS;-33.45774489;-70.68966012;07/10/2019;Nicolas  Martinez Del Campo;18:05:43;18:00;9;CJRW50;98;B2;U3;I14;R;4A;0.77;75.00;0;4A;0.77;75.00;24_PT_NS
OT25;Paradero;206;24;T-7-51-NS-20;PI68;;;;;NS;-33.45787507;-70.68966614;07/10/2019;Nicolas  Martinez Del Campo;20:26:52;20:00;9;CJRW61;98;B2;U3;I14;R;3;0.61;60.00;0;3;0.61;60.00;24_PT_NS
OT25;Paradero;185;24;T-7-51-NS-20;PI68;;;;;NS;-33.45786418;-70.68968207;07/10/2019;Nicolas  Martinez Del Campo;19:32:22;19:30;9;CJRW66;98;B2;U3;I14;R;4A;0.77;75.00;0;4A;0.77;75.00;24_PT_NS
OT25;Paradero;27;24;T-7-51-NS-20;PI68;;;;;NS;-33.4578944;-70.6896842;07/10/2019;Marjorie Cerda Acevedo;19:08:28;19:00;9;CJRW80;98;B2;U3;I14;R;4A;0.77;75.00;0;4A;0.77;75.00;24_PT_NS
OT25;Paradero;179;24;T-7-51-NS-20;PI68;;;;;NS;-33.45792538;-70.68963131;07/10/2019;Nicolas  Martinez Del Campo;19:20:51;19:00;9;CJRW83;98;B2;U3;I14;R;3;0.61;60.00;0;3;0.61;60.00;24_PT_NS
OT25;Paradero;157;24;T-7-51-NS-20;PI68;;;;;NS;-33.45786598;-70.68962776;07/10/2019;Nicolas  Martinez Del Campo;18:15:36;18:00;9;CJRX32;98;B2;U3;I14;R;4A;0.77;75.00;0;4A;0.77;75.00;24_PT_NS
OT25;Paradero;178;24;T-7-51-NS-20;PI68;;;;;NS;-33.45789802;-70.68978956;07/10/2019;Nicolas  Martinez Del Campo;19:16:16;19:00;9;CJRX46;98;B2;U3;I14;R;4A;0.77;75.00;0;4A;0.77;75.00;24_PT_NS
OT25;Paradero;194;24;T-7-51-NS-20;PI68;;;;;NS;-33.45787713;-70.68966383;07/10/2019;Nicolas  Martinez Del Campo;19:56:21;19:30;9;CJRX54;98;B2;U3;I14;R;3;0.61;60.00;0;3;0.61;60.00;24_PT_NS
OT25;Paradero;164;24;T-7-51-NS-20;PI68;;;;;NS;-33.45789351;-70.68965241;07/10/2019;Nicolas  Martinez Del Campo;18:36:31;18:30;9;FLXD81;98;B2;U3;I14;R;4A;0.77;75.00;0;4A;0.77;75.00;24_PT_NS
OT25;Paradero;162;24;T-7-51-NS-20;PI68;;;;;NS;-33.45790398;-70.6893852;07/10/2019;Nicolas  Martinez Del Campo;18:25:20;18:00;9;FLXF91;93;B2;U3;I14;R;4A;0.77;71.17;0;4A;0.77;71.17;24_PT_NS
OT25;Paradero;196;24;T-7-51-NS-20;PI68;;;;;NS;-33.45785817;-70.68968943;07/10/2019;Nicolas  Martinez Del Campo;20:00:40;20:00;9;LDJP71;90;B2;U3;I14;R;4A;0.77;68.88;0;4A;0.77;68.88;24_PT_NS
OT25;Paradero;317;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44185536;-70.53486196;07/10/2019;Angela Perez Flores;21:20:08;21:00;10;CJRJ58;101;B2;U4;412;;2;0.45;45.45;1;2;0.45;45.45;
OT25;Paradero;296;25;L-19-28-100-PO;PD1290;;;;;PO;-33.4418912;-70.53483017;07/10/2019;Angela Perez Flores;20:29:05;20:00;9;CJRS36;101;B2;U4;412;;0;0.00;0.00;0;0;0.00;0.00;25_PT_PO
OT25;Paradero;254;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44188643;-70.53493754;07/10/2019;Angela Perez Flores;18:17:42;18:00;9;CJRS79;99;B2;U4;412;;1A;0.15;15.15;1;1A;0.15;15.15;25_PT_PO
OT25;Paradero;297;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191001;-70.53484949;07/10/2019;Angela Perez Flores;20:29:47;20:00;9;CJRS97;99;B2;U4;412;;1A;0.15;15.15;1;1A;0.15;15.15;25_PT_PO
OT25;Paradero;282;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191032;-70.53490775;07/10/2019;Angela Perez Flores;19:51:11;19:30;9;CJRZ98;99;B2;U4;412;;1A;0.15;15.15;1;1A;0.15;15.15;25_PT_PO
OT25;Paradero;252;25;L-19-28-100-PO;PD1290;;;;;PO;-33.4418622;-70.53500166;07/10/2019;Angela Perez Flores;18:11:19;18:00;9;FLXC66;99;B2;U4;412;;1A;0.15;15.15;0;1A;0.15;15.15;25_PT_PO
OT25;Paradero;319;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44186473;-70.53484435;07/10/2019;Angela Perez Flores;21:24:21;21:00;10;FLXC68;99;B2;U4;412;;1B;0.15;15.15;1;1A;0.15;15.15;
OT25;Paradero;249;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44190382;-70.53494215;07/10/2019;Angela Perez Flores;18:03:16;18:00;9;FLXH21;105;B2;U4;412;;1A;0.15;16.07;1;1A;0.15;16.07;25_PT_PO
OT25;Paradero;253;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44186716;-70.53495707;07/10/2019;Angela Perez Flores;18:17:15;18:00;9;FLXH69;105;B2;U4;412;;1B;0.15;16.07;1;1A;0.15;16.07;25_PT_PO
OT25;Paradero;274;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44186277;-70.53492268;07/10/2019;Angela Perez Flores;19:33:16;19:30;9;WA9111;105;B2;U4;412;;3;0.61;64.29;1;2;0.45;47.25;25_PT_PO
OT25;Paradero;283;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44193169;-70.53485996;07/10/2019;Angela Perez Flores;19:49:12;19:30;9;WB1307;163;C2;U4;412;;2;0.31;50.94;1;1B;0.13;21.39;25_PT_PO
OT25;Paradero;301;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44190907;-70.53491225;07/10/2019;Angela Perez Flores;20:39:13;20:30;10;ZN4193;160;C2;U4;412;;1A;0.13;21.00;1;1A;0.13;21.00;
OT25;Paradero;260;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191616;-70.53495858;07/10/2019;Angela Perez Flores;18:43:02;18:30;9;ZN5306;91;B2;U4;412;;1B;0.15;13.93;1;2;0.45;40.95;25_PT_PO
OT25;Paradero;248;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44189165;-70.53493345;07/10/2019;Angela Perez Flores;18:02:08;18:00;9;ZN5671;160;C2;U4;412;;3;0.38;60.00;1;2;0.31;50.00;25_PT_PO
OT25;Paradero;303;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44192325;-70.53495009;07/10/2019;Angela Perez Flores;20:48:16;20:30;10;ZN5806;160;C2;U4;412;;1A;0.13;21.00;1;1A;0.13;21.00;
OT25;Paradero;295;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44188992;-70.53483964;07/10/2019;Angela Perez Flores;20:28:53;20:00;9;ZN5817;160;C2;U4;412;;1A;0.13;21.00;0;1A;0.13;21.00;25_PT_PO
OT25;Paradero;262;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44185787;-70.5349564;07/10/2019;Angela Perez Flores;18:47:00;18:30;9;ZN6008;160;C2;U4;412;;1B;0.13;21.00;1;1B;0.13;21.00;25_PT_PO
OT25;Paradero;294;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44189703;-70.53490225;07/10/2019;Angela Perez Flores;20:27:13;20:00;9;ZN6494;160;C2;U4;412;;2;0.31;50.00;1;2;0.31;50.00;25_PT_PO
OT25;Paradero;320;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44186726;-70.53486362;07/10/2019;Angela Perez Flores;21:25:46;21:00;10;ZN6502;91;B2;U4;412;;1A;0.15;13.93;1;0;0.00;0.00;
OT25;Paradero;269;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44188846;-70.53494972;07/10/2019;Angela Perez Flores;19:09:58;19:00;9;CJRS36;91;B2;U4;412;;2;0.45;40.95;1;1B;0.15;13.93;25_PT_PO
OT25;Paradero;289;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44186338;-70.53492481;07/10/2019;Angela Perez Flores;20:11:50;20:00;9;CJRS52;99;B2;U4;D08;;2;0.45;44.55;1;2;0.45;44.55;25_PT_PO
OT25;Paradero;288;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44190745;-70.53487244;07/10/2019;Angela Perez Flores;20:04:02;20:00;9;CJRT18;99;B2;U4;D08;;1B;0.15;15.15;1;1B;0.15;15.15;25_PT_PO
OT25;Paradero;258;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44190425;-70.53493973;07/10/2019;Angela Perez Flores;18:30:05;18:30;9;CJRT28;99;B2;U4;D08;;2;0.45;44.55;1;2;0.45;44.55;25_PT_PO
OT25;Paradero;293;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191277;-70.5348786;07/10/2019;Angela Perez Flores;20:25:01;20:00;9;CJRT38;99;B2;U4;D08;;1B;0.15;15.15;1;1B;0.15;15.15;25_PT_PO
OT25;Paradero;251;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44190952;-70.53490549;07/10/2019;Angela Perez Flores;18:09:48;18:00;9;CJRT87;54;A1;U4;D08;;1A;0.24;12.96;0;1A;0.24;12.96;25_PT_PO
OT25;Paradero;266;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44185045;-70.5348857;07/10/2019;Angela Perez Flores;19:05:02;19:00;9;CJRT94;54;A1;U4;D08;;3;0.80;43.20;1;4A;0.90;48.60;25_PT_PO
OT25;Paradero;304;25;L-19-28-100-PO;PD1290;;;;;PO;-33.4418795;-70.53491147;07/10/2019;Angela Perez Flores;20:50:55;20:30;10;CJRT97;54;A1;U4;D08;;1B;0.24;12.96;0;1B;0.24;12.96;
OT25;Paradero;290;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191917;-70.53487171;07/10/2019;Angela Perez Flores;20:19:12;20:00;9;CJRV29;54;A1;U4;D08;;1B;0.24;12.96;1;1B;0.24;12.96;25_PT_PO
OT25;Paradero;247;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191108;-70.53491721;07/10/2019;Angela Perez Flores;18:06:05;18:00;9;CJRV41;54;A1;U4;D08;;1B;0.24;12.96;0;1B;0.24;12.96;25_PT_PO
OT25;Paradero;272;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44192477;-70.5348399;07/10/2019;Angela Perez Flores;19:25:33;19:00;9;CJRV45;54;A1;U4;D08;;1B;0.24;12.96;0;1B;0.24;12.96;25_PT_PO
OT25;Paradero;315;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44186185;-70.53488613;07/10/2019;Angela Perez Flores;21:18:41;21:00;10;CJRV97;54;A1;U4;D08;;2;0.60;32.40;1;2;0.60;32.40;
OT25;Paradero;270;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44193786;-70.53492962;07/10/2019;Angela Perez Flores;19:13:13;19:00;9;CJRW31;54;A1;U4;D08;;1B;0.24;12.96;1;1B;0.24;12.96;25_PT_PO
OT25;Paradero;286;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191341;-70.53492689;07/10/2019;Angela Perez Flores;20:00:39;20:00;9;CJRW36;54;A1;U4;D08;;1B;0.24;12.96;1;1B;0.24;12.96;25_PT_PO
OT25;Paradero;246;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191005;-70.53491637;07/10/2019;Angela Perez Flores;18:06:32;18:00;9;CJRX17;54;A1;U4;D08;;1B;0.24;12.96;1;1A;0.24;12.96;25_PT_PO
OT25;Paradero;310;25;L-19-28-100-PO;PD1290;;;;;PO;-33.4418695;-70.53487396;07/10/2019;Angela Perez Flores;21:08:19;21:00;10;CJRX80;54;A1;U4;D08;;1A;0.24;12.96;1;1A;0.24;12.96;
OT25;Paradero;300;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44189658;-70.53485801;07/10/2019;Angela Perez Flores;20:34:02;20:30;10;CJRX81;54;A1;U4;D08;;1B;0.24;12.96;1;1B;0.24;12.96;
OT25;Paradero;261;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44187675;-70.53489225;07/10/2019;Angela Perez Flores;18:44:13;18:30;9;CJRX83;54;A1;U4;D08;;4A;0.90;48.60;1;4A;0.90;48.60;25_PT_PO
OT25;Paradero;245;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44192934;-70.53495156;07/10/2019;Angela Perez Flores;17:53:54;17:30;9;CJRX83;54;A1;U4;D08;;2;0.60;32.40;1;4A;0.90;48.60;25_PT_PO
OT25;Paradero;285;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44194019;-70.53488629;07/10/2019;Angela Perez Flores;19:55:40;19:30;9;CJRX89;54;A1;U4;D08;;1B;0.24;12.96;1;2;0.60;32.40;25_PT_PO
OT25;Paradero;267;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44184591;-70.53492637;07/10/2019;Angela Perez Flores;19:08:27;19:00;9;CJRX89;54;A1;U4;D08;;4A;0.90;48.60;1;4A;0.90;48.60;25_PT_PO
OT25;Paradero;321;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44186957;-70.53493469;07/10/2019;Angela Perez Flores;21:29:15;21:00;10;CJRX93;54;A1;U4;D08;;1A;0.24;12.96;1;1B;0.24;12.96;
OT25;Paradero;243;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44193811;-70.53490591;07/10/2019;Angela Perez Flores;17:43:21;17:30;9;CJRX93;99;B2;U4;D08;;3;0.61;60.61;1;3;0.61;60.61;25_PT_PO
OT25;Paradero;279;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44190623;-70.53494797;07/10/2019;Angela Perez Flores;19:43:16;19:30;9;CJRX96;99;B2;U4;D08;;3;0.61;60.61;1;3;0.61;60.61;25_PT_PO
OT25;Paradero;257;25;L-19-28-100-PO;PD1290;;;;;PO;-33.4419089;-70.53492831;07/10/2019;Angela Perez Flores;18:24:27;18:00;9;CJRZ40;54;A1;U4;D08;;2;0.60;32.40;1;4A;0.90;48.60;25_PT_PO
OT25;Paradero;306;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44188582;-70.53492282;07/10/2019;Angela Perez Flores;20:59:54;20:30;10;CJRZ96;54;A1;U4;D08;;1B;0.24;12.96;1;1B;0.24;12.96;
OT25;Paradero;273;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44188988;-70.5349004;07/10/2019;Angela Perez Flores;19:27:58;19:00;9;FLXC22;99;B2;U4;D08;;1B;0.15;15.15;1;1B;0.15;15.15;25_PT_PO
OT25;Paradero;271;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44187256;-70.53490989;07/10/2019;Angela Perez Flores;19:22:06;19:00;9;CJRV77;54;A1;U4;D08c;;4B;0.90;48.60;1;4A;0.90;48.60;25_PT_PO
OT25;Paradero;275;25;L-19-28-100-PO;PD1290;;;;;PO;-33.4418629;-70.53492194;07/10/2019;Angela Perez Flores;19:33:37;19:30;9;CJRS59;99;B2;U4;D18;;1A;0.15;15.15;1;1A;0.15;15.15;25_PT_PO
OT25;Paradero;256;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44189713;-70.53492482;07/10/2019;Angela Perez Flores;18:19:11;18:00;9;CJRS75;99;B2;U4;D18;;0;0.00;0.00;0;0;0.00;0.00;25_PT_PO
OT25;Paradero;255;25;L-19-28-100-PO;PD1290;;;;;PO;-33.4418954;-70.53492391;07/10/2019;Angela Perez Flores;18:18:32;18:00;9;CJRS87;99;B2;U4;D18;;1B;0.15;15.15;1;1B;0.15;15.15;25_PT_PO
OT25;Paradero;264;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44192958;-70.53494906;07/10/2019;Angela Perez Flores;18:49:56;18:30;9;CJRT12;99;B2;U4;D18;;1A;0.15;15.15;1;1A;0.15;15.15;25_PT_PO
OT25;Paradero;265;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191209;-70.53489889;07/10/2019;Angela Perez Flores;18:59:20;18:30;9;CJRT28;99;B2;U4;D18;;1B;0.15;15.15;1;1B;0.15;15.15;25_PT_PO
OT25;Paradero;307;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191695;-70.53488903;07/10/2019;Angela Perez Flores;21:02:39;21:00;10;CJRT33;99;B2;U4;D18;;1A;0.15;15.15;1;1A;0.15;15.15;
OT25;Paradero;263;25;L-19-28-100-PO;PD1290;;;;;PO;-33.441927;-70.53489553;07/10/2019;Angela Perez Flores;18:48:38;18:30;9;CJRT33;99;B2;U4;D18;;1B;0.15;15.15;1;1B;0.15;15.15;25_PT_PO
OT25;Paradero;242;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191667;-70.53490385;07/10/2019;Angela Perez Flores;17:39:22;17:30;9;CJRT38;99;B2;U4;D18;;1B;0.15;15.15;1;1A;0.15;15.15;25_PT_PO
OT25;Paradero;298;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44187721;-70.5348629;07/10/2019;Angela Perez Flores;20:30:30;20:30;10;CJRT85;99;B2;U4;D18;;1A;0.15;15.15;1;1A;0.15;15.15;
OT25;Paradero;250;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44190979;-70.53491646;07/10/2019;Angela Perez Flores;18:06:54;18:00;9;CJRT85;54;A1;U4;D18;;1A;0.24;12.96;1;1B;0.24;12.96;25_PT_PO
OT25;Paradero;305;25;L-19-28-100-PO;PD1290;;;;;PO;-33.4418858;-70.53492317;07/10/2019;Angela Perez Flores;20:59:18;20:30;10;CJRT87;54;A1;U4;D18;;0;0.00;0.00;1;1A;0.24;12.96;
OT25;Paradero;309;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44179542;-70.53488004;07/10/2019;Angela Perez Flores;21:06:11;21:00;10;CJRT94;54;A1;U4;D18;;1A;0.24;12.96;1;1A;0.24;12.96;
OT25;Paradero;259;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44188315;-70.53495993;07/10/2019;Angela Perez Flores;18:32:07;18:30;9;CJRV22;54;A1;U4;D18;;1A;0.24;12.96;1;1B;0.24;12.96;25_PT_PO
OT25;Paradero;302;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44185997;-70.5348406;07/10/2019;Angela Perez Flores;20:40:42;20:30;10;CJRV30;54;A1;U4;D18;;1B;0.24;12.96;1;1A;0.24;12.96;
OT25;Paradero;278;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44190919;-70.53488867;07/10/2019;Angela Perez Flores;19:36:23;19:30;9;CJRV36;54;A1;U4;D18;;1B;0.24;12.96;1;1A;0.24;12.96;25_PT_PO
OT25;Paradero;308;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44188089;-70.53488561;07/10/2019;Angela Perez Flores;21:03:49;21:00;10;CJRV55;99;B2;U4;D18;;1A;0.15;15.15;1;1A;0.15;15.15;
OT25;Paradero;281;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44191949;-70.53489126;07/10/2019;Angela Perez Flores;19:48:29;19:30;9;CJRW10;54;A1;U4;D18;;2;0.60;32.40;0;2;0.60;32.40;25_PT_PO
OT25;Paradero;291;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44192732;-70.53489794;07/10/2019;Angela Perez Flores;20:21:37;20:00;9;CJRW35;54;A1;U4;D18;;1B;0.24;12.96;1;1B;0.24;12.96;25_PT_PO
OT25;Paradero;244;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44192827;-70.53491194;07/10/2019;Angela Perez Flores;17:43:55;17:30;9;CJRX17;99;B2;U4;D18;;1B;0.15;15.15;1;1B;0.15;15.15;25_PT_PO
OT25;Paradero;287;25;L-19-28-100-PO;PD1290;;;;;PO;-33.4419519;-70.53491003;07/10/2019;Angela Perez Flores;20:03:19;20:00;9;CJRX79;99;B2;U4;D18;;1B;0.15;15.15;1;1A;0.15;15.15;25_PT_PO
OT25;Paradero;277;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44190919;-70.53491228;07/10/2019;Angela Perez Flores;19:28:58;19:00;9;CJRZ31;99;B2;U4;D18;;3;0.61;60.61;1;1B;0.15;15.15;25_PT_PO
OT25;Paradero;268;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44188802;-70.53495015;07/10/2019;Angela Perez Flores;19:09:22;19:00;9;CJRZ58;54;A1;U4;D18;;2;0.60;32.40;1;2;0.60;32.40;25_PT_PO
OT25;Paradero;284;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44187503;-70.5349642;07/10/2019;Angela Perez Flores;19:54:51;19:30;9;FLXC30;99;B2;U4;D18;;1A;0.15;15.15;1;1A;0.15;15.15;25_PT_PO
OT25;Paradero;318;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44184019;-70.53487621;07/10/2019;Angela Perez Flores;21:20:49;21:00;10;FLXC59;99;B2;U4;D18;;1A;0.15;15.15;1;1A;0.15;15.15;
OT25;Paradero;299;25;L-19-28-100-PO;PD1290;;;;;PO;-33.44190319;-70.53488097;07/10/2019;Angela Perez Flores;20:31:40;20:30;10;FLXH18;99;B2;U4;D18;;1A;0.15;15.15;0;1A;0.15;15.15;
OT25;Paradero;343;26;L-19-16-20-OP;PD744;;;;;OP;-33.4526741;-70.5280353;07/10/2019;Gissella Velazquez;21:07:59;21:00;10;CJRS46;99;B2;U4;D02;;1A;0.15;15.15;1;1A;0.15;15.15;
OT25;Paradero;329;26;L-19-16-20-OP;PD744;;;;;OP;-33.4530049;-70.5279045;07/10/2019;Gissella Velazquez;18:57:35;18:30;9;CJRS89;99;B2;U4;D02;;1A;0.15;15.15;0;1A;0.15;15.15;26_PT_OP
OT25;Paradero;328;26;L-19-16-20-OP;PD744;;;;;OP;-33.452644;-70.5279684;07/10/2019;Gissella Velazquez;18:44:57;18:30;9;CJRT82;99;B2;U4;D02;;1B;0.15;15.15;1;1B;0.15;15.15;26_PT_OP
OT25;Paradero;339;26;L-19-16-20-OP;PD744;;;;;OP;-33.4527208;-70.5279612;07/10/2019;Gissella Velazquez;20:11:00;20:00;9;CJRV41;54;A1;U4;D02;;1A;0.24;12.96;0;1A;0.24;12.96;26_PT_OP
OT25;Paradero;340;26;L-19-16-20-OP;PD744;;;;;OP;-33.4528256;-70.5279924;07/10/2019;Gissella Velazquez;20:22:17;20:00;9;CJRV42;54;A1;U4;D02;;1A;0.24;12.96;0;1A;0.24;12.96;26_PT_OP
OT25;Paradero;330;26;L-19-16-20-OP;PD744;;;;;OP;-33.4527454;-70.5279923;07/10/2019;Gissella Velazquez;18:57:53;18:30;9;CJRV44;54;A1;U4;D02;;1A;0.24;12.96;0;1A;0.24;12.96;26_PT_OP
OT25;Paradero;334;26;L-19-16-20-OP;PD744;;;;;OP;-33.4526784;-70.528021;07/10/2019;Gissella Velazquez;19:38:53;19:30;9;CJRV55;99;B2;U4;D02;;1A;0.15;15.15;1;1A;0.15;15.15;26_PT_OP
OT25;Paradero;335;26;L-19-16-20-OP;PD744;;;;;OP;-33.4526626;-70.5280377;07/10/2019;Gissella Velazquez;19:41:59;19:30;9;CJRV81;99;B2;U4;D02;;1A;0.15;15.15;0;1A;0.15;15.15;26_PT_OP
OT25;Paradero;333;26;L-19-16-20-OP;PD744;;;;;OP;-33.4527177;-70.5279553;07/10/2019;Gissella Velazquez;19:22:27;19:00;9;CJRW40;54;A1;U4;D02;;1A;0.24;12.96;1;1A;0.24;12.96;26_PT_OP
OT25;Paradero;323;26;L-19-16-20-OP;PD744;;;;;OP;-33.4531491;-70.6170213;07/10/2019;Gissella Velazquez;17:40:44;17:30;9;CJRX75;54;A1;U4;D02;;1B;0.24;12.96;0;1B;0.24;12.96;26_PT_OP
OT25;Paradero;322;26;L-19-16-20-OP;PD744;;;;;OP;-33.4472183;-70.6324233;07/10/2019;Gissella Velazquez;17:31:18;17:30;9;CJRX75;54;A1;U4;D02;;1B;0.24;12.96;0;1B;0.24;12.96;26_PT_OP
OT25;Paradero;338;26;L-19-16-20-OP;PD744;;;;;OP;-33.4526795;-70.5279933;07/10/2019;Gissella Velazquez;20:08:27;20:00;9;CJRX84;54;A1;U4;D02;;1A;0.24;12.96;0;1A;0.24;12.96;26_PT_OP
OT25;Paradero;327;26;L-19-16-20-OP;PD744;;;;;OP;-33.4526735;-70.5280428;07/10/2019;Gissella Velazquez;18:30:22;18:30;9;CJRX93;54;A1;U4;D02;;3;0.80;43.20;0;3;0.80;43.20;26_PT_OP
OT25;Paradero;342;26;L-19-16-20-OP;PD744;;;;;OP;-33.4526595;-70.5278951;07/10/2019;Gissella Velazquez;20:52:40;20:30;10;CJRZ35;99;B2;U4;D02;;1A;0.15;15.15;1;1A;0.15;15.15;
OT25;Paradero;325;26;L-19-16-20-OP;PD744;;;;;OP;-33.4511719;-70.5444365;07/10/2019;Gissella Velazquez;18:11:59;18:00;9;CJRZ42;54;A1;U4;D02;;2;0.60;32.40;0;2;0.60;32.40;26_PT_OP
