ot;periodo;serviciousuariots;orden_parada;paraderousuario;nombreparada;carga
P_OT05;26;537I;23.0;PJ1559;Puerto Vespucio / esq. Puerto Santiago;0.42857142857142855
P_OT05;26;537I;24.0;PJ1601;Puerto Santiago / esq. Puerto Madero;0.2857142857142857
P_OT05;26;537I;25.0;PJ1600;Fundo San Pedro / esq. Cam. Pedro Jorquera;0.14285714285714285
P_OT05;26;537R;1.0;PJ1059;Pedro Jorquera / esq. Puerto Vespucio;0.0
P_OT05;26;537R;2.0;PJ1057;Parada / Mar del Sur;0.0
P_OT05;26;537R;3.0;PJ1058;Pedro Jorquera / esq. Oceanía;0.0
P_OT05;26;537R;4.0;PJ1048;Oceánica / esq. Av. A. Vespucio;0.0
P_OT05;26;537R;5.0;PJ114;Parada 1 / Rotonda Sn. Pablo;0.0
P_OT05;26;537R;6.0;PJ115;Parada 1 / Vespucio - San Pablo;0.0
P_OT05;26;537R;7.0;PJ116;Avenida San Pablo / esq. Av. Jose Guzmán R.;0.0
P_OT05;26;537R;8.0;PJ164;Avenida San Pablo / esq. El Tranque;0.0
P_OT05;26;537R;9.0;PJ816;Serrano / esq. Fidias;0.5
P_OT05;26;537R;10.0;PJ205;Serrano / esq. Av. Gral. O. Bonilla;1.75
P_OT05;26;537R;11.0;PJ206;Av. Gral. Oscar Bonilla / esq. Federico Errázuriz;2.25
P_OT05;26;537R;12.0;PJ207;Av. Gral. Oscar Bonilla / esq. Psje. Territorial;3.0
P_OT05;26;537R;13.0;PJ208;Av. Gral. Oscar Bonilla / esq. Los Changos;3.75
P_OT05;26;537R;14.0;PJ209;Av. Gral. Oscar Bonilla / esq. Avenida La Estrella;5.625
P_OT05;26;537R;15.0;PJ210;Av. Gral. Oscar Bonilla / esq. El Salitre;6.5
P_OT05;26;537R;16.0;PJ211;Av. Gral. Oscar Bonilla / esq. Pte. Cementerio;8.125
P_OT05;26;537R;17.0;PJ212;Av. Gral. Oscar Bonilla / esq. Pte. Cementerio;7.5
P_OT05;26;537R;18.0;PJ213;Av. Gral. Oscar Bonilla / esq. Pte. Cementerio;7.5
P_OT05;26;537R;19.0;PJ1682;Parada 7 / (M) Barrancas;4.0
P_OT05;26;537R;20.0;PI750;Av. Gral. Oscar Bonilla / esq. Chicago;4.0
P_OT05;26;537R;21.0;PI751;Av. Gral. Oscar Bonilla / esq. Búfalo;4.0
P_OT05;26;537R;22.0;PI752;Av. Gral. Oscar Bonilla / esq. Gral. J. Buendía;3.25
P_OT05;26;537R;23.0;PI753;Parada / Casa de la Cultura Lo Prado;3.25
P_OT05;26;537R;24.0;PI754;Av. Gral. Oscar Bonilla / esq. Ministro Gana;3.25
P_OT05;26;537R;25.0;PJ96;Parada 5 / (M) Pajaritos;0.0
P_OT05;29;510I;1.0;PI212;Av. Américo Vespucio / esq. Av. El Descanso;0.0
P_OT05;29;510I;2.0;PI241;Av. Américo Vespucio / esq. Avenida Los Mares;0.5
P_OT05;29;510I;3.0;PI242;Parada 2 / Cementerio Parque del Sendero;1.5
P_OT05;29;510I;4.0;PI243;Marta Ossa Ruíz / esq. Sn. Juan de La Cruz;1.5
P_OT05;29;510I;5.0;PI244;Marta Ossa Ruíz / esq. Min Antonio Varas;1.5
P_OT05;29;510I;6.0;PJ1684;Avenida La Estrella / esq. Lebreles;1.5
P_OT05;29;510I;7.0;PI739;Avenida La Estrella / esq. Océano Atlántico;2.0
P_OT05;29;510I;8.0;PI740;Avenida La Estrella / esq. Laguna Zapallar;1.5
P_OT05;29;510I;9.0;PJ1683;Avenida La Estrella / esq. Avenida Laguna -Sur;1.5
P_OT05;29;510I;10.0;PJ253;Avenida La Estrella / esq. El Abeto;1.5
P_OT05;29;510I;11.0;PJ254;Avenida La Estrella / esq. Avenida La Travesia;1.5
P_OT05;29;510I;12.0;PJ549;Avenida La Travesía / esq. Estados Unidos;1.5
P_OT05;29;510I;13.0;PJ550;Avenida La Travesía / esq. Mar de Drake;1.5
P_OT05;29;510I;14.0;PJ551;Avenida La Travesía / esq. Juan Guzmán C.;1.5
P_OT05;29;510I;15.0;PJ552;Avenida La Travesía / esq. Los Tucanes;1.5
P_OT05;29;510I;16.0;PI748;Av. Teniente Cruz / esq. Claudio Arrau;1.5
P_OT05;29;510I;17.0;PI749;Parada 5 / (M) Barrancas;1.5
P_OT05;29;510I;18.0;PI750;Av. Gral. Oscar Bonilla / esq. Chicago;1.5
P_OT05;29;510I;19.0;PI751;Av. Gral. Oscar Bonilla / esq. Búfalo;1.5
P_OT05;29;510I;20.0;PI752;Av. Gral. Oscar Bonilla / esq. Gral. J. Buendía;1.5
P_OT05;29;510I;21.0;PI753;Parada / Casa de la Cultura Lo Prado;1.5
P_OT05;29;510I;22.0;PI754;Av. Gral. Oscar Bonilla / esq. Ministro Gana;1.5
P_OT05;29;510I;23.0;PJ96;Parada 5 / (M) Pajaritos;1.5
P_OT05;29;510I;24.0;PI1042;Parada 2 / (M) Las Rejas;1.0
P_OT05;29;510I;25.0;PI457;Parada 3 / (M) Ecuador;1.0
P_OT05;29;510I;26.0;PI339;Parada 3 / Concón;4.5
P_OT05;29;510I;27.0;PI401;Parada 4 / (M) San Alberto Hurtado;5.5
P_OT05;29;510I;28.0;PI439;Parada 3 / (M) Universidad de Santiago;10.0
P_OT05;29;510I;29.0;PI342;Parada 1 / San Borja;10.0
P_OT05;29;510I;30.0;PA368;Parada 4 / (M) Estación Central;15.0
P_OT05;29;510I;31.0;PA335;Parada 3 / (M) Unión Latinoamericana;15.5
P_OT05;29;510I;32.0;PA164;Parada 2 / (M) República;15.5
P_OT05;29;510I;33.0;PA337;Parada 8 / (M) Los Héroes;15.5
P_OT05;29;510I;34.0;PA233;Manuel Rodríguez / esq. Sazié;16.0
P_OT05;29;510I;35.0;PA35;Parada 1 / (M) Toesca;15.0
P_OT05;29;510I;36.0;PA36;Manuel Rodríguez / esq. Domeyko;15.0
P_OT05;29;510I;37.0;PA469;Parada 8 / Plaza Ercilla;15.0
P_OT05;29;510I;38.0;PA435;Parada 4 / (M) Parque O'Higgins;12.5
P_OT05;29;510I;39.0;PA436;Avenida Matta / esq. Nataniel Cox;12.0
P_OT05;29;510I;40.0;PA658;Avenida Matta / esq. San Diego;23.0
P_OT05;29;510I;41.0;PA438;Avenida Matta / esq. San Francisco;23.0
P_OT05;29;510I;42.0;PA439;Avenida Matta / esq. Av. Santa Rosa;21.5
P_OT05;29;510I;43.0;PA440;Avenida Matta / esq. Carmen;20.0
P_OT05;29;510I;44.0;PA666;Avenida Matta / esq. Sierra Bella;18.5
P_OT05;29;510I;45.0;PA442;Avenida Matta / esq. Avenida Portugal;18.0
P_OT05;29;510I;46.0;PD524;Parada 3 / (M) Irarrázaval;14.5
P_OT05;29;510I;47.0;PD643;Parada 1 / Suárez Mujica;14.0
P_OT05;29;510I;48.0;PD644;Parada 1 / Villa Olímpica;13.5
P_OT05;29;510I;49.0;PD589;Parada 1 / Avenida Marathon;13.5
P_OT05;29;510I;50.0;PD115;Parada 1 / (M) Est.Nacional;14.0
P_OT05;29;510I;51.0;PD116;Parada 1 / Los Tres Antonios;14.0
P_OT05;29;510I;52.0;PD590;Parada 1 / Pedagógico;13.5
P_OT05;29;510I;53.0;PD592;Parada 1 / Centro de Salud Salvador Bustos;12.5
P_OT05;29;510I;54.0;PD645;Parada 1 / ADO Chile;12.5
P_OT05;29;510I;55.0;PD535;Parada 5 / (M) Grecia;11.5
P_OT05;29;510I;56.0;PD571;Parada 1 / Los Molineros - Av. Grecia;8.5
P_OT05;29;510I;57.0;PI1272;Ictinos / esq. Calle 37;10.5
P_OT05;29;510I;58.0;PD486;Ictinos / esq. Laura Rodríguez;9.5
P_OT05;29;510I;59.0;PD487;Ictinos / esq. Avenida Oriental;8.5
P_OT05;29;510I;60.0;PD488;Avenida Oriental / esq. Parque 2;9.0
P_OT05;29;510I;61.0;PD489;Avenida Oriental / esq. Andrea López Z.;7.5
P_OT05;29;510I;62.0;PD490;Avenida Oriental / esq. Avenida Tobalaba;8.0
P_OT05;29;510I;63.0;PD491;Av. Las Parcelas / esq. Pasaje 445;8.0
P_OT05;29;510I;64.0;PD492;Av. Las Parcelas / esq. Laguna Salada;7.5
P_OT05;29;510I;65.0;PD493;Av. Las Parcelas / esq. Lago Rosselot;6.5
P_OT05;29;510I;66.0;PD494;Av. Las Parcelas / esq. Av. Consistorial;7.0
P_OT05;29;510I;67.0;PD495;Av. Las Parcelas / esq. Amanecer;6.5
P_OT05;29;510I;68.0;PD496;Av. Las Parcelas / esq. El Alto ;5.5
P_OT05;29;510I;69.0;PD497;Av. Las Parcelas / esq. Río Claro;4.5
P_OT05;29;510I;70.0;PD498;Río Claro / esq. Paso Nevado;4.0
P_OT05;29;510I;71.0;PD499;Río Claro / esq. Valle Hermoso;3.5
P_OT05;29;510R;1.0;PD1215;Río Claro / esq. Valle Hermoso;0.0
P_OT05;29;510R;2.0;PD502;Río Claro / esq. Los Baqueanos;0.0
P_OT05;29;510R;3.0;PD503;Río Claro / esq. Av. Las Parcelas;0.0
P_OT05;29;510R;4.0;PD504;Av. Las Parcelas / esq. Qda. de Camarones;0.0
P_OT05;29;510R;5.0;PD505;Av. Las Parcelas / esq. Quebrada de Suca;0.5
P_OT05;29;510R;6.0;PD506;Av. Las Parcelas / esq. Av. Consistorial;1.0
P_OT05;29;510R;7.0;PD507;Av. Las Parcelas / esq. Lago Cochrane;1.5
P_OT05;29;510R;8.0;PD508;Av. Las Parcelas / esq. Lago Rosselot;1.5
P_OT05;29;510R;9.0;PD509;Av. Las Parcelas / esq. Alborada;1.5
P_OT05;29;510R;10.0;PD510;Av. Las Parcelas / esq. Pasaje 447;1.0
P_OT05;29;510R;11.0;PD369;Avenida Tobalaba / esq. Laura Rodríguez;1.0
P_OT05;29;510R;12.0;PD1412;Parada 7 / Tobalaba - Avenida Grecia;0.5
P_OT05;29;510R;13.0;PD575;Parada 2 / Ictinos - Avenida Grecia;0.0
P_OT05;29;510R;14.0;PD576;Parada 2 / Los Molineros - Av. Grecia;0.5
P_OT05;29;510R;15.0;PD577;Parada 2 / Cruz Almeyda - Avenida Grecia;2.5
P_OT05;29;510R;16.0;PD553;Parada 4 / (M) Grecia;4.0
P_OT05;29;510R;17.0;PD578;Parada 2 / ADO Chile;4.5
P_OT05;29;510R;18.0;PD579;Parada 2 / Centro de Salud Salvador Bustos;4.5
P_OT05;29;510R;19.0;PD559;Parada 2 / Pedagógico;6.0
P_OT05;29;510R;20.0;PD581;Parada 2 / Los Tres Antonios;6.0
P_OT05;29;510R;21.0;PD582;Parada 2 / (M) Est.Nacional;6.0
P_OT05;29;510R;22.0;PD583;Parada 2 / Avenida Marathon;6.5
P_OT05;29;510R;23.0;PD584;Parada 2 / Villa Olímpica;6.5
P_OT05;29;510R;24.0;PD585;Parada 2 / Suárez Mujica;8.5
P_OT05;29;510R;25.0;PD564;Parada 2 / (M) Irarrázaval;8.5
P_OT05;29;510R;26.0;PA443;Avenida Matta / esq. Avenida Portugal;9.5
P_OT05;29;510R;27.0;PA444;Avenida Matta / esq. Lira;9.5
P_OT05;29;510R;28.0;PA445;Avenida Matta / esq. Carmen;9.5
P_OT05;29;510R;29.0;PA446;Avenida Matta / esq. Av. Santa Rosa;8.5
P_OT05;29;510R;30.0;PA447;Avenida Matta / esq. Serrano;8.0
P_OT05;29;510R;31.0;PA448;Avenida Matta / esq. San Diego;11.0
P_OT05;29;510R;32.0;PA449;Avenida Matta / esq. Nataniel Cox;9.0
P_OT05;29;510R;33.0;PA450;Parada 1 / (M) Parque O'Higgins;9.0
P_OT05;29;510R;34.0;PA470;Parada 6 / Plaza Ercilla;8.5
P_OT05;29;510R;35.0;PA471;Vergara / esq. Gorbea;8.5
P_OT05;29;510R;36.0;PA472;Vergara / esq. Sazié;8.5
P_OT05;29;510R;37.0;PA347;Parada 1 / (M) Los Héroes;9.0
P_OT05;29;510R;38.0;PA348;Parada 6 / (M) República;9.0
P_OT05;29;510R;39.0;PA349;Parada 4 / (M) Unión Latinoamericana;9.0
P_OT05;29;510R;40.0;PA551;Parada 2 / (M) Unión Latinoamericana;9.0
P_OT05;29;510R;41.0;PA367;Parada 3 / (M) Estación Central;8.0
P_OT05;29;510R;42.0;PI454;Parada 2 / San Borja;8.5
P_OT05;29;510R;43.0;PI345;Parada 2 / (M) Universidad de Santiago;8.0
P_OT05;29;510R;44.0;PI449;Parada 6 / (M) San Alberto Hurtado;8.0
P_OT05;29;510R;45.0;PI450;Parada 2 / Concón;8.0
P_OT05;29;510R;46.0;PI458;Parada 2 / (M) Ecuador;8.0
P_OT05;29;510R;47.0;PJ165;Parada 6 / (M) Las Rejas;8.5
P_OT05;29;510R;48.0;PJ215;Avenida Ecuador / esq. Isla Decepción;8.5
P_OT05;29;510R;49.0;PI759;Parada 2 / (M) Pajaritos;8.5
P_OT05;29;510R;50.0;PI760;Av. Gral. Oscar Bonilla / esq. Ministro Gana;8.5
P_OT05;29;510R;51.0;PI761;Av. Gral. Oscar Bonilla / esq. Escul Fraser;8.5
P_OT05;29;510R;52.0;PI762;Av. Gral. Oscar Bonilla / esq. Búfalo;8.0
P_OT05;29;510R;53.0;PI763;Av. Gral. Oscar Bonilla / esq. Chicago;8.0
P_OT05;29;510R;54.0;PJ627;Parada 1 / (M) Barrancas;8.0
P_OT05;29;510R;55.0;PI765;Av. Teniente Cruz / esq. Av. La Travesía;7.5
P_OT05;29;510R;56.0;PJ628;Avenida La Travesía / esq. Diag. Teniente Cruz;7.0
P_OT05;29;510R;57.0;PJ629;Avenida La Travesía / esq. Mar de Drake;6.5
P_OT05;29;510R;58.0;PJ630;Avenida La Travesía / esq. Jorge Prat;6.5
P_OT05;29;510R;59.0;PJ631;Avenida La Travesía / esq. Avenida La Estrella;5.5
P_OT05;29;510R;60.0;PJ235;Avenida La Estrella / esq. El Abeto;5.0
P_OT05;29;510R;61.0;PJ236;Avenida La Estrella / esq. Avenida Laguna -Sur;4.0
P_OT05;29;510R;62.0;PI773;Avenida La Estrella / esq. Cignus;4.0
P_OT05;29;510R;63.0;PI774;Avenida La Estrella / esq. Casiopea;2.5
P_OT05;29;510R;64.0;PJ1671;Avenida La Estrella / esq. Avenida Los Mares;1.5
P_OT05;29;510R;65.0;PJ982;Avenida Los Mares / esq. Oceanía;1.0
P_OT05;29;510R;66.0;PJ76;Avenida Los Mares / esq. Av. A. Vespucio;1.0
P_OT05;29;510R;67.0;PI1652;Av. Américo Vespucio / esq. Camino El Olivo;1.0
P_OT05;29;510R;68.0;PI212;Av. Américo Vespucio / esq. Av. El Descanso;1.0
P_OT07;4;102I;1.0;PI1330;General Amengual / esq. Padre V. Irarrázaval;0.0
P_OT07;4;102I;2.0;PI1201;Santa Teresa / esq. Arica;0.0
P_OT07;4;102I;3.0;PI549;Avenida 5 de Abril / esq. Con Con;0.0
P_OT07;4;102I;4.0;PI909;Concón / esq. Manuel Thompson;0.0
P_OT07;4;102I;5.0;PI910;Parada 6 / Concón;0.0
P_OT07;4;102I;6.0;PI1079;Avenida Ecuador / esq. Benedicto XV;0.0
P_OT07;4;102I;7.0;PI1080;Avenida Ecuador / esq. Radal;0.0
P_OT07;4;102I;8.0;PI1081;Avenida Ecuador / esq. Santa Petronila;0.0
P_OT07;4;102I;9.0;PJ18;Parada 11 / (M) Las Rejas;11.666666666666666
P_OT07;4;102I;10.0;PI1;Avenida Las Rejas / esq. Agustín López;12.666666666666666
P_OT07;4;102I;11.0;PI2;Parada 1 / 5 de Abril - Las Rejas;18.0
P_OT07;4;102I;12.0;PI49;Avenida Las Rejas / esq. Quitralco;18.333333333333332
P_OT07;4;102I;13.0;PI50;Avenida Las Rejas / esq. Colu;20.666666666666668
P_OT07;4;102I;14.0;PI51;Avenida Las Rejas / esq. Mailef;25.333333333333332
P_OT07;4;102I;15.0;PI53;Suiza / esq. Cam. Melipilla;15.333333333333334
P_OT07;4;102I;16.0;PI1375;Parada 3 / (M) Cerrillos;18.666666666666668
P_OT07;4;102I;17.0;PI55;Av. Departamental / esq. Avenida 7;23.0
P_OT07;4;102I;18.0;PI56;Av. Departamental / esq. Av. Gral. Velásquez;25.0
P_OT07;4;102I;19.0;PH2;Av. Departamental / esq. Haití;39.666666666666664
P_OT07;4;102I;20.0;PH3;Av. Departamental / esq. Ranquil;51.666666666666664
P_OT07;4;102I;21.0;PH4;Av. Departamental / esq. Av. Clotario Blest;64.33333333333333
P_OT07;4;102I;22.0;PH5;Av. Departamental / esq. Félix Mendelssohn;66.0
P_OT07;4;102I;23.0;PH6;Av. Departamental / esq. Club Hípico ;68.66666666666667
P_OT07;4;102I;24.0;PH1454;Av. Departamental / esq. Alcibiades;68.66666666666667
P_OT07;4;102I;25.0;PH7;Av. Departamental / esq. Av. J. J. Prieto Vial;69.0
P_OT07;4;102I;26.0;PH8;Av. Departamental / esq. Pasaje 1;70.0
P_OT07;4;102I;27.0;PH9;Av. Departamental / esq. 3ª Transversal;70.0
P_OT07;4;102I;28.0;PH10;Av. Departamental / esq. 1ª Transversal;71.33333333333333
P_OT07;4;102I;29.0;PH11;Parada 4 / (M) Departamental;55.333333333333336
P_OT07;4;102I;30.0;PH12;Av. Departamental / esq. Departamental Int.;56.333333333333336
P_OT07;4;102I;31.0;PH13;Av. Departamental / esq. Miguel Luis Cerda;56.0
P_OT07;4;102I;32.0;PH14;Av. Departamental / esq. San Mauricio;55.0
P_OT07;4;102I;33.0;PH15;Av. Departamental / esq. Río de Janeiro;55.0
P_OT07;4;102I;34.0;PH16;Parada 6 / Departamental - Santa Rosa;46.666666666666664
P_OT07;4;102I;35.0;PH17;Parada / INFOCAP;46.666666666666664
P_OT07;4;102I;36.0;PH18;Av. Departamental / esq. Juan Planas;44.333333333333336
P_OT07;4;102I;37.0;PH19;Av. Departamental / esq. Benozzo Gozzoli;43.0
P_OT07;4;102I;38.0;PH1456;Av. Departamental / esq. Av. Las Industrias;42.333333333333336
P_OT07;4;102I;39.0;PH1491;Av. Departamental / esq. Vecinal -Norte;42.0
P_OT07;4;102I;40.0;PH21;Av. Departamental / esq. Avenida Haydn;42.0
P_OT07;4;102I;41.0;PH22;Parada / Persa Dapartamental;42.0
P_OT07;4;102I;42.0;PE1500;Parada 9 / (M) Pedrero;34.333333333333336
P_OT07;4;102I;43.0;PE2;Av. Departamental / esq. E. Fernández;34.0
P_OT07;4;102I;44.0;PE3;Av. Departamental / esq. Buenaventura ;33.666666666666664
P_OT07;4;102I;45.0;PE4;Av. Departamental / esq. Nueva 1;32.666666666666664
P_OT07;4;102I;46.0;PE5;Av. Departamental / esq. Av. A. Vespucio;32.333333333333336
P_OT07;4;102I;47.0;PE1292;Av. Departamental / esq. Avenida La Florida;27.666666666666668
P_OT07;4;102I;48.0;PE7;Parada / Centro de Salud La Florida;28.0
P_OT07;4;102I;49.0;PE8;Parada / Liceo Técnico La Florida;28.0
P_OT07;4;102I;50.0;PE9;Avenida La Florida / esq. Real Pontevera;28.666666666666668
P_OT07;4;102I;51.0;PE10;Parada 1 / Paradero 14 Av. La Florida;35.333333333333336
P_OT07;4;102I;52.0;PE11;Parada / Paradero 15 Av. La Florida;35.333333333333336
P_OT07;4;102I;53.0;PE12;Parada / Paradero 16 Av. La Florida;35.0
P_OT07;4;102I;54.0;PE13;Parada / Paradero 17 Av. La Florida;31.333333333333332
P_OT07;4;102I;55.0;PE14;Parada 1 / Paradero 18 Av. La Florida;29.333333333333332
P_OT07;4;102I;56.0;PE15;Parada 1 / Paradero 19 Av. La Florida;25.333333333333332
P_OT07;4;102I;57.0;PE16;Parada / Boston College La Florida;23.0
P_OT07;4;102I;58.0;PE17;Parada 1 / Paradero 21 Av. La Florida;22.666666666666668
P_OT07;4;102I;59.0;PE18;Parada / Paradero 22 Av. La Florida;19.666666666666668
P_OT07;4;102I;60.0;PE19;Parada 1 / Paradero 23 Av. La Florida;16.666666666666668
P_OT07;4;102I;61.0;PE20;Parada / Cementerio Parque El Prado;16.666666666666668
P_OT07;4;102I;62.0;PE21;Parada / Paradero 25 Av. La Florida;15.333333333333334
P_OT07;4;102I;63.0;PE22;Parada 1 / Paradero 26 Av. La Florida;14.333333333333334
P_OT07;4;102I;64.0;PF1;Parada / Colegio Mayor;12.333333333333334
P_OT07;4;102I;65.0;PF2;Parada / Liceo Juan Mackenna;12.0
P_OT07;4;102I;66.0;PF3;Parada 1 / Mall Plaza Tobalaba;6.0
P_OT07;4;102I;67.0;PF4;Av. Camilo Henríquez / esq. Av. Gabriela Oriente;2.3333333333333335
P_OT07;4;102R;1.0;PF5;Parada 2 / Hospital El Peral;2.6666666666666665
P_OT07;4;102R;2.0;PF829;Av. Camilo Henríquez / esq. Dr. Carlos Laison;8.0
P_OT07;4;102R;3.0;PF6;Av. Camilo Henríquez / esq. Av. Gabriela Oriente;11.666666666666666
P_OT07;4;102R;4.0;PF7;Parada 2 / Mall Plaza Tobalaba;17.666666666666668
P_OT07;4;102R;5.0;PF8;Parada / Liceo Juan Mackenna;19.333333333333332
P_OT07;4;102R;6.0;PF9;Parada / Colegio Mayor;21.666666666666668
P_OT07;4;102R;7.0;PF10;Parada 2 / Paradero 26 Av. La Florida;24.333333333333332
P_OT07;4;102R;8.0;PF11;Parada / Paradero 25 Av. La Florida;24.333333333333332
P_OT07;4;102R;9.0;PF12;Parada / Cementerio Parque El Prado;24.0
P_OT07;4;102R;10.0;PF13;Parada 2 / Paradero 23 Av. La Florida;27.666666666666668
P_OT07;4;102R;11.0;PF15;Parada 2 / Paradero 21 Av. La Florida;31.666666666666668
P_OT07;4;102R;12.0;PE23;Parada / Boston College La Florida;35.0
P_OT07;4;102R;13.0;PE24;Parada 2 / Paradero 19 Av. La Florida;43.333333333333336
P_OT07;4;102R;14.0;PE25;Parada 2 / Paradero 18 Av. La Florida;43.666666666666664
P_OT07;4;102R;15.0;PE26;Parada / Paradero 17 Av. La Florida;43.333333333333336
P_OT07;4;102R;16.0;PE27;Parada / Paradero 16 Av. La Florida;44.0
P_OT07;4;102R;17.0;PE28;Parada / Paradero 15 Av. La Florida;46.666666666666664
P_OT07;4;102R;18.0;PE29;Parada 2 / Paradero 14 Av. La Florida;42.666666666666664
P_OT07;4;102R;19.0;PE1287;Avenida La Florida / esq. Manzanillones;48.666666666666664
P_OT07;4;102R;20.0;PE1383;Avenida La Florida / esq. Los Cardenales;49.666666666666664
P_OT07;4;102R;21.0;PE30;Avenida La Florida / esq. Los Aralios;55.333333333333336
P_OT07;4;102R;22.0;PE31;Parada / Liceo Técnico La Florida;57.0
P_OT07;4;102R;23.0;PE32;Parada / Centro de Salud La Florida;59.0
P_OT07;4;102R;24.0;PE33;Calle A / esq. Av. Departamental;58.0
P_OT07;4;102R;25.0;PD1444;Parada / Estación de Buses (M) Macul -Oriente;55.0
P_OT07;4;102R;26.0;PD1;Av. Departamental / esq. F. González Urzúa;55.0
P_OT07;4;102R;27.0;PD2;Av. Departamental / esq. Ramón Toro Ibáñez;54.333333333333336
P_OT07;4;102R;28.0;PD1161;Av. Departamental / esq. E. Fernández;56.333333333333336
P_OT07;4;102R;29.0;PD4;Parada / Estadio Monumental;58.666666666666664
P_OT07;4;102R;30.0;PD904;Parada 2 / (M) Pedrero;51.0
P_OT07;4;102R;31.0;PH23;Parada / Persa Dapartamental;51.0
P_OT07;4;102R;32.0;PH24;Av. Departamental / esq. Vecinal;53.333333333333336
P_OT07;4;102R;33.0;PH1455;Av. Departamental / esq. Av. Las Industrias;56.666666666666664
P_OT07;4;102R;34.0;PH26;Av. Departamental / esq. Pintor Murillo;58.666666666666664
P_OT07;4;102R;35.0;PH27;Av. Departamental / esq. Juan Griego;58.0
P_OT07;4;102R;36.0;PH28;Parada / INFOCAP;58.333333333333336
P_OT07;4;102R;37.0;PH29;Parada 2 / Departamental - Santa Rosa;56.333333333333336
P_OT07;4;102R;38.0;PH30;Av. Departamental / esq. Montreal;59.0
P_OT07;4;102R;39.0;PH31;Av. Departamental / esq. Montreal;60.0
P_OT07;4;102R;40.0;PH32;Av. Departamental / esq. San Francisco;60.666666666666664
P_OT07;4;102R;41.0;PH33;Av. Departamental / esq. Chiloé;59.333333333333336
P_OT07;4;102R;42.0;PH34;Parada 1 / (M) Departamental;48.0
P_OT07;4;102R;43.0;PH35;Av. Departamental / esq. San Jerónimo;48.333333333333336
P_OT07;4;102R;44.0;PH36;Av. Departamental / esq. Gauss;49.0
P_OT07;4;102R;45.0;PH37;Av. Departamental / esq. Monja Alférez;49.0
P_OT07;4;102R;46.0;PH38;Av. Departamental / esq. Delta;51.333333333333336
P_OT07;4;102R;47.0;PH1453;Av. Departamental / esq. Alcibiades;51.333333333333336
P_OT07;4;102R;48.0;PH39;Av. Departamental / esq. Club Hípico ;54.0
P_OT07;4;102R;49.0;PH40;Av. Departamental / esq. Félix Mendelssohn;55.666666666666664
P_OT07;4;102R;50.0;PH41;Av. Departamental / esq. Av. Clotario Blest;63.0
P_OT07;4;102R;51.0;PH42;Av. Departamental / esq. Ranquil;65.66666666666667
P_OT07;4;102R;52.0;PH43;Av. Departamental / esq. Haití;72.0
P_OT07;4;102R;53.0;PH44;Av. Departamental / esq. Avenida Cerrillos;74.0
P_OT07;4;102R;54.0;PI58;Parada 6 / (M) Cerrillos;65.33333333333333
P_OT07;4;102R;55.0;PI59;Parada 5 / (M) Cerrillos;50.333333333333336
P_OT07;4;102R;56.0;PI60;Suiza / esq. Los Alpes;49.333333333333336
P_OT07;4;102R;57.0;PI61;Avenida Las Rejas / esq. Mailef;60.333333333333336
P_OT07;4;102R;58.0;PI62;Avenida Las Rejas / esq. Quenac;73.33333333333333
P_OT07;4;102R;59.0;PI63;Avenida Las Rejas / esq. Quintralco;80.0
P_OT07;4;102R;60.0;PI64;Parada 2 / 5 de Abril - Las Rejas;75.66666666666667
P_OT07;4;102R;61.0;PI45;Avenida Las Rejas / esq. Psje. Las Rejas -Sur;74.33333333333333
P_OT07;4;102R;62.0;PI1661;Parada 16 / (M) Las Rejas;5.333333333333333
P_OT07;4;102R;63.0;PI438;Parada 1 / (M) Ecuador;3.0
P_OT07;4;102R;64.0;PI1793;General Amengual / esq. Coronel Souper;3.0
P_OT07;4;102R;65.0;PI1794;General Amengual / esq. Av. 5 de Abril;3.0
P_OT07;4;104I;1.0;PC37;Parada 8 / (M) Los Leones;34.857142857142854
P_OT07;4;104I;2.0;PC22;Lota / esq. Avenida Los Leones;35.42857142857143
P_OT07;4;104I;3.0;PC23;Avenida Los Leones / esq. Carlos Antúnez;34.714285714285715
P_OT07;4;104I;4.0;PC24;Avenida Los Leones / esq. Av. Eliodoro Yáñez;28.285714285714285
P_OT07;4;104I;5.0;PC25;Avenida Los Leones / esq. Avenida Pocuro;24.571428571428573
P_OT07;4;104I;6.0;PC26;Avenida Los Leones / esq. Av. Francisco Bilbao;25.285714285714285
P_OT07;4;104I;7.0;PC27;Avenida Los Leones / esq. Bustos;24.0
P_OT07;4;104I;8.0;PC28;Avenida Los Leones / esq. Av. Diego de Almagro;21.142857142857142
P_OT07;4;104I;9.0;PD53;General Artigas / esq. Hernán Cortés;16.857142857142858
P_OT07;4;104I;10.0;PD76;Sucre / esq. Avenida Suecia;14.714285714285714
P_OT07;4;104I;11.0;PD77;Suecia / esq. Luis Uribe;14.714285714285714
P_OT07;4;104I;12.0;PD78;Suecia / esq. Av. Irarrázaval;15.428571428571429
P_OT07;4;104I;13.0;PD79;Exequiel Fernández / esq. Dublé Almeyda;15.857142857142858
P_OT07;4;104I;14.0;PD80;Exequiel Fernández / esq. Av. Castillo Velasco;14.285714285714286
P_OT07;4;104I;15.0;PD81;Exequiel Fernández / esq. Juan Gomez Millas;14.142857142857142
P_OT07;4;104I;16.0;PD82;Exequiel Fernández / esq. Avenida Grecia;14.285714285714286
